ticker,CompanyName,Country,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
THC,Tenet Healthcare Corporation,United States,Healthcare,Medical Care Facilities,38,87.33,0.064,0.367,1.15,0.013,0.08,412.34,41.32,32.07,34.6,16.07,AVOID - Poor risk-adjusted score
DDOG,"Datadog, Inc.",United States,Technology,Software - Application,38,134.04,0.07,0.273,1.48,0.011,0.14,53.84,39.78,36.55,39.73,16.04,AVOID - Poor risk-adjusted score
GOOS,Canada Goose Holdings Inc.,Canada,Consumer Cyclical,Apparel Manufacturing,38,86.48,0.459,0.846,5.47,0.063,0.03,424.05,69.58,73.12,102.99,15.91,AVOID - Poor risk-adjusted score
PAYC,"Paycom Software, Inc.",United States,Technology,Software - Application,38,106.92,-0.202,0.704,2.64,0.025,0.03,242.95,49.18,75.23,57.68,15.83,REDUCE - Weakening position
CRSP,CRISPR Therapeutics AG,Switzerland,Healthcare,Biotechnology,38,114.7,0.047,0.262,1.01,0.009,0.19,175.42,40.76,30.05,31.82,15.8,AVOID - Poor risk-adjusted score
FIVE,"Five Below, Inc.",United States,Consumer Cyclical,Specialty Retail,38,115.22,-0.249,0.766,3.12,0.027,0.14,170.5,52.98,88.28,63.88,15.5,REDUCE - Weakening position
TREE,"LendingTree, Inc.",United States,Financial Services,Financial Conglomerates,38,96.0,0.414,0.733,5.31,0.055,0.19,339.34,70.23,70.32,97.61,15.48,AVOID - Poor risk-adjusted score
GT,The Goodyear Tire & Rubber Company,United States,Consumer Cyclical,Auto Parts,38,48.74,-0.12,0.887,1.4,0.029,0.19,793.16,57.54,43.25,36.95,15.42,AVOID - Poor risk-adjusted score
MRNA,"Moderna, Inc.",United States,Healthcare,Biotechnology,38,97.28,-0.051,0.331,0.97,0.01,0.14,327.37,41.64,32.21,30.17,15.32,AVOID - Poor risk-adjusted score
VALE,Vale S.A.,Brazil,Basic Materials,Other Industrial Metals & Mining,38,34.61,0.127,0.933,1.44,0.042,0.24,897.34,78.68,32.29,37.26,15.25,AVOID - Poor risk-adjusted score
EPAM,"EPAM Systems, Inc.",United States,Technology,Information Technology Services,38,117.27,-0.015,0.184,0.39,0.003,0.14,153.08,37.89,21.55,21.14,15.25,AVOID - Poor risk-adjusted score
TSLA,"Tesla, Inc.",United States,Consumer Cyclical,Auto Manufacturers,38,73.38,0.193,0.624,2.69,0.037,0.11,550.47,67.21,45.76,56.03,15.2,AVOID - Poor risk-adjusted score
UHAL,U-Haul Holding Company,United States,Industrials,Rental & Leasing Services,38,75.98,-0.025,0.308,0.5,0.007,0.14,523.61,41.28,23.37,22.64,15.14,AVOID - Poor risk-adjusted score
SSRM,SSR Mining Inc.,United States,Basic Materials,Gold,38,150.35,0.274,0.429,4.59,0.031,0.3,18.45,45.77,64.52,83.7,14.98,AVOID - Poor risk-adjusted score
WB,Weibo Corporation,China,Communication Services,Internet Content & Information,38,106.53,0.245,0.519,3.73,0.035,0.03,247.03,62.61,55.3,70.4,14.88,AVOID - Poor risk-adjusted score
DOCU,"DocuSign, Inc.",United States,Technology,Software - Application,38,105.69,0.058,0.288,1.19,0.011,0.11,253.34,39.66,30.4,32.61,14.87,AVOID - Poor risk-adjusted score
IQ,"iQIYI, Inc.",China,Communication Services,Entertainment,38,62.59,0.408,0.956,4.58,0.073,0.57,664.47,82.71,59.83,82.87,14.85,AVOID - Poor risk-adjusted score
HSAI,Hesai Group,China,Consumer Cyclical,Auto Parts,38,158.12,0.083,0.242,1.85,0.012,0.51,9.58,46.37,38.32,42.24,14.83,AVOID - Poor risk-adjusted score
ILMN,"Illumina, Inc.",United States,Healthcare,Diagnostics & Research,38,67.69,0.141,0.569,2.06,0.03,0.38,609.18,71.6,38.52,45.05,14.74,AVOID - Poor risk-adjusted score
SFM,"Sprouts Farmers Market, Inc.",United States,Consumer Defensive,Grocery Stores,38,89.96,-0.263,0.921,3.0,0.033,0.46,391.37,63.49,82.88,59.0,14.74,REDUCE - Weakening position
ZD,"Ziff Davis, Inc.",United States,Communication Services,Advertising Agencies,38,81.41,-0.047,0.358,0.86,0.011,0.14,464.95,42.38,29.13,27.42,14.73,AVOID - Poor risk-adjusted score
NICE,NICE Ltd.,Israel,Technology,Software - Application,38,94.67,-0.164,0.631,2.27,0.024,0.05,352.45,47.62,59.75,48.12,14.72,AVOID - Poor risk-adjusted score
BURL,"Burlington Stores, Inc.",United States,Consumer Cyclical,Apparel Retail,38,79.91,0.139,0.498,2.16,0.027,0.11,485.21,44.39,39.78,46.41,14.7,AVOID - Poor risk-adjusted score
ATGE,Adtalem Global Education Inc.,United States,Consumer Defensive,Education & Training Services,38,112.09,0.124,0.369,2.24,0.02,0.0,198.05,39.06,41.32,47.54,14.65,AVOID - Poor risk-adjusted score
VRNT,Verint Systems Inc.,United States,Technology,Software - Infrastructure,38,73.52,-0.075,0.479,1.18,0.016,0.3,550.58,48.71,35.22,31.97,14.64,AVOID - Poor risk-adjusted score
MAT,"Mattel, Inc.",United States,Consumer Cyclical,Leisure,38,60.82,0.182,0.678,2.43,0.04,0.16,682.0,69.6,41.23,50.02,14.6,AVOID - Poor risk-adjusted score
ABG,"Asbury Automotive Group, Inc.",United States,Consumer Cyclical,Auto & Truck Dealerships,38,50.01,0.115,0.653,1.56,0.031,0.11,783.5,68.64,32.68,37.26,14.53,AVOID - Poor risk-adjusted score
MNDY,monday.com Ltd.,Israel,Technology,Software - Application,38,116.58,-0.19,0.593,2.71,0.023,0.16,158.34,48.71,69.14,53.82,14.5,AVOID - Poor risk-adjusted score
LU,Lufax Holding Ltd,China,Financial Services,Credit Services,38,107.1,0.075,0.302,1.49,0.014,0.03,240.61,38.22,32.38,35.38,14.2,AVOID - Poor risk-adjusted score
ONON,On Holding AG,Switzerland,Consumer Cyclical,Footwear & Accessories,38,123.48,-0.29,0.767,3.63,0.029,0.41,102.21,58.18,94.71,65.34,14.1,REDUCE - Weakening position
CPRT,"Copart, Inc.",United States,Industrials,Specialty Business Services,38,111.95,0.022,0.189,0.55,0.005,0.08,199.63,36.79,21.12,21.69,13.99,AVOID - Poor risk-adjusted score
CAR,"Avis Budget Group, Inc.",United States,Industrials,Rental & Leasing Services,38,77.02,0.205,0.581,2.95,0.038,0.08,512.55,65.21,44.72,55.29,13.98,AVOID - Poor risk-adjusted score
QTWO,"Q2 Holdings, Inc.",United States,Technology,Software - Application,38,108.49,-0.049,0.275,1.02,0.009,0.14,228.53,40.02,29.85,28.04,13.9,AVOID - Poor risk-adjusted score
TWLO,Twilio Inc.,United States,Technology,Software - Infrastructure,38,146.25,-0.212,0.527,3.2,0.022,0.22,24.47,47.93,77.01,58.33,13.88,REDUCE - Weakening position
AXON,"Axon Enterprise, Inc.",United States,Industrials,Aerospace & Defense,38,124.17,-0.258,0.685,3.42,0.028,0.14,96.76,50.48,85.0,60.82,13.75,REDUCE - Weakening position
PAGS,PagSeguro Digital Ltd.,Brazil,Technology,Software - Infrastructure,38,81.04,0.095,0.398,1.65,0.02,0.16,470.29,43.16,32.28,36.04,13.6,AVOID - Poor risk-adjusted score
KEYS,"Keysight Technologies, Inc.",United States,Technology,Scientific & Technical Instruments,38,132.9,0.038,0.19,0.96,0.007,0.41,58.21,43.09,25.28,26.48,13.54,AVOID - Poor risk-adjusted score
MTD,Mettler-Toledo International Inc.,United States,Healthcare,Diagnostics & Research,38,64.66,-0.035,0.36,0.65,0.01,0.14,639.45,42.5,23.28,22.25,13.5,AVOID - Poor risk-adjusted score
ORLY,"O'Reilly Automotive, Inc.",United States,Consumer Cyclical,Auto Parts,38,51.36,0.028,0.38,0.5,0.01,0.03,771.37,40.97,19.52,20.2,13.46,AVOID - Poor risk-adjusted score
MODG,Topgolf Callaway Brands Corp.,United States,Consumer Cyclical,Leisure,38,82.51,0.168,0.492,2.62,0.032,0.14,457.74,44.3,40.63,48.68,13.45,AVOID - Poor risk-adjusted score
BOOT,"Boot Barn Holdings, Inc.",United States,Consumer Cyclical,Apparel Retail,38,140.32,-0.089,0.299,1.78,0.013,0.14,37.45,40.41,42.01,37.41,13.44,AVOID - Poor risk-adjusted score
PSIX,"Power Solutions International, Inc.",United States,Industrials,Specialty Industrial Machinery,38,133.94,-0.082,0.295,1.66,0.012,0.08,54.5,39.25,39.56,35.56,13.38,AVOID - Poor risk-adjusted score
TDG,TransDigm Group Incorporated,United States,Industrials,Aerospace & Defense,38,73.07,-0.083,0.471,1.33,0.018,0.08,554.82,43.94,34.43,30.89,13.26,AVOID - Poor risk-adjusted score
AS,"Amer Sports, Inc.",Finland,Consumer Cyclical,Leisure,38,112.52,-0.275,0.749,3.48,0.031,0.19,192.32,53.16,84.27,59.15,13.2,REDUCE - Weakening position
GWRE,"Guidewire Software, Inc.",United States,Technology,Software - Application,38,143.92,0.087,0.241,1.94,0.014,0.19,28.21,39.66,34.65,38.36,13.03,AVOID - Poor risk-adjusted score
SKX,"Skechers U.S.A., Inc.",United States,Consumer Cyclical,Footwear & Accessories,38,113.1,0.018,0.166,0.49,0.004,0.19,188.92,38.32,18.74,19.16,12.86,AVOID - Poor risk-adjusted score
FOUR,"Shift4 Payments, Inc.",United States,Technology,Software - Infrastructure,38,84.37,-0.15,0.585,2.15,0.026,0.19,439.63,48.79,49.38,40.52,12.85,AVOID - Poor risk-adjusted score
QGEN,Qiagen N.V.,Netherlands,Healthcare,Diagnostics & Research,38,98.18,-0.235,0.717,3.04,0.031,0.05,318.55,49.5,70.43,51.83,12.81,REDUCE - Weakening position
NCLH,Norwegian Cruise Line Holdings Ltd.,United States,Consumer Cyclical,Travel Services,38,57.75,0.09,0.481,1.43,0.025,0.03,710.42,42.49,27.75,30.82,12.71,AVOID - Poor risk-adjusted score
COIN,"Coinbase Global, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,38,103.71,0.154,0.385,2.72,0.026,0.14,271.45,41.62,39.89,47.21,12.69,AVOID - Poor risk-adjusted score
MLCO,Melco Resorts & Entertainment Limited,Hong Kong,Consumer Cyclical,Resorts & Casinos,38,85.21,0.301,0.589,4.3,0.051,0.16,435.55,65.87,50.2,66.19,12.48,AVOID - Poor risk-adjusted score
CROX,"Crocs, Inc.",United States,Consumer Cyclical,Footwear & Accessories,38,39.78,-0.062,0.63,0.86,0.022,0.19,863.21,50.53,25.06,23.14,12.46,AVOID - Poor risk-adjusted score
FL,"Foot Locker, Inc.",United States,Consumer Cyclical,Apparel Retail,38,87.12,-0.169,0.599,2.39,0.027,0.27,413.89,50.63,52.18,41.78,12.32,AVOID - Poor risk-adjusted score
NLY,"Annaly Capital Management, Inc.",United States,Real Estate,REIT - Mortgage,38,43.96,0.032,0.411,0.55,0.012,0.14,831.95,43.8,18.08,18.8,12.16,AVOID - Poor risk-adjusted score
AN,"AutoNation, Inc.",United States,Consumer Cyclical,Auto & Truck Dealerships,38,63.78,0.081,0.403,1.39,0.022,0.14,649.74,42.6,25.68,28.24,11.81,AVOID - Poor risk-adjusted score
BIDU,"Baidu, Inc.",China,Communication Services,Internet Content & Information,38,76.76,0.598,0.855,7.1,0.092,0.22,518.92,70.73,65.64,95.32,11.77,AVOID - Poor risk-adjusted score
YPF,YPF Sociedad Anónima,Argentina,Energy,Oil & Gas Integrated,38,70.21,-0.239,0.87,2.81,0.04,0.24,583.26,56.95,61.07,44.72,11.73,REDUCE - Weakening position
BLDR,"Builders FirstSource, Inc.",United States,Industrials,Building Products & Equipment,38,74.61,-0.033,0.276,0.69,0.009,0.03,538.71,37.89,20.57,19.73,11.71,AVOID - Poor risk-adjusted score
PLAY,"Dave & Buster's Entertainment, Inc.",United States,Communication Services,Entertainment,38,39.53,-0.104,0.776,1.29,0.033,0.24,865.29,54.87,30.68,26.78,11.67,REDUCE - Weak momentum
TMDX,"TransMedics Group, Inc.",United States,Healthcare,Medical Devices,38,97.51,-0.119,0.42,2.01,0.021,0.11,324.11,42.69,40.92,35.02,11.63,AVOID - Poor risk-adjusted score
MSTR,Strategy Inc,United States,Technology,Software - Application,38,68.22,-0.214,0.805,2.61,0.038,0.24,602.39,55.2,54.95,41.52,11.49,REDUCE - Weakening position
RDDT,"Reddit, Inc.",United States,Communication Services,Internet Content & Information,38,156.36,0.196,0.296,3.96,0.025,0.3,11.66,42.29,46.28,56.81,11.46,AVOID - Poor risk-adjusted score
DVA,DaVita Inc.,United States,Healthcare,Medical Care Facilities,38,68.74,-0.115,0.527,1.73,0.025,0.24,597.89,48.14,36.2,31.15,11.39,AVOID - Poor risk-adjusted score
EC,Ecopetrol S.A.,Colombia,Energy,Oil & Gas Integrated,38,31.66,0.07,0.646,0.96,0.03,0.35,914.24,73.36,20.44,22.22,11.33,AVOID - Poor risk-adjusted score
SNOW,Snowflake Inc.,United States,Technology,Software - Application,38,97.4,0.353,0.536,5.29,0.054,0.24,327.76,65.53,52.24,70.73,11.25,AVOID - Poor risk-adjusted score
BF-B,Brown-Forman Corporation,United States,Consumer Defensive,Beverages - Wineries & Distilleries,20,82.41,-0.22,0.577,2.26,0.027,0.05,469.2,45.61,47.52,35.62,10.94,REDUCE - Weakening position
ANET,Arista Networks Inc,United States,Technology,Computer Hardware,38,119.49,0.126,0.283,2.59,0.022,0.19,133.37,40.1,33.8,38.94,10.85,AVOID - Poor risk-adjusted score
TTD,"The Trade Desk, Inc.",United States,Communication Services,Advertising Agencies,38,119.44,-0.1,0.307,1.98,0.017,0.14,134.82,40.27,36.72,32.22,10.82,AVOID - Poor risk-adjusted score
MTCH,"Match Group, Inc.",United States,Communication Services,Internet Content & Information,38,43.34,0.182,0.693,2.4,0.055,0.19,836.63,69.06,30.05,36.45,10.73,AVOID - Poor risk-adjusted score
AFRM,"Affirm Holdings, Inc.",United States,Technology,Software - Infrastructure,38,121.37,-0.152,0.392,2.67,0.022,0.08,116.53,41.2,47.64,38.98,10.63,AVOID - Poor risk-adjusted score
NIO,NIO Inc.,China,Consumer Cyclical,Auto Manufacturers,38,61.66,0.225,0.581,3.23,0.052,0.14,672.71,64.91,35.84,44.96,10.63,AVOID - Poor risk-adjusted score
RBRK,"Rubrik, Inc.",United States,Technology,Software - Infrastructure,38,140.33,-0.179,0.394,3.13,0.022,0.14,37.37,42.28,55.24,43.65,10.58,AVOID - Poor risk-adjusted score
NUS,"Nu Skin Enterprises, Inc.",United States,Consumer Defensive,Household & Personal Products,38,119.36,0.114,0.266,2.43,0.02,0.24,133.97,40.8,31.72,36.13,10.53,AVOID - Poor risk-adjusted score
MOMO,Hello Group Inc.,China,Communication Services,Internet Content & Information,38,124.07,-0.133,0.35,2.46,0.02,0.08,97.79,40.13,43.39,36.44,10.53,AVOID - Poor risk-adjusted score
HGV,Hilton Grand Vacations Inc.,United States,Consumer Cyclical,Resorts & Casinos,38,104.64,0.08,0.251,1.74,0.017,0.14,262.18,38.58,26.29,28.88,10.53,AVOID - Poor risk-adjusted score
PLTR,Palantir Technologies Inc.,United States,Technology,Software - Infrastructure,38,135.27,-0.125,0.312,2.45,0.018,0.05,50.79,38.62,42.14,35.78,10.38,AVOID - Poor risk-adjusted score
WING,Wingstop Inc.,United States,Consumer Cyclical,Restaurants,38,100.37,-0.324,0.781,4.03,0.04,0.24,298.5,54.3,78.43,52.15,10.38,REDUCE - Weakening position
QDEL,QuidelOrtho Corporation,United States,Healthcare,Medical Devices,38,48.6,0.116,0.513,1.78,0.037,0.05,796.39,62.81,24.93,28.46,10.23,AVOID - Poor risk-adjusted score
TTWO,"Take-Two Interactive Software, Inc.",United States,Communication Services,Electronic Gaming & Multimedia,38,97.83,-0.024,0.176,0.64,0.007,0.14,322.45,37.34,17.23,16.71,10.21,AVOID - Poor risk-adjusted score
ETSY,"Etsy, Inc.",United States,Consumer Cyclical,Internet Retail,38,121.34,-0.111,0.308,2.18,0.018,0.19,117.84,41.22,37.36,32.33,10.15,AVOID - Poor risk-adjusted score
ITRI,"Itron, Inc.",United States,Technology,Scientific & Technical Instruments,38,126.12,-0.031,0.157,0.87,0.007,0.27,85.0,39.41,19.74,18.97,10.13,AVOID - Poor risk-adjusted score
ABNB,"Airbnb, Inc.",United States,Consumer Cyclical,Travel Services,38,80.88,-0.046,0.262,0.99,0.012,0.08,470.18,38.27,21.23,20.0,10.05,AVOID - Poor risk-adjusted score
WBD,"Warner Bros. Discovery, Inc.",United States,Communication Services,Entertainment,38,62.23,0.256,0.585,3.67,0.059,0.0,666.63,61.65,36.41,46.69,10.0,AVOID - Poor risk-adjusted score
DY,"Dycom Industries, Inc.",United States,Industrials,Engineering & Construction,38,106.79,-0.087,0.29,1.78,0.017,0.14,243.92,39.74,30.99,27.66,9.96,AVOID - Poor risk-adjusted score
GE,GE Aerospace,United States,Industrials,Aerospace & Defense,38,72.11,0.48,0.703,6.28,0.087,0.11,561.87,64.56,50.72,71.86,9.88,AVOID - Poor risk-adjusted score
KSS,Kohl's Corporation,United States,Consumer Cyclical,Department Stores,38,72.5,0.158,0.42,2.67,0.037,0.51,559.71,49.2,30.48,36.21,9.86,AVOID - Poor risk-adjusted score
LITE,Lumentum Holdings Inc.,United States,Technology,Communication Equipment,38,140.15,0.04,0.143,1.15,0.008,0.14,38.03,36.18,20.11,21.1,9.8,AVOID - Poor risk-adjusted score
NFLX,"Netflix, Inc.",United States,Communication Services,Entertainment,38,94.68,-0.071,0.277,1.49,0.016,0.08,351.79,38.37,26.26,23.94,9.63,AVOID - Poor risk-adjusted score
BRKR,Bruker Corporation,United States,Healthcare,Medical Devices,38,73.21,-0.194,0.619,2.7,0.037,0.03,552.34,45.43,45.34,35.15,9.51,AVOID - Poor risk-adjusted score
MTZ,"MasTec, Inc.",United States,Industrials,Engineering & Construction,38,116.04,-0.038,0.172,1.01,0.009,0.24,163.08,39.15,19.92,18.98,9.46,AVOID - Poor risk-adjusted score
HUN,Huntsman Corporation,United States,Basic Materials,Chemicals,38,46.03,-0.104,0.576,1.5,0.033,0.11,815.21,46.17,26.49,23.13,9.25,AVOID - Poor risk-adjusted score
BIIB,Biogen Inc.,United States,Healthcare,Drug Manufacturers - General,38,104.29,0.038,0.168,1.02,0.01,0.35,265.21,41.09,17.54,18.38,9.08,AVOID - Poor risk-adjusted score
FOXA,Fox Corporation,United States,Communication Services,Entertainment,38,117.85,-0.189,0.413,3.22,0.027,0.14,145.24,42.36,48.65,37.96,9.0,AVOID - Poor risk-adjusted score
CDNS,"Cadence Design Systems, Inc.",United States,Technology,Software - Application,38,116.53,-0.028,0.144,0.82,0.007,0.11,158.53,35.77,16.77,16.17,8.87,AVOID - Poor risk-adjusted score
CPNG,"Coupang, Inc.",United States,Consumer Cyclical,Internet Retail,38,106.88,0.051,0.181,1.32,0.012,0.03,242.58,34.73,19.34,20.58,8.85,AVOID - Poor risk-adjusted score
S,"SentinelOne, Inc.",United States,Technology,Software - Infrastructure,38,121.79,-0.019,0.12,0.61,0.005,0.08,113.47,34.72,14.62,14.27,8.84,AVOID - Poor risk-adjusted score
HAE,Haemonetics Corporation,United States,Healthcare,Medical Devices,38,61.42,-0.071,0.358,1.3,0.021,0.05,675.0,39.72,22.01,20.08,8.73,AVOID - Poor risk-adjusted score
NOK,Nokia Oyj,Finland,Technology,Communication Equipment,38,78.22,-0.114,0.384,2.02,0.026,0.27,500.68,44.34,30.04,25.86,8.56,AVOID - Poor risk-adjusted score
PINS,"Pinterest, Inc.",United States,Communication Services,Internet Content & Information,38,131.9,-0.056,0.172,1.47,0.011,0.14,61.0,36.75,22.72,21.14,8.54,AVOID - Poor risk-adjusted score
OKTA,"Okta, Inc.",United States,Technology,Software - Infrastructure,38,116.06,-0.048,0.176,1.26,0.011,0.24,163.32,39.06,20.42,19.19,8.49,AVOID - Poor risk-adjusted score
AGX,"Argan, Inc.",United States,Industrials,Engineering & Construction,38,138.84,-0.274,0.467,4.39,0.032,0.08,40.66,42.47,64.85,45.58,8.45,REDUCE - Weakening position
STNG,Scorpio Tankers Inc.,Monaco,Energy,Oil & Gas Midstream,38,84.28,0.131,0.307,2.6,0.031,0.57,439.0,47.48,25.9,30.01,8.33,AVOID - Poor risk-adjusted score
DXC,DXC Technology Company,United States,Technology,Information Technology Services,38,76.75,-0.044,0.23,1.0,0.013,0.08,514.95,37.21,17.64,16.67,8.32,AVOID - Poor risk-adjusted score
CNM,"Core & Main, Inc.",United States,Industrials,Industrial Distribution,38,100.28,-0.253,0.542,3.77,0.038,0.14,301.21,45.21,54.37,39.14,8.2,REDUCE - Weakening position
ADSK,"Autodesk, Inc.",United States,Technology,Software - Application,38,80.24,0.064,0.233,1.46,0.018,0.08,480.16,36.78,18.66,20.15,8.19,AVOID - Poor risk-adjusted score
WDAY,"Workday, Inc.",United States,Technology,Software - Application,38,101.32,-0.029,0.15,0.81,0.008,0.03,292.47,34.23,15.16,14.62,8.06,AVOID - Poor risk-adjusted score
GEV,GE Vernova Inc.,United States,Industrials,Specialty Industrial Machinery,38,111.38,-0.37,0.675,4.94,0.044,0.41,203.13,53.91,75.15,47.78,8.04,REDUCE - Weakening position
MU,"Micron Technology, Inc.",United States,Technology,Semiconductors,38,111.07,0.457,0.439,7.57,0.068,0.3,208.24,42.31,48.78,68.66,8.02,AVOID - Poor risk-adjusted score
GTM,ZoomInfo Technologies Inc.,United States,Technology,Software - Application,38,75.61,0.024,0.169,0.65,0.009,0.08,526.89,35.85,12.81,13.2,8.02,AVOID - Poor risk-adjusted score
CTSH,Cognizant Technology Solutions Corporation,United States,Technology,Information Technology Services,38,108.41,-0.231,0.468,3.7,0.034,0.14,230.0,43.32,50.69,37.51,7.98,REDUCE - Weakening position
KC,Kingsoft Cloud Holdings Limited,China,Technology,Software - Application,38,104.26,0.035,0.146,1.02,0.01,0.19,266.03,37.19,15.23,15.9,7.89,AVOID - Poor risk-adjusted score
BA,The Boeing Company,United States,Industrials,Aerospace & Defense,38,68.53,-0.143,0.459,2.32,0.034,0.14,600.39,43.07,31.43,26.03,7.83,AVOID - Poor risk-adjusted score
UAA,"Under Armour, Inc.",United States,Consumer Cyclical,Apparel Manufacturing,38,78.43,-0.056,0.241,1.25,0.016,0.05,496.79,36.72,18.91,17.59,7.81,AVOID - Poor risk-adjusted score
G,Genpact Limited,Bermuda,Technology,Information Technology Services,38,100.26,-0.252,0.519,3.84,0.038,0.22,299.55,46.06,52.03,37.49,7.74,REDUCE - Weakening position
TW,Tradeweb Markets Inc.,United States,Financial Services,Capital Markets,38,102.9,-0.363,0.674,4.85,0.047,0.24,275.26,50.36,69.32,44.38,7.59,REDUCE - Weakening position
MNSO,MINISO Group Holding Limited,China,Consumer Cyclical,Specialty Retail,38,102.46,0.312,0.37,5.62,0.055,0.14,283.08,38.31,37.9,50.26,7.59,AVOID - Poor risk-adjusted score
CVNA,Carvana Co.,United States,Consumer Cyclical,Auto & Truck Dealerships,38,122.31,-0.07,0.189,1.78,0.015,0.08,111.0,35.83,23.07,21.06,7.58,AVOID - Poor risk-adjusted score
CME,CME Group Inc.,United States,Financial Services,Financial Data & Stock Exchanges,38,76.97,-0.297,0.702,3.89,0.051,0.19,512.82,49.79,54.03,36.99,7.57,REDUCE - Weakening position
DIS,The Walt Disney Company,United States,Communication Services,Entertainment,38,63.39,-0.118,0.419,2.0,0.032,0.11,650.13,41.56,26.54,22.73,7.57,AVOID - Poor risk-adjusted score
KD,"Kyndryl Holdings, Inc.",United States,Technology,Information Technology Services,38,65.3,-0.111,0.39,1.94,0.03,0.08,632.68,40.34,25.46,22.02,7.48,AVOID - Poor risk-adjusted score
PTC,PTC Inc.,United States,Technology,Software - Application,38,99.11,-0.024,0.133,0.71,0.007,0.14,311.47,35.97,13.18,12.79,7.47,AVOID - Poor risk-adjusted score
AKAM,"Akamai Technologies, Inc.",United States,Technology,Software - Infrastructure,38,56.17,0.018,0.19,0.47,0.008,0.24,722.84,39.73,10.66,10.91,7.44,AVOID - Poor risk-adjusted score
LEG,"Leggett & Platt, Incorporated",United States,Consumer Cyclical,"Furnishings, Fixtures & Appliances",38,61.24,-0.131,0.451,2.14,0.035,0.19,674.89,43.82,27.62,23.26,7.41,AVOID - Poor risk-adjusted score
W,Wayfair Inc.,United States,Consumer Cyclical,Internet Retail,38,96.6,0.161,0.278,3.35,0.035,0.03,334.32,35.42,26.87,32.0,7.36,AVOID - Poor risk-adjusted score
CORZ,"Core Scientific, Inc.",United States,Technology,Software - Infrastructure,38,103.39,0.381,0.394,6.66,0.064,0.19,272.66,39.17,40.76,55.86,7.3,AVOID - Poor risk-adjusted score
SNDR,"Schneider National, Inc.",United States,Industrials,Trucking,38,115.43,-0.183,0.351,3.39,0.029,0.14,167.89,40.3,40.51,31.85,7.26,AVOID - Poor risk-adjusted score
FTNT,"Fortinet, Inc.",United States,Technology,Software - Infrastructure,38,85.04,-0.238,0.528,3.6,0.042,0.24,434.53,46.49,44.93,32.93,7.16,REDUCE - Weakening position
ARCC,Ares Capital Corporation,United States,Financial Services,Asset Management,38,26.82,-0.094,0.673,1.26,0.047,0.08,940.03,47.12,18.04,15.96,7.07,AVOID - Poor risk-adjusted score
CCK,"Crown Holdings, Inc.",United States,Consumer Cyclical,Packaging & Containers,38,68.86,-0.177,0.487,2.78,0.04,0.11,596.53,42.75,33.55,26.59,7.04,AVOID - Poor risk-adjusted score
UA,"Under Armour, Inc.",United States,Consumer Cyclical,Apparel Manufacturing,38,75.53,-0.047,0.211,1.13,0.015,0.05,530.26,35.91,15.93,14.98,7.02,AVOID - Poor risk-adjusted score
OLED,Universal Display Corporation,United States,Technology,Electronic Components,38,119.93,-0.219,0.373,3.93,0.033,0.05,127.32,38.98,44.68,33.55,6.81,REDUCE - Weakening position
RL,Ralph Lauren Corporation,United States,Consumer Cyclical,Apparel Manufacturing,38,113.4,-0.226,0.398,3.94,0.035,0.11,184.5,40.63,45.13,33.57,6.8,REDUCE - Weakening position
CRS,Carpenter Technology Corporation,United States,Industrials,Metal Fabrication,38,126.3,-0.324,0.486,5.1,0.04,0.3,86.82,46.49,61.39,40.83,6.7,REDUCE - Weakening position
BAM,Brookfield Asset Management Ltd.,United States,Financial Services,Asset Management,38,59.78,-0.174,0.506,2.68,0.045,0.08,690.03,42.33,30.27,24.07,6.54,AVOID - Poor risk-adjusted score
SNPS,"Synopsys, Inc.",United States,Technology,Software - Infrastructure,38,76.84,-0.252,0.549,3.72,0.048,0.03,514.5,42.16,42.17,30.42,6.44,REDUCE - Weakening position
WWD,"Woodward, Inc.",United States,Industrials,Aerospace & Defense,38,123.0,-0.367,0.532,5.52,0.045,0.24,106.0,46.33,65.4,41.69,6.39,REDUCE - Weakening position
JCI,Johnson Controls International plc,Ireland,Industrials,Building Products & Equipment,38,49.3,0.324,0.556,4.76,0.097,0.14,788.82,59.74,27.42,36.6,6.36,AVOID - Poor risk-adjusted score
LPX,Louisiana-Pacific Corporation,United States,Industrials,Building Products & Equipment,38,117.6,-0.204,0.34,3.84,0.033,0.27,147.26,42.34,39.96,30.57,6.32,REDUCE - Weakening position
RVTY,"Revvity, Inc.",United States,Healthcare,Diagnostics & Research,38,100.71,-0.311,0.529,4.69,0.047,0.22,296.16,45.54,53.28,35.93,6.32,REDUCE - Weakening position
SEIC,SEI Investments Company,United States,Financial Services,Asset Management,38,118.87,-0.24,0.382,4.26,0.036,0.03,136.32,38.42,45.4,33.21,6.32,REDUCE - Weakening position
ETN,Eaton Corporation plc,Ireland,Industrials,Specialty Industrial Machinery,38,59.33,0.441,0.563,6.44,0.109,0.08,690.84,57.64,33.39,46.77,6.28,AVOID - Poor risk-adjusted score
BE,Bloom Energy Corporation,United States,Industrials,Electrical Equipment & Parts,38,139.57,0.047,0.108,1.56,0.011,0.35,39.05,39.16,15.13,16.01,6.26,AVOID - Poor risk-adjusted score
