ticker,CompanyName,Country,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
VRTX,Vertex Pharmaceuticals Incorporated,United States,Healthcare,Biotechnology,61,86.7,0.153,0.699,3.21,0.037,0.08,53.25,68.94,60.63,71.66,17.02,AVOID - Poor risk-adjusted score
ANF,Abercrombie & Fitch Co.,United States,Consumer Cyclical,Apparel Retail,61,59.88,0.1,0.764,2.02,0.034,0.08,417.51,71.21,45.75,51.38,16.99,AVOID - Poor risk-adjusted score
HQY,"HealthEquity, Inc.",United States,Healthcare,Health Information Services,61,73.2,-0.044,0.509,1.08,0.015,0.13,200.16,46.48,37.29,35.26,16.98,AVOID - Poor risk-adjusted score
ZD,"Ziff Davis, Inc.",United States,Communication Services,Advertising Agencies,61,57.64,0.067,0.666,1.45,0.025,0.02,459.75,67.8,38.4,41.6,16.97,AVOID - Poor risk-adjusted score
NOK,Nokia Oyj,Finland,Technology,Communication Equipment,61,59.71,-0.088,0.852,1.68,0.028,0.12,424.84,55.09,50.89,45.38,16.94,AVOID - Poor risk-adjusted score
PHG,Koninklijke Philips N.V.,Netherlands,Healthcare,Medical Devices,61,46.71,0.056,0.728,1.15,0.025,0.08,658.38,71.04,33.99,36.33,16.93,AVOID - Poor risk-adjusted score
MO,"Altria Group, Inc.",United States,Consumer Defensive,Tobacco,61,62.1,-0.037,0.539,0.89,0.014,0.08,376.46,46.41,33.48,31.93,16.9,AVOID - Poor risk-adjusted score
FSS,Federal Signal Corporation,United States,Industrials,Pollution & Treatment Controls,61,70.99,0.069,0.571,1.61,0.023,0.02,229.44,65.19,40.52,43.98,16.86,AVOID - Poor risk-adjusted score
STX,Seagate Technology Holdings plc,Singapore,Technology,Computer Hardware,61,63.37,0.075,0.645,1.65,0.026,0.25,350.74,71.74,40.86,44.66,16.85,AVOID - Poor risk-adjusted score
OHI,"Omega Healthcare Investors, Inc.",United States,Real Estate,REIT - Healthcare Facilities,61,61.32,0.053,0.576,1.23,0.02,0.12,390.89,67.59,35.3,37.63,16.84,AVOID - Poor risk-adjusted score
ANET,Arista Networks Inc,United States,Technology,Computer Hardware,61,50.99,0.114,0.901,2.11,0.041,0.25,575.77,77.89,45.96,52.34,16.81,AVOID - Poor risk-adjusted score
VRT,Vertiv Holdings Co,United States,Industrials,Electrical Equipment & Parts,61,78.94,0.083,0.567,1.94,0.025,0.0,131.54,64.56,44.79,49.37,16.79,AVOID - Poor risk-adjusted score
EFX,Equifax Inc.,United States,Industrials,Consulting Services,61,62.47,-0.04,0.55,0.95,0.015,0.13,369.08,47.66,34.38,32.67,16.77,AVOID - Poor risk-adjusted score
ACGL,Arch Capital Group Ltd.,Bermuda,Financial Services,Insurance - Diversified,61,75.37,0.108,0.656,2.34,0.031,0.03,174.0,67.25,49.47,55.97,16.76,AVOID - Poor risk-adjusted score
T,AT&T Inc.,United States,Communication Services,Telecom Services,61,55.68,-0.066,0.762,1.33,0.024,0.12,493.2,52.82,42.45,38.98,16.74,AVOID - Poor risk-adjusted score
FIVE,"Five Below, Inc.",United States,Consumer Cyclical,Specialty Retail,61,59.82,0.106,0.773,2.12,0.035,0.23,418.93,74.3,46.22,52.2,16.72,AVOID - Poor risk-adjusted score
LVS,Las Vegas Sands Corp.,United States,Consumer Cyclical,Resorts & Casinos,61,61.27,0.155,0.892,2.88,0.047,0.15,389.56,75.05,54.64,64.7,16.67,AVOID - Poor risk-adjusted score
AYI,Acuity Inc.,United States,Industrials,Electrical Equipment & Parts,61,71.74,0.126,0.725,2.61,0.036,0.1,220.64,70.13,52.05,60.0,16.62,AVOID - Poor risk-adjusted score
O,Realty Income Corporation,United States,Real Estate,REIT - Retail,61,61.09,-0.051,0.619,1.14,0.019,0.07,395.18,48.03,37.8,35.41,16.56,AVOID - Poor risk-adjusted score
FOXF,Fox Factory Holding Corp.,United States,Consumer Cyclical,Auto Parts,61,39.53,0.054,0.808,1.06,0.027,0.0,776.49,71.54,31.92,34.07,16.52,AVOID - Poor risk-adjusted score
CL,Colgate-Palmolive Company,United States,Consumer Defensive,Household & Personal Products,61,65.08,-0.084,0.764,1.7,0.026,0.3,322.28,56.31,49.73,44.56,16.51,AVOID - Poor risk-adjusted score
PK,Park Hotels & Resorts Inc.,United States,Real Estate,REIT - Hotel & Motel,61,35.46,0.028,0.713,0.59,0.017,0.17,829.16,73.07,25.3,26.19,16.48,AVOID - Poor risk-adjusted score
X,Unknown,Unknown,Unknown,Unknown,51,45.1,-0.034,0.623,0.64,0.014,0.04,692.1,48.07,28.08,26.89,16.42,AVOID - Poor risk-adjusted score
PDCO,Unknown,Unknown,Unknown,Unknown,7,47.11,-0.099,0.507,0.28,0.006,0.0,644.71,44.61,23.86,20.97,16.41,AVOID - Poor risk-adjusted score
CEG,Constellation Energy Corporation,United States,Utilities,Utilities - Renewable,61,68.15,0.16,0.825,3.1,0.045,0.08,275.48,71.87,56.23,66.9,16.33,AVOID - Poor risk-adjusted score
ADP,"Automatic Data Processing, Inc.",United States,Technology,Software - Application,61,77.05,-0.11,0.779,2.19,0.028,0.1,152.21,52.53,60.02,51.98,16.3,AVOID - Poor risk-adjusted score
MKC,"McCormick & Company, Incorporated",United States,Consumer Defensive,Packaged Foods,61,53.56,-0.073,0.81,1.42,0.027,0.08,532.38,53.32,43.41,39.5,16.3,AVOID - Poor risk-adjusted score
PDD,PDD Holdings Inc.,Ireland,Consumer Cyclical,Internet Retail,61,84.19,0.098,0.569,2.3,0.027,0.13,73.46,67.0,47.88,53.65,16.28,AVOID - Poor risk-adjusted score
AMBA,"Ambarella, Inc.",United States,Technology,Semiconductor Equipment & Materials,61,50.12,0.055,0.665,1.19,0.024,0.07,592.18,68.92,33.34,35.62,16.27,AVOID - Poor risk-adjusted score
EEFT,"Euronet Worldwide, Inc.",United States,Technology,Software - Infrastructure,61,53.62,-0.063,0.747,1.27,0.024,0.28,530.61,55.72,40.08,36.97,16.26,AVOID - Poor risk-adjusted score
SFM,"Sprouts Farmers Market, Inc.",United States,Consumer Defensive,Grocery Stores,61,67.88,-0.113,0.866,2.13,0.031,0.2,275.52,56.85,58.8,50.74,16.22,AVOID - Poor risk-adjusted score
LIN,Linde plc,United Kingdom,Basic Materials,Specialty Chemicals,61,68.07,-0.038,0.486,0.95,0.014,0.2,273.46,47.19,33.11,31.55,16.17,AVOID - Poor risk-adjusted score
TMO,Thermo Fisher Scientific Inc.,United States,Healthcare,Diagnostics & Research,61,61.26,0.043,0.513,1.05,0.017,0.02,392.21,64.0,31.4,33.07,16.13,AVOID - Poor risk-adjusted score
NTAP,"NetApp, Inc.",United States,Technology,Software - Infrastructure,61,70.68,0.05,0.483,1.26,0.018,0.18,233.64,46.36,34.11,36.21,16.04,AVOID - Poor risk-adjusted score
MKSI,MKS Inc.,United States,Technology,Scientific & Technical Instruments,61,49.52,0.051,0.645,1.12,0.023,0.07,603.59,68.42,31.92,33.95,16.03,AVOID - Poor risk-adjusted score
CASY,"Casey's General Stores, Inc.",United States,Consumer Cyclical,Specialty Retail,61,54.81,-0.071,0.774,1.42,0.026,0.08,508.8,52.29,42.4,38.69,16.02,AVOID - Poor risk-adjusted score
LDOS,"Leidos Holdings, Inc.",United States,Technology,Information Technology Services,61,51.15,0.084,0.762,1.69,0.033,0.05,572.03,70.57,38.99,43.01,16.0,AVOID - Poor risk-adjusted score
CTAS,Cintas Corporation,United States,Industrials,Specialty Business Services,61,76.76,-0.034,0.418,0.93,0.012,0.2,155.75,45.33,32.08,30.72,15.93,AVOID - Poor risk-adjusted score
KMI,"Kinder Morgan, Inc.",United States,Energy,Oil & Gas Midstream,61,52.6,-0.042,0.616,0.93,0.018,0.07,547.0,48.04,32.4,30.72,15.89,AVOID - Poor risk-adjusted score
FLS,Flowserve Corporation,United States,Industrials,Specialty Industrial Machinery,61,54.62,0.063,0.643,1.39,0.025,0.02,511.41,67.08,35.13,37.89,15.85,AVOID - Poor risk-adjusted score
EXPD,"Expeditors International of Washington, Inc.",United States,Industrials,Integrated Freight & Logistics,61,77.35,-0.083,0.643,1.82,0.024,0.02,148.84,47.27,49.74,44.66,15.84,AVOID - Poor risk-adjusted score
FOUR,"Shift4 Payments, Inc.",United States,Technology,Software - Infrastructure,61,57.67,0.1,0.744,2.05,0.036,0.05,459.54,69.76,42.9,48.18,15.8,AVOID - Poor risk-adjusted score
EA,Electronic Arts Inc.,United States,Communication Services,Electronic Gaming & Multimedia,61,79.65,-0.045,0.453,1.16,0.015,0.03,123.05,42.79,36.08,34.08,15.74,AVOID - Poor risk-adjusted score
MTH,Meritage Homes Corporation,United States,Consumer Cyclical,Residential Construction,61,50.56,0.085,0.762,1.71,0.034,0.05,584.03,70.47,38.52,42.54,15.69,AVOID - Poor risk-adjusted score
PSA,Public Storage,United States,Real Estate,REIT - Industrial,61,63.32,-0.089,0.772,1.78,0.028,0.17,354.77,53.69,48.9,43.54,15.64,AVOID - Poor risk-adjusted score
TT,Trane Technologies plc,Ireland,Industrials,Building Products & Equipment,61,72.14,-0.083,0.671,1.78,0.025,0.2,214.48,51.66,48.4,43.45,15.62,AVOID - Poor risk-adjusted score
BRK-B,Berkshire Hathaway Inc.,United States,Financial Services,Insurance - Diversified,61,76.0,0.033,0.381,0.93,0.012,0.27,166.39,45.54,28.98,30.16,15.6,AVOID - Poor risk-adjusted score
BLD,TopBuild Corp.,United States,Industrials,Engineering & Construction,61,65.34,0.196,0.901,3.63,0.056,0.12,321.49,73.8,58.84,72.18,15.59,AVOID - Poor risk-adjusted score
CWST,"Casella Waste Systems, Inc.",United States,Industrials,Waste Management,61,60.2,-0.111,0.913,2.05,0.034,0.27,415.3,59.31,54.95,47.49,15.56,AVOID - Poor risk-adjusted score
Z,"Zillow Group, Inc.",United States,Communication Services,Internet Content & Information,61,45.14,0.093,0.855,1.77,0.039,0.17,686.64,75.06,38.59,42.99,15.53,AVOID - Poor risk-adjusted score
TTEK,"Tetra Tech, Inc.",United States,Industrials,Engineering & Construction,61,53.57,0.092,0.749,1.88,0.035,0.03,528.36,69.63,40.13,44.68,15.52,AVOID - Poor risk-adjusted score
ROL,"Rollins, Inc.",United States,Consumer Cyclical,Personal Services,61,73.64,-0.031,0.409,0.87,0.012,0.23,193.93,45.75,30.11,28.92,15.49,AVOID - Poor risk-adjusted score
NVST,Envista Holdings Corporation,United States,Healthcare,Medical Instruments & Supplies,61,59.84,0.158,0.866,2.99,0.05,0.13,418.13,73.65,51.83,61.57,15.42,AVOID - Poor risk-adjusted score
RPM,RPM International Inc.,United States,Basic Materials,Specialty Chemicals,61,57.27,0.105,0.747,2.15,0.037,0.02,466.0,68.99,42.77,48.28,15.35,AVOID - Poor risk-adjusted score
ABT,Abbott Laboratories,United States,Healthcare,Medical Devices,61,77.44,-0.039,0.425,1.04,0.013,0.0,147.75,41.4,32.9,31.32,15.35,AVOID - Poor risk-adjusted score
CNM,"Core & Main, Inc.",United States,Industrials,Industrial Distribution,61,58.84,0.03,0.445,0.78,0.013,0.05,438.98,43.02,26.18,27.14,15.24,AVOID - Poor risk-adjusted score
GLW,Corning Incorporated,United States,Technology,Electronic Components,61,63.98,0.106,0.687,2.26,0.035,0.13,342.93,69.73,43.93,49.63,15.23,AVOID - Poor risk-adjusted score
HSY,The Hershey Company,United States,Consumer Defensive,Confectioners,61,58.7,0.076,0.634,1.67,0.028,0.12,440.03,68.5,37.19,40.67,15.22,AVOID - Poor risk-adjusted score
NOW,"ServiceNow, Inc.",United States,Technology,Software - Application,61,86.59,-0.151,0.836,2.91,0.034,0.23,50.54,56.39,72.4,59.34,15.18,AVOID - Poor risk-adjusted score
NVDA,NVIDIA Corporation,United States,Technology,Semiconductors,61,100.76,0.038,0.315,1.2,0.012,0.12,2.11,40.61,31.77,33.28,15.15,AVOID - Poor risk-adjusted score
ALGM,"Allegro MicroSystems, Inc.",United States,Technology,Semiconductors,61,69.42,0.166,0.784,3.3,0.048,0.0,256.38,68.76,54.4,65.07,15.14,AVOID - Poor risk-adjusted score
HLIT,Harmonic Inc.,United States,Technology,Communication Equipment,61,65.06,-0.076,0.675,1.64,0.025,0.1,321.56,49.74,43.93,39.79,15.08,AVOID - Poor risk-adjusted score
EPR,EPR Properties,United States,Real Estate,REIT - Specialty,61,55.65,-0.087,0.818,1.7,0.031,0.17,493.39,54.83,45.54,40.64,15.05,AVOID - Poor risk-adjusted score
CBOE,"Cboe Global Markets, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,61,81.68,-0.043,0.42,1.16,0.014,0.03,101.34,41.84,34.3,32.47,15.01,AVOID - Poor risk-adjusted score
DHI,"D.R. Horton, Inc.",United States,Consumer Cyclical,Residential Construction,61,62.18,0.079,0.611,1.78,0.029,0.08,372.48,67.13,38.0,41.71,14.99,AVOID - Poor risk-adjusted score
SNDR,"Schneider National, Inc.",United States,Industrials,Trucking,61,54.37,0.062,0.612,1.4,0.026,0.08,516.02,67.46,33.29,35.85,14.96,AVOID - Poor risk-adjusted score
PEP,"PepsiCo, Inc.",United States,Consumer Defensive,Beverages - Non-Alcoholic,61,52.48,0.037,0.517,0.91,0.017,0.08,547.85,65.46,27.15,28.41,14.89,AVOID - Poor risk-adjusted score
HRB,"H&R Block, Inc.",United States,Consumer Cyclical,Personal Services,61,57.98,-0.068,0.684,1.44,0.025,0.1,456.49,50.04,39.66,36.34,14.89,AVOID - Poor risk-adjusted score
EQIX,"Equinix, Inc.",United States,Real Estate,REIT - Specialty,61,59.34,-0.051,0.581,1.17,0.02,0.1,431.15,47.46,34.49,32.31,14.86,AVOID - Poor risk-adjusted score
INCY,Incyte Corporation,United States,Healthcare,Biotechnology,61,90.11,0.258,0.783,5.13,0.057,0.02,33.77,68.14,70.57,90.6,14.79,AVOID - Poor risk-adjusted score
MCO,Moody's Corporation,United States,Financial Services,Financial Data & Stock Exchanges,61,73.14,-0.032,0.396,0.89,0.012,0.17,201.21,44.01,28.97,27.83,14.76,AVOID - Poor risk-adjusted score
AAON,"AAON, Inc.",United States,Industrials,Building Products & Equipment,61,60.05,-0.084,0.744,1.72,0.029,0.3,417.61,55.45,44.66,40.03,14.73,AVOID - Poor risk-adjusted score
ZS,"Zscaler, Inc.",United States,Technology,Software - Infrastructure,61,46.0,-0.068,0.815,1.33,0.029,0.1,672.07,53.54,37.47,34.3,14.7,AVOID - Poor risk-adjusted score
WU,The Western Union Company,United States,Financial Services,Credit Services,61,38.03,-0.056,0.855,1.06,0.028,0.07,798.93,54.19,32.5,30.26,14.7,AVOID - Poor risk-adjusted score
BAM,Brookfield Asset Management Ltd.,United States,Financial Services,Asset Management,61,83.5,-0.118,0.713,2.47,0.03,0.15,78.95,51.43,59.53,50.97,14.69,AVOID - Poor risk-adjusted score
ICE,"Intercontinental Exchange, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,61,66.03,-0.055,0.552,1.31,0.02,0.23,305.05,49.25,36.47,33.96,14.68,AVOID - Poor risk-adjusted score
CNI,Canadian National Railway Company,Canada,Industrials,Railroads,61,55.55,-0.059,0.65,1.28,0.023,0.22,495.95,51.53,36.11,33.48,14.67,AVOID - Poor risk-adjusted score
ENOV,Enovis Corporation,United States,Healthcare,Medical Devices,61,41.89,-0.045,0.714,0.93,0.022,0.1,741.92,51.19,29.89,28.24,14.63,AVOID - Poor risk-adjusted score
UNP,Union Pacific Corporation,United States,Industrials,Railroads,61,59.31,-0.054,0.59,1.24,0.021,0.15,432.39,48.63,35.02,32.67,14.61,AVOID - Poor risk-adjusted score
BP,BP p.l.c.,United Kingdom,Energy,Oil & Gas Integrated,61,44.01,0.088,0.812,1.72,0.039,0.12,706.61,72.8,35.74,39.6,14.58,AVOID - Poor risk-adjusted score
NBIX,"Neurocrine Biosciences, Inc.",United States,Healthcare,Drug Manufacturers - Specialty & Generic,61,84.64,0.249,0.796,4.91,0.058,0.07,77.31,69.41,67.37,85.97,14.56,AVOID - Poor risk-adjusted score
LEVI,Levi Strauss & Co.,United States,Consumer Cyclical,Apparel Manufacturing,61,59.9,0.101,0.682,2.16,0.036,0.2,417.77,70.86,40.86,45.92,14.54,AVOID - Poor risk-adjusted score
RSG,"Republic Services, Inc.",United States,Industrials,Waste Management,61,59.12,-0.099,0.819,1.94,0.033,0.12,435.56,53.61,48.39,42.49,14.48,AVOID - Poor risk-adjusted score
ALGN,"Align Technology, Inc.",United States,Healthcare,Medical Instruments & Supplies,61,78.93,-0.085,0.6,1.94,0.025,0.1,131.77,47.55,47.38,42.39,14.41,AVOID - Poor risk-adjusted score
TOL,"Toll Brothers, Inc.",United States,Consumer Cyclical,Residential Construction,61,57.89,0.109,0.716,2.26,0.039,0.07,456.93,68.91,41.47,46.97,14.39,AVOID - Poor risk-adjusted score
TNL,Travel + Leisure Co.,United States,Consumer Cyclical,Travel Services,61,52.4,0.095,0.727,1.95,0.037,0.1,547.85,70.07,38.08,42.5,14.38,AVOID - Poor risk-adjusted score
IEX,IDEX Corporation,United States,Industrials,Specialty Industrial Machinery,61,65.81,-0.111,0.804,2.19,0.033,0.15,309.51,53.81,52.94,45.75,14.36,AVOID - Poor risk-adjusted score
FTNT,"Fortinet, Inc.",United States,Technology,Software - Infrastructure,61,90.77,-0.153,0.78,3.06,0.034,0.27,24.15,55.36,70.8,57.85,14.25,AVOID - Poor risk-adjusted score
MHK,"Mohawk Industries, Inc.",United States,Consumer Cyclical,"Furnishings, Fixtures & Appliances",61,49.05,0.131,0.869,2.48,0.051,0.27,616.66,76.36,42.64,49.4,14.2,AVOID - Poor risk-adjusted score
PG,The Procter & Gamble Company,United States,Consumer Defensive,Household & Personal Products,61,70.59,-0.067,0.562,1.57,0.022,0.08,236.46,46.3,39.66,36.38,14.18,AVOID - Poor risk-adjusted score
IBM,International Business Machines Corporation,United States,Technology,Information Technology Services,61,62.95,-0.107,0.801,2.1,0.033,0.03,360.98,51.36,50.4,43.84,14.16,AVOID - Poor risk-adjusted score
TEL,TE Connectivity plc,Ireland,Technology,Electronic Components,61,68.74,-0.037,0.428,0.99,0.014,0.02,263.43,41.75,29.45,28.1,14.11,AVOID - Poor risk-adjusted score
EME,"EMCOR Group, Inc.",United States,Industrials,Engineering & Construction,61,75.78,0.053,0.425,1.44,0.019,0.0,169.43,40.86,32.22,34.35,14.1,AVOID - Poor risk-adjusted score
MGA,Magna International Inc.,Canada,Consumer Cyclical,Auto Parts,61,37.9,0.059,0.757,1.18,0.031,0.13,800.48,72.24,28.68,30.77,14.08,AVOID - Poor risk-adjusted score
MNSO,MINISO Group Holding Limited,China,Consumer Cyclical,Specialty Retail,61,61.13,0.041,0.455,1.08,0.018,0.03,395.13,42.56,27.84,29.28,14.06,AVOID - Poor risk-adjusted score
TREE,"LendingTree, Inc.",United States,Financial Services,Financial Conglomerates,61,46.85,0.121,0.864,2.3,0.049,0.23,657.51,75.66,40.46,46.41,14.06,AVOID - Poor risk-adjusted score
DXC,DXC Technology Company,United States,Technology,Information Technology Services,61,39.7,-0.063,0.847,1.21,0.031,0.02,774.38,52.69,33.63,30.99,14.0,AVOID - Poor risk-adjusted score
THO,"THOR Industries, Inc.",United States,Consumer Cyclical,Recreational Vehicles,61,51.32,0.063,0.61,1.42,0.028,0.28,569.11,71.21,31.33,33.78,13.95,AVOID - Poor risk-adjusted score
MOMO,Hello Group Inc.,China,Communication Services,Internet Content & Information,61,55.38,-0.018,0.387,0.51,0.009,0.02,499.05,41.03,21.46,20.97,13.86,AVOID - Poor risk-adjusted score
SPOT,Spotify Technology S.A.,Luxembourg,Communication Services,Internet Content & Information,61,86.31,-0.143,0.753,2.9,0.034,0.1,54.08,51.25,65.03,53.89,13.83,AVOID - Poor risk-adjusted score
TROW,"T. Rowe Price Group, Inc.",United States,Financial Services,Asset Management,61,81.62,-0.061,0.468,1.57,0.019,0.02,101.33,42.46,38.2,35.32,13.77,AVOID - Poor risk-adjusted score
PGR,The Progressive Corporation,United States,Financial Services,Insurance - Property & Casualty,61,72.89,-0.101,0.675,2.16,0.03,0.25,205.03,52.28,49.2,43.12,13.64,AVOID - Poor risk-adjusted score
WEC,"WEC Energy Group, Inc.",United States,Utilities,Utilities - Regulated Electric,61,50.31,-0.039,0.55,0.93,0.018,0.03,587.48,45.31,27.65,26.3,13.63,AVOID - Poor risk-adjusted score
MSCI,MSCI Inc.,United States,Financial Services,Financial Data & Stock Exchanges,61,65.69,-0.098,0.718,2.04,0.031,0.12,310.52,50.76,47.17,41.49,13.63,AVOID - Poor risk-adjusted score
GSK,GSK plc,United Kingdom,Healthcare,Drug Manufacturers - General,61,63.99,-0.024,0.368,0.69,0.011,0.05,340.26,40.98,23.58,22.88,13.57,AVOID - Poor risk-adjusted score
HLF,Herbalife Ltd.,United States,Consumer Defensive,Packaged Foods,61,38.27,0.099,0.899,1.85,0.048,0.23,794.7,76.8,34.39,38.57,13.56,AVOID - Poor risk-adjusted score
HALO,"Halozyme Therapeutics, Inc.",United States,Healthcare,Biotechnology,61,78.29,0.025,0.304,0.81,0.01,0.3,137.64,44.08,23.78,24.54,13.54,AVOID - Poor risk-adjusted score
XOM,Exxon Mobil Corporation,United States,Energy,Oil & Gas Integrated,61,63.28,-0.074,0.623,1.66,0.026,0.03,355.39,46.75,39.44,35.82,13.48,AVOID - Poor risk-adjusted score
UMC,United Microelectronics Corporation,Taiwan,Technology,Semiconductors,61,53.46,-0.029,0.456,0.74,0.014,0.05,532.48,43.29,24.37,23.51,13.47,AVOID - Poor risk-adjusted score
PTEN,"Patterson-UTI Energy, Inc.",United States,Energy,Oil & Gas Drilling,61,39.1,-0.041,0.677,0.87,0.022,0.22,783.23,52.42,26.49,25.14,13.43,AVOID - Poor risk-adjusted score
BCE,BCE Inc.,Canada,Communication Services,Telecom Services,61,41.24,0.05,0.641,1.09,0.027,0.1,749.79,68.58,26.44,28.08,13.41,AVOID - Poor risk-adjusted score
CZR,"Caesars Entertainment, Inc.",United States,Consumer Cyclical,Resorts & Casinos,61,35.65,-0.017,0.537,0.4,0.011,0.05,828.16,45.98,19.13,18.73,13.4,AVOID - Poor risk-adjusted score
TDOC,"Teladoc Health, Inc.",United States,Healthcare,Health Information Services,61,48.76,0.114,0.785,2.27,0.047,0.18,621.74,72.58,38.29,43.61,13.35,AVOID - Poor risk-adjusted score
EOG,"EOG Resources, Inc.",United States,Energy,Oil & Gas E&P,61,79.82,-0.028,0.324,0.88,0.011,0.03,121.51,39.3,25.9,24.98,13.29,AVOID - Poor risk-adjusted score
CHWY,"Chewy, Inc.",United States,Consumer Cyclical,Internet Retail,61,67.5,-0.049,0.472,1.26,0.019,0.08,282.25,43.96,31.85,29.91,13.26,AVOID - Poor risk-adjusted score
QFIN,"Qfin Holdings, Inc.",China,Financial Services,Credit Services,61,72.35,-0.129,0.776,2.58,0.036,0.22,212.74,54.04,56.13,47.37,13.23,AVOID - Poor risk-adjusted score
OVV,Ovintiv Inc.,United States,Energy,Oil & Gas E&P,61,49.36,-0.056,0.644,1.24,0.025,0.03,603.26,47.48,31.79,29.56,13.23,AVOID - Poor risk-adjusted score
HUM,Humana Inc.,United States,Healthcare,Healthcare Plans,61,51.82,0.1,0.703,2.1,0.04,0.18,560.02,70.72,36.44,40.9,13.2,AVOID - Poor risk-adjusted score
URI,"United Rentals, Inc.",United States,Industrials,Rental & Leasing Services,61,59.99,0.029,0.387,0.82,0.014,0.18,416.62,43.9,23.21,24.06,13.19,AVOID - Poor risk-adjusted score
CBT,Cabot Corporation,United States,Basic Materials,Specialty Chemicals,61,50.37,0.068,0.61,1.53,0.03,0.03,587.89,65.95,30.75,33.32,13.19,AVOID - Poor risk-adjusted score
TMUS,"T-Mobile US, Inc.",United States,Communication Services,Telecom Services,61,59.91,-0.04,0.467,1.02,0.017,0.0,419.39,42.31,27.97,26.59,13.18,AVOID - Poor risk-adjusted score
JOYY,JOYY Inc.,Singapore,Communication Services,Internet Content & Information,61,80.03,-0.031,0.331,0.94,0.012,0.0,119.1,38.76,26.5,25.49,13.17,AVOID - Poor risk-adjusted score
RDN,Radian Group Inc.,United States,Financial Services,Insurance - Specialty,61,64.58,-0.108,0.748,2.19,0.034,0.13,332.02,51.71,48.29,41.95,13.15,AVOID - Poor risk-adjusted score
BC,Brunswick Corporation,United States,Consumer Cyclical,Recreational Vehicles,61,39.49,0.074,0.759,1.49,0.038,0.12,776.41,71.34,29.99,32.72,13.15,AVOID - Poor risk-adjusted score
NI,NiSource Inc.,United States,Utilities,Utilities - Regulated Gas,61,52.82,-0.055,0.598,1.25,0.024,0.02,544.03,45.91,31.59,29.43,13.08,AVOID - Poor risk-adjusted score
TER,"Teradyne, Inc.",United States,Technology,Semiconductor Equipment & Materials,61,83.79,-0.047,0.388,1.34,0.016,0.05,76.15,41.04,32.53,30.61,13.08,AVOID - Poor risk-adjusted score
MRK,"Merck & Co., Inc.",United States,Healthcare,Drug Manufacturers - General,61,67.3,-0.033,0.388,0.92,0.014,0.03,285.13,40.95,26.13,25.07,13.07,AVOID - Poor risk-adjusted score
MSFT,Microsoft Corporation,United States,Technology,Software - Infrastructure,61,86.53,0.026,0.276,0.89,0.01,0.1,46.77,39.25,23.86,24.65,13.06,AVOID - Poor risk-adjusted score
EQR,Equity Residential,United States,Real Estate,REIT - Residential,61,54.14,-0.089,0.755,1.8,0.033,0.1,522.21,51.33,40.89,36.42,13.01,AVOID - Poor risk-adjusted score
TRV,"The Travelers Companies, Inc.",United States,Financial Services,Insurance - Property & Casualty,61,66.44,0.131,0.651,2.86,0.043,0.1,302.84,67.23,43.27,50.12,12.98,AVOID - Poor risk-adjusted score
OGE,OGE Energy Corp.,United States,Utilities,Utilities - Regulated Electric,61,48.98,-0.074,0.734,1.52,0.031,0.13,611.02,51.58,35.96,32.67,12.96,AVOID - Poor risk-adjusted score
AMKR,"Amkor Technology, Inc.",United States,Technology,Semiconductor Equipment & Materials,61,49.82,0.069,0.611,1.55,0.031,0.08,598.85,66.87,30.43,33.02,12.93,AVOID - Poor risk-adjusted score
RVTY,"Revvity, Inc.",United States,Healthcare,Diagnostics & Research,61,62.1,-0.084,0.653,1.82,0.029,0.02,376.75,46.98,40.52,36.35,12.88,AVOID - Poor risk-adjusted score
GNRC,Generac Holdings Inc.,United States,Industrials,Specialty Industrial Machinery,61,62.31,0.173,0.767,3.47,0.056,0.13,372.69,70.1,47.79,57.51,12.86,AVOID - Poor risk-adjusted score
WMT,Walmart Inc.,United States,Consumer Defensive,Discount Stores,61,61.9,-0.024,0.362,0.69,0.011,0.1,379.46,41.74,22.4,21.74,12.85,AVOID - Poor risk-adjusted score
EDU,New Oriental Education & Technology Group Inc.,China,Consumer Defensive,Education & Training Services,61,73.37,-0.102,0.646,2.23,0.03,0.03,198.56,47.01,47.41,41.5,12.85,AVOID - Poor risk-adjusted score
PLNT,"Planet Fitness, Inc.",United States,Consumer Cyclical,Leisure,61,73.82,-0.037,0.377,1.07,0.015,0.0,192.67,39.87,27.85,26.55,12.81,AVOID - Poor risk-adjusted score
EBAY,eBay Inc.,United States,Consumer Cyclical,Internet Retail,61,72.08,-0.096,0.63,2.13,0.03,0.07,216.15,47.27,45.39,40.05,12.81,AVOID - Poor risk-adjusted score
FRO,Frontline plc,Cyprus,Energy,Oil & Gas Midstream,61,48.15,0.035,0.48,0.88,0.018,0.02,629.46,42.9,23.11,24.11,12.81,AVOID - Poor risk-adjusted score
APTV,Aptiv PLC,Switzerland,Consumer Cyclical,Auto Parts,61,47.93,0.068,0.62,1.52,0.032,0.07,636.49,66.76,29.71,32.21,12.79,AVOID - Poor risk-adjusted score
