ticker,CompanyName,Country,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
BRK-B,Berkshire Hathaway Inc.,United States,Financial Services,Insurance - Diversified,64,76.05,0.033,0.423,0.95,0.012,0.27,165.72,46.83,32.14,33.48,17.19,AVOID - Poor risk-adjusted score
NUE,Nucor Corporation,United States,Basic Materials,Steel,64,54.97,0.112,0.88,2.2,0.04,0.08,507.91,73.98,48.37,54.96,17.17,AVOID - Poor risk-adjusted score
ZD,"Ziff Davis, Inc.",United States,Communication Services,Advertising Agencies,64,57.72,0.065,0.676,1.46,0.025,0.06,458.34,69.01,38.99,42.12,17.15,AVOID - Poor risk-adjusted score
PHG,Koninklijke Philips N.V.,Netherlands,Healthcare,Medical Devices,64,46.77,0.054,0.739,1.15,0.025,0.13,657.03,72.23,34.54,36.85,17.1,AVOID - Poor risk-adjusted score
BEN,"Franklin Resources, Inc.",United States,Financial Services,Asset Management,64,61.19,0.089,0.732,1.91,0.031,0.17,392.42,72.34,44.81,49.69,17.06,AVOID - Poor risk-adjusted score
CHRW,"C.H. Robinson Worldwide, Inc.",United States,Industrials,Integrated Freight & Logistics,64,55.43,0.101,0.831,2.04,0.037,0.0,499.3,71.25,46.06,51.73,17.04,AVOID - Poor risk-adjusted score
PDD,PDD Holdings Inc.,Ireland,Consumer Cyclical,Internet Retail,64,84.44,0.108,0.626,2.52,0.03,0.11,71.36,68.02,52.88,59.84,17.0,AVOID - Poor risk-adjusted score
ACGL,Arch Capital Group Ltd.,Bermuda,Financial Services,Insurance - Diversified,64,75.49,0.104,0.667,2.34,0.031,0.02,172.52,67.23,50.38,56.77,16.98,AVOID - Poor risk-adjusted score
CTAS,Cintas Corporation,United States,Industrials,Specialty Business Services,64,76.7,-0.035,0.45,0.95,0.012,0.17,156.5,45.74,34.5,33.01,16.92,AVOID - Poor risk-adjusted score
BWA,BorgWarner Inc.,United States,Consumer Cyclical,Auto Parts,64,52.14,0.099,0.859,1.98,0.038,0.17,552.61,75.48,44.81,50.25,16.88,AVOID - Poor risk-adjusted score
ANF,Abercrombie & Fitch Co.,United States,Consumer Cyclical,Apparel Retail,64,60.1,0.107,0.793,2.22,0.037,0.1,412.92,72.01,47.67,53.9,16.74,AVOID - Poor risk-adjusted score
CL,Colgate-Palmolive Company,United States,Consumer Defensive,Household & Personal Products,64,64.97,-0.083,0.785,1.74,0.027,0.3,324.25,56.9,50.99,45.75,16.7,AVOID - Poor risk-adjusted score
NTAP,"NetApp, Inc.",United States,Technology,Software - Infrastructure,64,70.87,0.06,0.547,1.5,0.021,0.22,231.14,68.74,38.75,41.63,16.68,AVOID - Poor risk-adjusted score
MKSI,MKS Inc.,United States,Technology,Scientific & Technical Instruments,64,49.61,0.052,0.683,1.17,0.024,0.05,602.25,69.1,33.9,36.09,16.66,AVOID - Poor risk-adjusted score
T,AT&T Inc.,United States,Communication Services,Telecom Services,64,55.55,-0.069,0.794,1.42,0.026,0.1,495.72,53.17,44.11,40.36,16.66,AVOID - Poor risk-adjusted score
HALO,"Halozyme Therapeutics, Inc.",United States,Healthcare,Biotechnology,64,78.37,0.029,0.385,0.88,0.011,0.33,136.8,47.09,30.16,31.27,16.65,AVOID - Poor risk-adjusted score
VRT,Vertiv Holdings Co,United States,Industrials,Electrical Equipment & Parts,64,79.01,0.078,0.562,1.93,0.024,0.02,130.8,64.73,44.38,48.66,16.63,AVOID - Poor risk-adjusted score
ANET,Arista Networks Inc,United States,Technology,Computer Hardware,64,51.12,0.11,0.902,2.14,0.042,0.25,573.89,77.94,46.1,52.3,16.63,AVOID - Poor risk-adjusted score
EA,Electronic Arts Inc.,United States,Communication Services,Electronic Gaming & Multimedia,64,79.59,-0.044,0.478,1.17,0.015,0.02,123.7,43.2,38.06,35.99,16.61,AVOID - Poor risk-adjusted score
AYI,Acuity Inc.,United States,Industrials,Electrical Equipment & Parts,64,71.87,0.121,0.73,2.62,0.036,0.11,218.89,70.46,52.44,60.15,16.61,AVOID - Poor risk-adjusted score
FOXF,Fox Factory Holding Corp.,United States,Consumer Cyclical,Auto Parts,64,39.6,0.053,0.82,1.08,0.027,0.03,775.5,72.49,32.46,34.6,16.6,AVOID - Poor risk-adjusted score
ABT,Abbott Laboratories,United States,Healthcare,Medical Devices,64,77.38,-0.038,0.46,1.05,0.014,0.02,148.52,42.76,35.58,33.87,16.53,AVOID - Poor risk-adjusted score
FLS,Flowserve Corporation,United States,Industrials,Specialty Industrial Machinery,64,54.74,0.066,0.687,1.46,0.027,0.0,509.53,67.93,37.58,40.63,16.51,AVOID - Poor risk-adjusted score
PK,Park Hotels & Resorts Inc.,United States,Real Estate,REIT - Hotel & Motel,64,35.54,0.031,0.743,0.66,0.019,0.17,828.58,73.92,26.41,27.43,16.49,AVOID - Poor risk-adjusted score
CIEN,Ciena Corporation,United States,Technology,Communication Equipment,64,77.4,0.103,0.64,2.38,0.031,0.21,149.77,70.25,49.52,55.77,16.49,AVOID - Poor risk-adjusted score
CBOE,"Cboe Global Markets, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,64,81.59,-0.045,0.472,1.21,0.015,0.02,102.27,42.99,38.48,36.33,16.45,AVOID - Poor risk-adjusted score
EEFT,"Euronet Worldwide, Inc.",United States,Technology,Software - Infrastructure,64,53.51,-0.064,0.779,1.34,0.025,0.25,532.77,55.96,41.7,38.4,16.43,AVOID - Poor risk-adjusted score
LVS,Las Vegas Sands Corp.,United States,Consumer Cyclical,Resorts & Casinos,64,61.42,0.148,0.886,2.9,0.047,0.16,386.38,75.03,54.41,64.03,16.42,AVOID - Poor risk-adjusted score
X,Unknown,Unknown,Unknown,Unknown,51,45.1,-0.034,0.623,0.64,0.014,0.04,692.1,48.07,28.08,26.89,16.42,AVOID - Poor risk-adjusted score
PDCO,Unknown,Unknown,Unknown,Unknown,7,47.11,-0.099,0.507,0.28,0.006,0.0,644.71,44.61,23.86,20.97,16.41,AVOID - Poor risk-adjusted score
KMI,"Kinder Morgan, Inc.",United States,Energy,Oil & Gas Midstream,64,52.54,-0.041,0.639,0.95,0.018,0.02,548.28,47.69,33.58,31.87,16.37,AVOID - Poor risk-adjusted score
MKC,"McCormick & Company, Incorporated",United States,Consumer Defensive,Packaged Foods,64,53.47,-0.072,0.826,1.46,0.027,0.1,534.23,53.95,44.14,40.23,16.36,AVOID - Poor risk-adjusted score
ADP,"Automatic Data Processing, Inc.",United States,Technology,Software - Application,64,76.92,-0.107,0.789,2.23,0.029,0.08,153.88,52.36,60.69,52.76,16.35,AVOID - Poor risk-adjusted score
AMBA,"Ambarella, Inc.",United States,Technology,Semiconductor Equipment & Materials,64,50.27,0.061,0.706,1.34,0.027,0.05,589.84,69.47,35.49,38.17,16.33,AVOID - Poor risk-adjusted score
CEG,Constellation Energy Corporation,United States,Utilities,Utilities - Renewable,64,68.35,0.156,0.836,3.16,0.046,0.1,272.33,72.35,57.12,67.74,16.29,AVOID - Poor risk-adjusted score
SPXC,"SPX Technologies, Inc.",United States,Industrials,Building Products & Equipment,64,69.48,0.044,0.483,1.18,0.017,0.06,252.31,44.06,33.54,35.4,16.24,AVOID - Poor risk-adjusted score
NOK,Nokia Oyj,Finland,Technology,Communication Equipment,64,59.67,-0.08,0.799,1.65,0.028,0.08,425.33,52.8,47.68,42.99,16.23,AVOID - Poor risk-adjusted score
FIVE,"Five Below, Inc.",United States,Consumer Cyclical,Specialty Retail,64,59.89,0.098,0.749,2.1,0.035,0.21,417.7,73.08,44.84,50.24,16.21,AVOID - Poor risk-adjusted score
LDOS,"Leidos Holdings, Inc.",United States,Technology,Information Technology Services,64,51.26,0.082,0.779,1.72,0.034,0.06,570.44,71.28,39.94,44.0,16.15,AVOID - Poor risk-adjusted score
ROL,"Rollins, Inc.",United States,Consumer Cyclical,Personal Services,64,73.6,-0.031,0.425,0.88,0.012,0.21,194.48,45.7,31.31,30.1,16.05,AVOID - Poor risk-adjusted score
TMO,Thermo Fisher Scientific Inc.,United States,Healthcare,Diagnostics & Research,64,61.29,0.04,0.507,1.04,0.017,0.03,391.67,64.14,31.05,32.59,16.0,AVOID - Poor risk-adjusted score
EXPD,"Expeditors International of Washington, Inc.",United States,Industrials,Integrated Freight & Logistics,64,77.27,-0.079,0.645,1.82,0.023,0.03,149.84,47.64,49.85,44.99,15.98,AVOID - Poor risk-adjusted score
O,Realty Income Corporation,United States,Real Estate,REIT - Retail,64,61.06,-0.047,0.59,1.13,0.018,0.05,395.77,46.8,36.01,33.91,15.93,AVOID - Poor risk-adjusted score
SFM,"Sprouts Farmers Market, Inc.",United States,Consumer Defensive,Grocery Stores,64,67.69,-0.114,0.884,2.25,0.033,0.17,278.53,56.69,59.83,51.51,15.87,AVOID - Poor risk-adjusted score
MTH,Meritage Homes Corporation,United States,Consumer Cyclical,Residential Construction,64,50.71,0.087,0.791,1.81,0.036,0.06,581.77,71.43,40.1,44.39,15.81,AVOID - Poor risk-adjusted score
PSA,Public Storage,United States,Real Estate,REIT - Industrial,64,63.22,-0.085,0.772,1.8,0.028,0.14,356.52,53.18,48.82,43.69,15.63,AVOID - Poor risk-adjusted score
TTEK,"Tetra Tech, Inc.",United States,Industrials,Engineering & Construction,64,53.7,0.091,0.766,1.93,0.036,0.02,526.41,69.71,41.13,45.75,15.62,AVOID - Poor risk-adjusted score
EFX,Equifax Inc.,United States,Industrials,Consulting Services,64,62.45,-0.036,0.508,0.94,0.015,0.11,369.59,45.95,31.71,30.27,15.6,AVOID - Poor risk-adjusted score
DHI,"D.R. Horton, Inc.",United States,Consumer Cyclical,Residential Construction,64,62.34,0.083,0.653,1.89,0.03,0.1,369.36,68.47,40.72,44.88,15.52,AVOID - Poor risk-adjusted score
GLW,Corning Incorporated,United States,Technology,Electronic Components,64,64.11,0.104,0.704,2.28,0.036,0.14,340.52,70.43,45.16,50.89,15.5,AVOID - Poor risk-adjusted score
Z,"Zillow Group, Inc.",United States,Communication Services,Internet Content & Information,64,45.25,0.09,0.86,1.79,0.04,0.17,684.48,75.33,38.91,43.22,15.47,AVOID - Poor risk-adjusted score
BLD,TopBuild Corp.,United States,Industrials,Engineering & Construction,64,65.55,0.189,0.9,3.68,0.056,0.1,317.86,73.3,59.01,71.98,15.39,AVOID - Poor risk-adjusted score
RPM,RPM International Inc.,United States,Basic Materials,Specialty Chemicals,64,57.38,0.101,0.751,2.15,0.037,0.03,463.97,69.4,43.07,48.39,15.36,AVOID - Poor risk-adjusted score
NVST,Envista Holdings Corporation,United States,Healthcare,Medical Instruments & Supplies,64,60.04,0.155,0.876,3.06,0.051,0.08,414.08,72.76,52.58,62.29,15.34,AVOID - Poor risk-adjusted score
SNDR,"Schneider National, Inc.",United States,Industrials,Trucking,64,54.45,0.06,0.629,1.41,0.026,0.1,514.84,68.19,34.25,36.82,15.3,AVOID - Poor risk-adjusted score
HSY,The Hershey Company,United States,Consumer Defensive,Confectioners,64,58.77,0.072,0.637,1.66,0.028,0.13,438.64,68.81,37.41,40.73,15.29,AVOID - Poor risk-adjusted score
TT,Trane Technologies plc,Ireland,Industrials,Building Products & Equipment,64,72.09,-0.077,0.648,1.76,0.024,0.21,215.14,51.11,46.68,42.25,15.29,AVOID - Poor risk-adjusted score
NOW,"ServiceNow, Inc.",United States,Technology,Software - Application,64,86.44,-0.144,0.832,2.92,0.034,0.24,52.03,56.35,71.94,59.52,15.19,AVOID - Poor risk-adjusted score
CWST,"Casella Waste Systems, Inc.",United States,Industrials,Waste Management,64,60.02,-0.113,0.924,2.16,0.036,0.27,418.69,59.52,55.47,47.87,15.14,AVOID - Poor risk-adjusted score
MNSO,MINISO Group Holding Limited,China,Consumer Cyclical,Specialty Retail,64,61.21,0.043,0.497,1.12,0.018,0.02,393.55,43.4,30.44,32.07,15.1,AVOID - Poor risk-adjusted score
ALGM,"Allegro MicroSystems, Inc.",United States,Technology,Semiconductors,64,69.58,0.158,0.782,3.3,0.047,0.0,254.03,68.7,54.38,64.59,15.02,AVOID - Poor risk-adjusted score
ALGN,"Align Technology, Inc.",United States,Healthcare,Medical Instruments & Supplies,64,78.82,-0.084,0.627,1.97,0.025,0.14,133.05,49.17,49.41,44.28,14.93,AVOID - Poor risk-adjusted score
UNP,Union Pacific Corporation,United States,Industrials,Railroads,64,59.24,-0.053,0.61,1.27,0.021,0.13,433.8,48.69,36.11,33.71,14.88,AVOID - Poor risk-adjusted score
ICE,"Intercontinental Exchange, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,64,65.97,-0.053,0.559,1.31,0.02,0.21,305.67,48.9,36.86,34.42,14.87,AVOID - Poor risk-adjusted score
TROW,"T. Rowe Price Group, Inc.",United States,Financial Services,Asset Management,64,81.5,-0.063,0.519,1.63,0.02,0.06,102.64,44.84,42.29,38.96,14.82,AVOID - Poor risk-adjusted score
ENOV,Enovis Corporation,United States,Healthcare,Medical Devices,64,41.83,-0.043,0.726,0.94,0.022,0.11,742.81,51.76,30.38,28.74,14.81,AVOID - Poor risk-adjusted score
EQIX,"Equinix, Inc.",United States,Real Estate,REIT - Specialty,64,59.29,-0.048,0.574,1.16,0.02,0.08,431.91,46.85,34.06,32.03,14.8,AVOID - Poor risk-adjusted score
HLIT,Harmonic Inc.,United States,Technology,Communication Equipment,64,65.01,-0.071,0.652,1.61,0.025,0.06,322.2,48.34,42.38,38.68,14.79,AVOID - Poor risk-adjusted score
INCY,Incyte Corporation,United States,Healthcare,Biotechnology,64,90.4,0.249,0.791,5.17,0.057,0.0,32.52,68.0,71.46,91.22,14.78,AVOID - Poor risk-adjusted score
TEL,TE Connectivity plc,Ireland,Technology,Electronic Components,64,68.7,-0.036,0.446,0.99,0.014,0.0,264.11,41.94,30.64,29.28,14.74,AVOID - Poor risk-adjusted score
EPR,EPR Properties,United States,Real Estate,REIT - Specialty,64,55.59,-0.081,0.791,1.69,0.03,0.14,494.77,53.55,43.97,39.57,14.73,AVOID - Poor risk-adjusted score
BAM,Brookfield Asset Management Ltd.,United States,Financial Services,Asset Management,64,83.28,-0.123,0.75,2.61,0.031,0.16,81.48,52.54,62.47,53.19,14.72,AVOID - Poor risk-adjusted score
FOUR,"Shift4 Payments, Inc.",United States,Technology,Software - Infrastructure,64,57.71,0.09,0.687,2.01,0.035,0.06,459.02,68.41,39.67,44.06,14.65,AVOID - Poor risk-adjusted score
WU,The Western Union Company,United States,Financial Services,Credit Services,64,37.94,-0.056,0.87,1.1,0.029,0.05,800.2,54.15,33.01,30.73,14.64,AVOID - Poor risk-adjusted score
TOL,"Toll Brothers, Inc.",United States,Consumer Cyclical,Residential Construction,64,58.06,0.109,0.743,2.34,0.04,0.08,453.7,69.85,43.16,48.92,14.63,AVOID - Poor risk-adjusted score
BP,BP p.l.c.,United Kingdom,Energy,Oil & Gas Integrated,64,44.12,0.085,0.82,1.74,0.039,0.13,704.86,73.2,36.17,39.96,14.6,AVOID - Poor risk-adjusted score
HRB,"H&R Block, Inc.",United States,Consumer Cyclical,Personal Services,64,57.93,-0.063,0.665,1.43,0.025,0.08,457.44,49.05,38.49,35.48,14.58,AVOID - Poor risk-adjusted score
NBIX,"Neurocrine Biosciences, Inc.",United States,Healthcare,Drug Manufacturers - Specialty & Generic,64,84.94,0.242,0.807,4.98,0.059,0.08,74.7,69.95,68.59,87.14,14.57,AVOID - Poor risk-adjusted score
AAON,"AAON, Inc.",United States,Industrials,Building Products & Equipment,64,59.98,-0.079,0.728,1.71,0.029,0.3,418.88,55.01,43.65,39.39,14.53,AVOID - Poor risk-adjusted score
CNI,Canadian National Railway Company,Canada,Industrials,Railroads,64,55.5,-0.056,0.642,1.28,0.023,0.22,497.11,51.39,35.63,33.17,14.52,AVOID - Poor risk-adjusted score
MCO,Moody's Corporation,United States,Financial Services,Financial Data & Stock Exchanges,64,73.12,-0.03,0.387,0.88,0.012,0.14,201.52,43.26,28.29,27.24,14.48,AVOID - Poor risk-adjusted score
RSG,"Republic Services, Inc.",United States,Industrials,Waste Management,64,59.01,-0.095,0.817,1.95,0.033,0.11,437.45,53.43,48.22,42.57,14.43,AVOID - Poor risk-adjusted score
LEVI,Levi Strauss & Co.,United States,Consumer Cyclical,Apparel Manufacturing,64,59.99,0.095,0.676,2.14,0.036,0.17,416.25,70.2,40.57,45.32,14.41,AVOID - Poor risk-adjusted score
CZR,"Caesars Entertainment, Inc.",United States,Consumer Cyclical,Resorts & Casinos,64,35.62,-0.017,0.581,0.41,0.012,0.1,828.61,48.2,20.71,20.27,14.38,AVOID - Poor risk-adjusted score
THO,"THOR Industries, Inc.",United States,Consumer Cyclical,Recreational Vehicles,64,51.44,0.065,0.647,1.5,0.029,0.29,567.25,72.2,33.28,35.98,14.38,AVOID - Poor risk-adjusted score
IEX,IDEX Corporation,United States,Industrials,Specialty Industrial Machinery,64,65.67,-0.109,0.816,2.24,0.034,0.13,311.97,53.63,53.61,46.46,14.36,AVOID - Poor risk-adjusted score
FTNT,"Fortinet, Inc.",United States,Technology,Software - Infrastructure,64,90.56,-0.151,0.799,3.13,0.035,0.24,25.41,55.27,72.34,59.26,14.35,AVOID - Poor risk-adjusted score
TMUS,"T-Mobile US, Inc.",United States,Communication Services,Telecom Services,64,59.83,-0.041,0.517,1.05,0.018,0.05,420.91,44.71,30.94,29.37,14.34,AVOID - Poor risk-adjusted score
TNL,Travel + Leisure Co.,United States,Consumer Cyclical,Travel Services,64,52.5,0.091,0.728,1.97,0.037,0.11,546.34,70.31,38.22,42.49,14.32,AVOID - Poor risk-adjusted score
PG,The Procter & Gamble Company,United States,Consumer Defensive,Household & Personal Products,64,70.54,-0.063,0.557,1.55,0.022,0.1,237.09,46.43,39.31,36.26,14.23,AVOID - Poor risk-adjusted score
EOG,"EOG Resources, Inc.",United States,Energy,Oil & Gas E&P,64,79.78,-0.028,0.346,0.87,0.011,0.05,121.94,40.25,27.63,26.67,14.23,AVOID - Poor risk-adjusted score
ZS,"Zscaler, Inc.",United States,Technology,Software - Infrastructure,64,45.96,-0.063,0.775,1.31,0.029,0.08,672.73,51.99,35.63,32.86,14.21,AVOID - Poor risk-adjusted score
UMC,United Microelectronics Corporation,Taiwan,Technology,Semiconductors,64,53.42,-0.028,0.478,0.74,0.014,0.06,533.34,44.22,25.55,24.66,14.14,AVOID - Poor risk-adjusted score
FRO,Frontline plc,Cyprus,Energy,Oil & Gas Midstream,64,48.25,0.038,0.548,0.96,0.02,0.03,627.86,65.08,26.43,27.69,14.13,AVOID - Poor risk-adjusted score
IBM,International Business Machines Corporation,United States,Technology,Information Technology Services,64,62.85,-0.101,0.792,2.09,0.033,0.02,362.88,50.76,49.79,43.65,14.12,AVOID - Poor risk-adjusted score
MHK,"Mohawk Industries, Inc.",United States,Consumer Cyclical,"Furnishings, Fixtures & Appliances",64,49.26,0.132,0.885,2.6,0.053,0.24,612.95,76.05,43.61,50.57,14.06,AVOID - Poor risk-adjusted score
MGA,Magna International Inc.,Canada,Consumer Cyclical,Auto Parts,64,38.0,0.06,0.774,1.25,0.033,0.14,799.12,72.79,29.42,31.59,14.04,AVOID - Poor risk-adjusted score
DXC,DXC Technology Company,United States,Technology,Information Technology Services,64,39.62,-0.062,0.858,1.24,0.031,0.03,775.97,53.24,33.98,31.36,14.01,AVOID - Poor risk-adjusted score
MHO,"M/I Homes, Inc.",United States,Consumer Cyclical,Residential Construction,64,62.17,0.056,0.512,1.43,0.023,0.24,373.39,67.82,31.85,34.05,13.99,AVOID - Poor risk-adjusted score
SPOT,Spotify Technology S.A.,Luxembourg,Communication Services,Internet Content & Information,64,86.17,-0.137,0.757,2.91,0.034,0.05,55.61,50.3,65.26,54.51,13.96,AVOID - Poor risk-adjusted score
TREE,"LendingTree, Inc.",United States,Financial Services,Financial Conglomerates,64,47.05,0.123,0.881,2.42,0.051,0.21,653.98,75.42,41.45,47.61,13.94,AVOID - Poor risk-adjusted score
PLNT,"Planet Fitness, Inc.",United States,Consumer Cyclical,Leisure,64,73.65,-0.048,0.459,1.3,0.018,0.02,194.81,42.32,33.79,31.78,13.82,AVOID - Poor risk-adjusted score
RGLD,"Royal Gold, Inc.",United States,Basic Materials,Gold,64,83.61,-0.046,0.405,1.32,0.016,0.06,77.64,41.84,33.89,31.96,13.75,AVOID - Poor risk-adjusted score
MRK,"Merck & Co., Inc.",United States,Healthcare,Drug Manufacturers - General,64,67.26,-0.032,0.407,0.92,0.014,0.02,285.61,41.18,27.39,26.31,13.74,AVOID - Poor risk-adjusted score
MSCI,MSCI Inc.,United States,Financial Services,Financial Data & Stock Exchanges,64,65.59,-0.094,0.721,2.05,0.031,0.1,312.19,50.4,47.28,41.8,13.7,AVOID - Poor risk-adjusted score
PGR,The Progressive Corporation,United States,Financial Services,Insurance - Property & Casualty,64,72.8,-0.095,0.669,2.15,0.03,0.22,206.09,51.55,48.68,42.99,13.64,AVOID - Poor risk-adjusted score
CBT,Cabot Corporation,United States,Basic Materials,Specialty Chemicals,64,50.45,0.066,0.632,1.54,0.03,0.02,586.53,66.23,31.88,34.5,13.6,AVOID - Poor risk-adjusted score
ESI,Element Solutions Inc,United States,Basic Materials,Specialty Chemicals,64,59.21,0.039,0.453,1.08,0.018,0.02,431.64,42.07,26.8,28.12,13.51,AVOID - Poor risk-adjusted score
OVV,Ovintiv Inc.,United States,Energy,Oil & Gas E&P,64,49.3,-0.054,0.657,1.24,0.025,0.02,604.52,47.5,32.37,30.18,13.48,AVOID - Poor risk-adjusted score
TER,"Teradyne, Inc.",United States,Technology,Semiconductor Equipment & Materials,64,83.75,-0.045,0.395,1.32,0.016,0.03,76.84,40.92,33.12,31.26,13.45,AVOID - Poor risk-adjusted score
WEC,"WEC Energy Group, Inc.",United States,Utilities,Utilities - Regulated Electric,64,50.27,-0.037,0.54,0.93,0.018,0.02,588.31,44.67,27.15,25.9,13.43,AVOID - Poor risk-adjusted score
HLF,Herbalife Ltd.,United States,Consumer Defensive,Packaged Foods,64,38.42,0.099,0.91,1.92,0.05,0.17,792.52,75.8,34.98,39.23,13.43,AVOID - Poor risk-adjusted score
ENB,Enbridge Inc.,Canada,Energy,Oil & Gas Midstream,64,46.27,-0.042,0.61,1.0,0.022,0.19,667.44,49.96,28.25,26.76,13.37,AVOID - Poor risk-adjusted score
ORI,Old Republic International Corporation,United States,Financial Services,Insurance - Property & Casualty,64,69.11,0.054,0.451,1.49,0.022,0.05,256.7,42.34,31.2,33.3,13.36,AVOID - Poor risk-adjusted score
AMKR,"Amkor Technology, Inc.",United States,Technology,Semiconductor Equipment & Materials,64,49.9,0.067,0.632,1.57,0.031,0.1,597.52,67.72,31.52,34.15,13.31,AVOID - Poor risk-adjusted score
APTV,Aptiv PLC,Switzerland,Consumer Cyclical,Auto Parts,64,48.09,0.073,0.671,1.64,0.034,0.08,633.7,68.29,32.24,35.14,13.31,AVOID - Poor risk-adjusted score
TDOC,"Teladoc Health, Inc.",United States,Healthcare,Health Information Services,64,48.87,0.109,0.786,2.28,0.047,0.13,619.67,71.47,38.43,43.55,13.29,AVOID - Poor risk-adjusted score
QFIN,"Qfin Holdings, Inc.",China,Financial Services,Credit Services,64,72.22,-0.123,0.776,2.59,0.036,0.22,214.55,54.14,56.04,47.65,13.28,AVOID - Poor risk-adjusted score
HQY,"HealthEquity, Inc.",United States,Healthcare,Health Information Services,64,73.22,-0.036,0.389,1.06,0.014,0.14,199.81,43.09,28.51,27.24,13.25,AVOID - Poor risk-adjusted score
BC,Brunswick Corporation,United States,Consumer Cyclical,Recreational Vehicles,64,39.58,0.071,0.77,1.5,0.038,0.1,775.17,71.2,30.46,33.15,13.24,AVOID - Poor risk-adjusted score
RVTY,"Revvity, Inc.",United States,Healthcare,Diagnostics & Research,64,61.98,-0.083,0.678,1.85,0.03,0.03,378.86,47.97,42.0,37.73,13.23,AVOID - Poor risk-adjusted score
URI,"United Rentals, Inc.",United States,Industrials,Rental & Leasing Services,64,60.02,0.027,0.385,0.81,0.014,0.16,416.2,43.37,23.1,23.89,13.18,AVOID - Poor risk-adjusted score
HUM,Humana Inc.,United States,Healthcare,Healthcare Plans,64,51.91,0.095,0.702,2.09,0.04,0.19,558.8,70.83,36.41,40.65,13.16,AVOID - Poor risk-adjusted score
RDN,Radian Group Inc.,United States,Financial Services,Insurance - Specialty,64,64.48,-0.102,0.743,2.19,0.034,0.14,333.88,51.76,47.93,41.94,13.15,AVOID - Poor risk-adjusted score
EBAY,eBay Inc.,United States,Consumer Cyclical,Internet Retail,64,71.9,-0.099,0.674,2.24,0.031,0.05,218.84,48.05,48.43,42.53,13.14,AVOID - Poor risk-adjusted score
G,Genpact Limited,Bermuda,Technology,Information Technology Services,64,64.41,-0.06,0.55,1.49,0.023,0.13,333.44,46.71,35.4,32.77,13.14,AVOID - Poor risk-adjusted score
VMC,Vulcan Materials Company,United States,Basic Materials,Building Materials,64,61.42,0.034,0.406,0.98,0.016,0.22,389.23,45.03,24.94,25.98,13.14,AVOID - Poor risk-adjusted score
NI,NiSource Inc.,United States,Utilities,Utilities - Regulated Gas,64,52.77,-0.053,0.599,1.25,0.024,0.0,545.2,45.6,31.62,29.56,13.12,AVOID - Poor risk-adjusted score
DVA,DaVita Inc.,United States,Healthcare,Medical Care Facilities,64,47.08,-0.042,0.589,1.0,0.021,0.14,650.33,48.38,27.72,26.28,13.11,AVOID - Poor risk-adjusted score
BCE,BCE Inc.,Canada,Communication Services,Telecom Services,64,41.27,0.046,0.622,1.08,0.026,0.08,749.22,67.63,25.67,27.14,13.06,AVOID - Poor risk-adjusted score
OGE,OGE Energy Corp.,United States,Utilities,Utilities - Regulated Electric,64,48.89,-0.073,0.749,1.55,0.032,0.14,612.95,52.15,36.62,33.32,13.05,AVOID - Poor risk-adjusted score
PTEN,"Patterson-UTI Energy, Inc.",United States,Energy,Oil & Gas Drilling,64,38.98,-0.046,0.711,1.01,0.026,0.22,785.06,53.2,27.72,26.14,13.03,AVOID - Poor risk-adjusted score
XOM,Exxon Mobil Corporation,United States,Energy,Oil & Gas Integrated,64,63.24,-0.068,0.59,1.63,0.026,0.05,355.89,46.07,37.3,34.18,13.01,AVOID - Poor risk-adjusted score
DKS,"DICK'S Sporting Goods, Inc.",United States,Consumer Cyclical,Specialty Retail,64,52.29,0.097,0.696,2.14,0.041,0.11,551.27,69.02,36.41,40.73,12.97,AVOID - Poor risk-adjusted score
JD,"JD.com, Inc.",China,Consumer Cyclical,Internet Retail,64,49.25,0.04,0.508,1.03,0.021,0.14,608.59,66.0,25.03,26.27,12.92,AVOID - Poor risk-adjusted score
PBR,Petróleo Brasileiro S.A. - Petrobras,Brazil,Energy,Oil & Gas Integrated,64,47.11,0.082,0.697,1.81,0.038,0.1,652.17,68.98,32.85,36.17,12.87,AVOID - Poor risk-adjusted score
TRV,"The Travelers Companies, Inc.",United States,Financial Services,Insurance - Property & Casualty,64,66.55,0.124,0.646,2.84,0.043,0.08,300.89,66.69,42.97,49.42,12.86,AVOID - Poor risk-adjusted score
GM,General Motors Company,United States,Consumer Cyclical,Auto Manufacturers,64,34.59,0.038,0.657,0.86,0.025,0.05,836.48,68.17,22.73,23.81,12.78,AVOID - Poor risk-adjusted score
AWK,"American Water Works Company, Inc.",United States,Utilities,Utilities - Regulated Water,64,52.25,-0.042,0.529,1.06,0.02,0.02,553.94,44.16,27.62,26.19,12.74,AVOID - Poor risk-adjusted score
CMI,Cummins Inc.,United States,Industrials,Specialty Industrial Machinery,64,58.4,0.179,0.833,3.62,0.062,0.08,443.3,70.37,48.64,58.83,12.74,AVOID - Poor risk-adjusted score
