ticker,CompanyName,Country,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
PHG,Koninklijke Philips N.V.,Netherlands,Healthcare,Medical Devices,59,46.67,0.057,0.727,1.15,0.025,0.07,659.34,70.74,33.94,36.37,16.94,AVOID - Poor risk-adjusted score
ANET,Arista Networks Inc,United States,Technology,Computer Hardware,59,50.89,0.116,0.898,2.08,0.041,0.26,577.36,78.02,45.69,52.13,16.91,AVOID - Poor risk-adjusted score
PYPL,"PayPal Holdings, Inc.",United States,Financial Services,Credit Services,59,70.65,-0.064,0.619,1.39,0.02,0.09,235.0,48.34,43.74,40.27,16.88,AVOID - Poor risk-adjusted score
T,AT&T Inc.,United States,Communication Services,Telecom Services,59,55.77,-0.063,0.738,1.25,0.022,0.09,491.54,51.62,41.16,37.94,16.84,AVOID - Poor risk-adjusted score
LPX,Louisiana-Pacific Corporation,United States,Industrials,Building Products & Equipment,59,72.07,-0.071,0.64,1.5,0.021,0.07,214.98,48.51,46.15,42.12,16.84,AVOID - Poor risk-adjusted score
VRTX,Vertex Pharmaceuticals Incorporated,United States,Healthcare,Biotechnology,59,86.57,0.155,0.684,3.18,0.037,0.09,54.19,68.58,59.24,70.15,16.78,AVOID - Poor risk-adjusted score
PSTG,"Pure Storage, Inc.",United States,Technology,Computer Hardware,59,80.9,0.038,0.399,1.02,0.013,0.19,109.8,44.52,32.31,33.83,16.76,AVOID - Poor risk-adjusted score
BF-B,Brown-Forman Corporation,United States,Consumer Defensive,Beverages - Wineries & Distilleries,59,62.78,0.061,0.584,1.35,0.022,0.14,361.32,68.13,36.68,39.45,16.75,AVOID - Poor risk-adjusted score
AYI,Acuity Inc.,United States,Industrials,Electrical Equipment & Parts,59,71.65,0.13,0.722,2.61,0.036,0.14,221.86,70.79,51.77,59.9,16.6,AVOID - Poor risk-adjusted score
ACGL,Arch Capital Group Ltd.,Bermuda,Financial Services,Insurance - Diversified,59,75.29,0.11,0.646,2.33,0.031,0.0,175.03,66.29,48.67,55.2,16.56,AVOID - Poor risk-adjusted score
STX,Seagate Technology Holdings plc,Singapore,Technology,Computer Hardware,59,63.29,0.075,0.627,1.62,0.026,0.26,352.24,71.42,39.69,43.39,16.55,AVOID - Poor risk-adjusted score
FIVE,"Five Below, Inc.",United States,Consumer Cyclical,Specialty Retail,59,59.71,0.106,0.755,2.08,0.035,0.28,421.03,74.69,45.08,50.91,16.55,AVOID - Poor risk-adjusted score
CMG,"Chipotle Mexican Grill, Inc.",United States,Consumer Cyclical,Restaurants,59,69.86,-0.043,0.509,1.03,0.015,0.22,246.59,48.27,35.56,33.64,16.54,AVOID - Poor risk-adjusted score
ZD,"Ziff Davis, Inc.",United States,Communication Services,Advertising Agencies,59,57.57,0.067,0.643,1.43,0.025,0.05,461.05,67.86,37.05,40.13,16.53,AVOID - Poor risk-adjusted score
FOXF,Fox Factory Holding Corp.,United States,Consumer Cyclical,Auto Parts,59,39.48,0.055,0.802,1.05,0.027,0.03,777.17,72.1,31.68,33.85,16.52,AVOID - Poor risk-adjusted score
VIAV,Viavi Solutions Inc.,United States,Technology,Communication Equipment,59,68.0,0.035,0.442,0.9,0.013,0.1,275.56,44.02,30.08,31.4,16.52,AVOID - Poor risk-adjusted score
FSS,Federal Signal Corporation,United States,Industrials,Pollution & Treatment Controls,59,70.93,0.07,0.557,1.61,0.023,0.02,230.24,64.78,39.49,42.93,16.47,AVOID - Poor risk-adjusted score
FOUR,"Shift4 Payments, Inc.",United States,Technology,Software - Infrastructure,59,57.64,0.107,0.776,2.08,0.036,0.02,460.22,70.04,44.75,50.62,16.46,AVOID - Poor risk-adjusted score
CEG,Constellation Energy Corporation,United States,Utilities,Utilities - Renewable,59,68.04,0.165,0.827,3.09,0.045,0.12,277.24,72.69,56.3,67.3,16.45,AVOID - Poor risk-adjusted score
X,Unknown,Unknown,Unknown,Unknown,51,45.1,-0.034,0.623,0.64,0.014,0.04,692.1,48.07,28.08,26.89,16.42,AVOID - Poor risk-adjusted score
SFM,"Sprouts Farmers Market, Inc.",United States,Consumer Defensive,Grocery Stores,59,68.01,-0.111,0.852,2.05,0.03,0.17,273.81,56.0,57.97,50.11,16.42,AVOID - Poor risk-adjusted score
PDCO,Unknown,Unknown,Unknown,Unknown,7,47.11,-0.099,0.507,0.28,0.006,0.0,644.71,44.61,23.86,20.97,16.41,AVOID - Poor risk-adjusted score
AMBA,"Ambarella, Inc.",United States,Technology,Semiconductor Equipment & Materials,59,50.02,0.05,0.638,1.07,0.021,0.03,593.95,67.69,31.9,33.89,16.39,AVOID - Poor risk-adjusted score
EFX,Equifax Inc.,United States,Industrials,Consulting Services,59,62.5,-0.041,0.538,0.95,0.015,0.17,368.53,48.06,33.6,31.89,16.37,AVOID - Poor risk-adjusted score
CL,Colgate-Palmolive Company,United States,Consumer Defensive,Household & Personal Products,59,65.17,-0.084,0.746,1.67,0.026,0.31,320.93,56.03,48.62,43.56,16.34,AVOID - Poor risk-adjusted score
MKC,"McCormick & Company, Incorporated",United States,Consumer Defensive,Packaged Foods,59,53.62,-0.075,0.808,1.42,0.026,0.09,531.39,53.32,43.32,39.32,16.27,AVOID - Poor risk-adjusted score
OHI,"Omega Healthcare Investors, Inc.",United States,Real Estate,REIT - Healthcare Facilities,59,61.27,0.053,0.553,1.22,0.02,0.09,392.0,66.32,33.89,36.14,16.26,AVOID - Poor risk-adjusted score
ADP,"Automatic Data Processing, Inc.",United States,Technology,Software - Application,59,77.16,-0.11,0.762,2.15,0.028,0.07,150.85,51.46,58.79,50.91,16.18,AVOID - Poor risk-adjusted score
MO,"Altria Group, Inc.",United States,Consumer Defensive,Tobacco,59,62.14,-0.037,0.512,0.88,0.014,0.05,375.76,44.99,31.84,30.37,16.16,AVOID - Poor risk-adjusted score
O,Realty Income Corporation,United States,Real Estate,REIT - Retail,59,61.14,-0.051,0.601,1.13,0.018,0.07,394.37,47.57,36.76,34.4,16.15,AVOID - Poor risk-adjusted score
EEFT,"Euronet Worldwide, Inc.",United States,Technology,Software - Infrastructure,59,53.7,-0.061,0.723,1.23,0.023,0.29,529.25,55.26,38.81,35.86,16.12,AVOID - Poor risk-adjusted score
LDOS,"Leidos Holdings, Inc.",United States,Technology,Information Technology Services,59,51.1,0.087,0.766,1.69,0.033,0.07,572.81,71.05,39.15,43.34,16.1,AVOID - Poor risk-adjusted score
TMO,Thermo Fisher Scientific Inc.,United States,Healthcare,Diagnostics & Research,59,61.23,0.045,0.513,1.06,0.017,0.02,392.78,64.01,31.42,33.16,16.1,AVOID - Poor risk-adjusted score
TCOM,Trip.com Group Limited,Singapore,Consumer Cyclical,Travel Services,59,65.49,0.041,0.473,1.03,0.016,0.1,315.83,44.68,30.96,32.55,16.07,AVOID - Poor risk-adjusted score
PK,Park Hotels & Resorts Inc.,United States,Real Estate,REIT - Hotel & Motel,59,35.43,0.027,0.684,0.56,0.016,0.21,829.44,73.06,24.22,25.05,16.03,AVOID - Poor risk-adjusted score
PEP,"PepsiCo, Inc.",United States,Consumer Defensive,Beverages - Non-Alcoholic,59,52.47,0.04,0.557,0.92,0.018,0.12,547.86,67.36,29.21,30.68,15.98,AVOID - Poor risk-adjusted score
CASY,"Casey's General Stores, Inc.",United States,Consumer Cyclical,Specialty Retail,59,54.86,-0.073,0.77,1.41,0.026,0.05,507.78,51.58,42.27,38.47,15.97,AVOID - Poor risk-adjusted score
MKSI,MKS Inc.,United States,Technology,Scientific & Technical Instruments,59,49.48,0.052,0.637,1.11,0.022,0.03,604.32,67.56,31.52,33.56,15.9,AVOID - Poor risk-adjusted score
ROKU,"Roku, Inc.",United States,Communication Services,Entertainment,59,85.16,0.02,0.293,0.62,0.007,0.02,59.97,38.43,24.99,25.6,15.85,AVOID - Poor risk-adjusted score
MSFT,Microsoft Corporation,United States,Technology,Software - Infrastructure,59,86.55,0.031,0.335,0.9,0.01,0.07,46.53,40.38,28.97,30.07,15.84,AVOID - Poor risk-adjusted score
PDD,PDD Holdings Inc.,Ireland,Consumer Cyclical,Internet Retail,59,84.0,0.089,0.524,2.09,0.025,0.14,75.0,66.0,44.05,48.86,15.81,AVOID - Poor risk-adjusted score
CWST,"Casella Waste Systems, Inc.",United States,Industrials,Waste Management,59,60.31,-0.111,0.905,1.99,0.033,0.24,413.17,58.67,54.56,47.18,15.79,AVOID - Poor risk-adjusted score
BLD,TopBuild Corp.,United States,Industrials,Engineering & Construction,59,65.17,0.199,0.896,3.57,0.055,0.09,324.29,73.13,58.4,71.81,15.7,AVOID - Poor risk-adjusted score
MTH,Meritage Homes Corporation,United States,Consumer Cyclical,Residential Construction,59,50.44,0.081,0.737,1.61,0.032,0.05,586.14,69.95,37.19,40.92,15.65,AVOID - Poor risk-adjusted score
ENOV,Enovis Corporation,United States,Healthcare,Medical Devices,59,41.9,-0.048,0.769,0.94,0.022,0.14,741.85,53.58,32.21,30.28,15.64,AVOID - Poor risk-adjusted score
PSA,Public Storage,United States,Real Estate,REIT - Industrial,59,63.39,-0.091,0.763,1.77,0.028,0.17,353.46,53.56,48.39,42.99,15.53,AVOID - Poor risk-adjusted score
Z,"Zillow Group, Inc.",United States,Communication Services,Internet Content & Information,59,45.05,0.093,0.843,1.73,0.038,0.14,688.56,74.21,37.98,42.32,15.51,AVOID - Poor risk-adjusted score
TT,Trane Technologies plc,Ireland,Industrials,Building Products & Equipment,59,72.2,-0.086,0.668,1.78,0.025,0.17,213.8,51.01,48.22,43.14,15.49,AVOID - Poor risk-adjusted score
FLS,Flowserve Corporation,United States,Industrials,Specialty Industrial Machinery,59,54.56,0.064,0.626,1.38,0.025,0.02,512.32,66.59,34.14,36.85,15.49,AVOID - Poor risk-adjusted score
NVST,Envista Holdings Corporation,United States,Healthcare,Medical Instruments & Supplies,59,59.68,0.158,0.854,2.91,0.049,0.1,421.42,72.81,50.98,60.56,15.47,AVOID - Poor risk-adjusted score
EXPD,"Expeditors International of Washington, Inc.",United States,Industrials,Integrated Freight & Logistics,59,77.43,-0.083,0.623,1.8,0.023,0.02,148.02,46.72,48.25,43.29,15.46,AVOID - Poor risk-adjusted score
TTEK,"Tetra Tech, Inc.",United States,Industrials,Engineering & Construction,59,53.49,0.094,0.737,1.86,0.035,0.03,529.61,69.32,39.42,43.96,15.37,AVOID - Poor risk-adjusted score
HLIT,Harmonic Inc.,United States,Technology,Communication Equipment,59,65.09,-0.081,0.697,1.66,0.025,0.07,321.31,49.73,45.35,40.81,15.36,AVOID - Poor risk-adjusted score
KMI,"Kinder Morgan, Inc.",United States,Energy,Oil & Gas Midstream,59,52.65,-0.04,0.581,0.9,0.017,0.03,545.95,46.4,30.58,29.04,15.27,AVOID - Poor risk-adjusted score
RPM,RPM International Inc.,United States,Basic Materials,Specialty Chemicals,59,57.19,0.108,0.739,2.13,0.037,0.02,467.58,68.79,42.27,47.83,15.26,AVOID - Poor risk-adjusted score
ALGM,"Allegro MicroSystems, Inc.",United States,Technology,Semiconductors,59,69.31,0.171,0.785,3.3,0.048,0.0,258.08,68.79,54.4,65.39,15.22,AVOID - Poor risk-adjusted score
HSY,The Hershey Company,United States,Consumer Defensive,Confectioners,59,58.65,0.078,0.632,1.68,0.029,0.12,441.02,68.53,37.09,40.68,15.19,AVOID - Poor risk-adjusted score
NOW,"ServiceNow, Inc.",United States,Technology,Software - Application,59,86.69,-0.156,0.839,2.9,0.033,0.28,49.51,57.34,72.73,59.22,15.18,AVOID - Poor risk-adjusted score
LIN,Linde plc,United Kingdom,Basic Materials,Specialty Chemicals,59,68.12,-0.037,0.45,0.93,0.014,0.19,272.93,45.93,30.66,29.26,15.14,AVOID - Poor risk-adjusted score
NTAP,"NetApp, Inc.",United States,Technology,Software - Infrastructure,59,70.57,0.043,0.43,1.11,0.016,0.16,235.15,44.43,30.34,31.96,15.13,AVOID - Poor risk-adjusted score
GLW,Corning Incorporated,United States,Technology,Electronic Components,59,63.9,0.109,0.675,2.25,0.035,0.1,344.54,68.81,43.16,48.87,15.05,AVOID - Poor risk-adjusted score
EA,Electronic Arts Inc.,United States,Communication Services,Electronic Gaming & Multimedia,59,79.69,-0.045,0.431,1.16,0.015,0.0,122.61,41.48,34.37,32.45,15.02,AVOID - Poor risk-adjusted score
EPR,EPR Properties,United States,Real Estate,REIT - Specialty,59,55.74,-0.087,0.803,1.66,0.03,0.14,491.83,53.88,44.77,39.95,15.01,AVOID - Poor risk-adjusted score
SNDR,"Schneider National, Inc.",United States,Industrials,Trucking,59,54.33,0.065,0.613,1.4,0.026,0.05,516.69,66.85,33.32,35.99,14.97,AVOID - Poor risk-adjusted score
MNSO,MINISO Group Holding Limited,China,Consumer Cyclical,Specialty Retail,59,61.12,0.045,0.485,1.1,0.018,0.03,395.34,43.46,29.67,31.33,14.94,AVOID - Poor risk-adjusted score
ZS,"Zscaler, Inc.",United States,Technology,Software - Infrastructure,59,46.03,-0.072,0.832,1.34,0.029,0.14,671.58,54.8,38.28,34.88,14.9,AVOID - Poor risk-adjusted score
HRB,"H&R Block, Inc.",United States,Consumer Cyclical,Personal Services,59,58.03,-0.07,0.681,1.44,0.025,0.1,455.64,50.02,39.53,36.12,14.81,AVOID - Poor risk-adjusted score
MOMO,Hello Group Inc.,China,Communication Services,Internet Content & Information,59,55.39,-0.02,0.415,0.52,0.009,0.02,499.02,41.87,23.0,22.44,14.78,AVOID - Poor risk-adjusted score
INCY,Incyte Corporation,United States,Healthcare,Biotechnology,59,89.89,0.262,0.774,5.08,0.057,0.02,34.68,67.92,69.6,89.64,14.74,AVOID - Poor risk-adjusted score
LEVI,Levi Strauss & Co.,United States,Consumer Cyclical,Apparel Manufacturing,59,59.84,0.106,0.692,2.17,0.036,0.24,418.86,71.94,41.38,46.75,14.73,AVOID - Poor risk-adjusted score
WU,The Western Union Company,United States,Financial Services,Credit Services,59,38.07,-0.056,0.847,1.04,0.027,0.07,798.25,54.05,32.25,29.99,14.68,AVOID - Poor risk-adjusted score
BAM,Brookfield Asset Management Ltd.,United States,Financial Services,Asset Management,59,83.66,-0.115,0.683,2.36,0.028,0.12,77.19,50.09,57.18,49.2,14.63,AVOID - Poor risk-adjusted score
BP,BP p.l.c.,United Kingdom,Energy,Oil & Gas Integrated,59,43.95,0.09,0.809,1.71,0.039,0.12,707.88,72.79,35.54,39.47,14.59,AVOID - Poor risk-adjusted score
ABT,Abbott Laboratories,United States,Healthcare,Medical Devices,59,77.48,-0.039,0.403,1.04,0.013,0.03,147.31,41.44,31.24,29.73,14.59,AVOID - Poor risk-adjusted score
AAON,"AAON, Inc.",United States,Industrials,Building Products & Equipment,59,60.12,-0.086,0.733,1.7,0.028,0.31,416.37,55.37,44.07,39.43,14.58,AVOID - Poor risk-adjusted score
TNL,Travel + Leisure Co.,United States,Consumer Cyclical,Travel Services,59,52.34,0.099,0.733,1.96,0.038,0.1,548.76,70.31,38.37,43.01,14.51,AVOID - Poor risk-adjusted score
NBIX,"Neurocrine Biosciences, Inc.",United States,Healthcare,Drug Manufacturers - Specialty & Generic,59,84.42,0.252,0.784,4.84,0.057,0.07,79.15,69.18,66.23,84.69,14.5,AVOID - Poor risk-adjusted score
CNI,Canadian National Railway Company,Canada,Industrials,Railroads,59,55.6,-0.06,0.641,1.28,0.023,0.22,495.17,51.42,35.66,33.0,14.47,AVOID - Poor risk-adjusted score
MHK,"Mohawk Industries, Inc.",United States,Consumer Cyclical,"Furnishings, Fixtures & Appliances",59,48.88,0.127,0.857,2.34,0.048,0.24,619.85,75.75,41.9,48.36,14.47,AVOID - Poor risk-adjusted score
CTAS,Cintas Corporation,United States,Industrials,Specialty Business Services,59,76.81,-0.032,0.372,0.9,0.012,0.17,155.22,43.44,28.58,27.43,14.45,AVOID - Poor risk-adjusted score
RSG,"Republic Services, Inc.",United States,Industrials,Waste Management,59,59.21,-0.1,0.805,1.9,0.032,0.09,433.92,52.66,47.64,41.81,14.44,AVOID - Poor risk-adjusted score
EQIX,"Equinix, Inc.",United States,Real Estate,REIT - Specialty,59,59.4,-0.05,0.554,1.14,0.019,0.1,430.0,46.76,32.89,30.85,14.43,AVOID - Poor risk-adjusted score
DHI,"D.R. Horton, Inc.",United States,Consumer Cyclical,Residential Construction,59,62.07,0.076,0.572,1.7,0.027,0.05,374.71,65.46,35.51,38.83,14.37,AVOID - Poor risk-adjusted score
IEX,IDEX Corporation,United States,Industrials,Specialty Industrial Machinery,59,65.93,-0.111,0.788,2.13,0.032,0.16,307.59,53.5,51.94,44.9,14.33,AVOID - Poor risk-adjusted score
TREE,"LendingTree, Inc.",United States,Financial Services,Financial Conglomerates,59,46.7,0.119,0.849,2.2,0.047,0.21,660.34,74.92,39.67,45.39,14.21,AVOID - Poor risk-adjusted score
FTNT,"Fortinet, Inc.",United States,Technology,Software - Infrastructure,59,90.92,-0.154,0.763,3.0,0.033,0.31,23.25,55.8,69.36,56.66,14.18,AVOID - Poor risk-adjusted score
JOYY,JOYY Inc.,Singapore,Communication Services,Internet Content & Information,59,80.04,-0.034,0.36,0.95,0.012,0.0,119.02,39.62,28.84,27.63,14.16,AVOID - Poor risk-adjusted score
IBM,International Business Machines Corporation,United States,Technology,Information Technology Services,59,63.03,-0.109,0.798,2.08,0.033,0.03,359.54,51.32,50.27,43.58,14.14,AVOID - Poor risk-adjusted score
ICE,"Intercontinental Exchange, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,59,66.11,-0.053,0.514,1.25,0.019,0.21,303.88,47.67,33.98,31.76,14.13,AVOID - Poor risk-adjusted score
TOL,"Toll Brothers, Inc.",United States,Consumer Cyclical,Residential Construction,59,57.77,0.108,0.693,2.21,0.038,0.03,459.2,67.66,40.06,45.35,14.11,AVOID - Poor risk-adjusted score
PG,The Procter & Gamble Company,United States,Consumer Defensive,Household & Personal Products,59,70.63,-0.07,0.563,1.58,0.022,0.12,236.12,47.08,39.8,36.37,14.11,AVOID - Poor risk-adjusted score
ROL,"Rollins, Inc.",United States,Consumer Cyclical,Personal Services,59,73.68,-0.03,0.367,0.85,0.011,0.24,193.44,44.69,27.04,26.02,14.09,AVOID - Poor risk-adjusted score
BRK-B,Berkshire Hathaway Inc.,United States,Financial Services,Insurance - Diversified,59,75.95,0.031,0.342,0.92,0.012,0.24,166.86,43.88,25.97,26.99,14.09,AVOID - Poor risk-adjusted score
UNP,Union Pacific Corporation,United States,Industrials,Railroads,59,59.37,-0.053,0.559,1.21,0.02,0.12,431.31,47.14,33.18,30.99,14.03,AVOID - Poor risk-adjusted score
ALGN,"Align Technology, Inc.",United States,Healthcare,Medical Instruments & Supplies,59,79.01,-0.086,0.58,1.93,0.024,0.1,130.93,47.04,45.85,40.99,14.0,AVOID - Poor risk-adjusted score
DXC,DXC Technology Company,United States,Technology,Information Technology Services,59,39.76,-0.064,0.837,1.19,0.03,0.05,773.39,53.15,33.28,30.64,13.97,AVOID - Poor risk-adjusted score
MGA,Magna International Inc.,Canada,Consumer Cyclical,Auto Parts,59,37.85,0.059,0.744,1.17,0.031,0.1,801.19,71.28,28.15,30.22,13.92,AVOID - Poor risk-adjusted score
HLF,Herbalife Ltd.,United States,Consumer Defensive,Packaged Foods,59,38.14,0.097,0.891,1.74,0.046,0.24,796.69,76.99,33.98,38.01,13.86,AVOID - Poor risk-adjusted score
DLTR,"Dollar Tree, Inc.",United States,Consumer Defensive,Discount Stores,59,48.86,0.086,0.701,1.75,0.036,0.21,618.66,71.6,34.27,37.9,13.79,AVOID - Poor risk-adjusted score
SPOT,Spotify Technology S.A.,Luxembourg,Communication Services,Internet Content & Information,59,86.41,-0.148,0.753,2.9,0.034,0.1,53.1,51.32,65.11,53.61,13.76,AVOID - Poor risk-adjusted score
CNM,"Core & Main, Inc.",United States,Industrials,Industrial Distribution,59,58.78,0.026,0.388,0.72,0.012,0.09,440.24,42.14,22.81,23.56,13.68,AVOID - Poor risk-adjusted score
CHWY,"Chewy, Inc.",United States,Consumer Cyclical,Internet Retail,59,67.52,-0.052,0.491,1.27,0.019,0.09,282.08,44.58,33.18,31.02,13.65,AVOID - Poor risk-adjusted score
BCE,BCE Inc.,Canada,Communication Services,Telecom Services,59,41.21,0.052,0.654,1.1,0.027,0.1,750.25,69.0,26.94,28.69,13.64,AVOID - Poor risk-adjusted score
WMT,Walmart Inc.,United States,Consumer Defensive,Discount Stores,59,61.91,-0.026,0.386,0.7,0.011,0.1,379.42,42.52,23.91,23.14,13.59,AVOID - Poor risk-adjusted score
MCO,Moody's Corporation,United States,Financial Services,Financial Data & Stock Exchanges,59,73.18,-0.031,0.362,0.87,0.012,0.21,200.81,43.8,26.48,25.46,13.59,AVOID - Poor risk-adjusted score
XOM,Exxon Mobil Corporation,United States,Energy,Oil & Gas Integrated,59,63.32,-0.078,0.632,1.67,0.026,0.07,354.81,47.69,39.99,36.14,13.53,AVOID - Poor risk-adjusted score
CBOE,"Cboe Global Markets, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,59,81.76,-0.039,0.364,1.09,0.013,0.03,100.41,40.26,29.74,28.3,13.52,AVOID - Poor risk-adjusted score
MSCI,MSCI Inc.,United States,Financial Services,Financial Data & Stock Exchanges,59,65.79,-0.099,0.699,2.01,0.031,0.16,308.92,51.02,45.98,40.42,13.44,AVOID - Poor risk-adjusted score
PGR,The Progressive Corporation,United States,Financial Services,Insurance - Property & Casualty,59,72.97,-0.103,0.663,2.15,0.029,0.26,204.02,52.11,48.35,42.27,13.42,AVOID - Poor risk-adjusted score
TEL,TE Connectivity plc,Ireland,Technology,Electronic Components,59,68.78,-0.037,0.407,0.99,0.014,0.02,262.98,41.12,27.99,26.7,13.42,AVOID - Poor risk-adjusted score
NVDA,NVIDIA Corporation,United States,Technology,Semiconductors,59,100.7,0.036,0.276,1.18,0.012,0.16,2.15,40.22,27.81,29.07,13.35,AVOID - Poor risk-adjusted score
THO,"THOR Industries, Inc.",United States,Consumer Cyclical,Recreational Vehicles,59,51.24,0.061,0.575,1.37,0.027,0.26,570.47,69.73,29.44,31.68,13.35,AVOID - Poor risk-adjusted score
TDOC,"Teladoc Health, Inc.",United States,Healthcare,Health Information Services,59,48.67,0.117,0.781,2.26,0.046,0.16,623.41,71.88,37.99,43.39,13.33,AVOID - Poor risk-adjusted score
PTEN,"Patterson-UTI Energy, Inc.",United States,Energy,Oil & Gas Drilling,59,39.17,-0.038,0.646,0.81,0.021,0.22,782.22,51.79,25.29,24.09,13.33,AVOID - Poor risk-adjusted score
TER,"Teradyne, Inc.",United States,Technology,Semiconductor Equipment & Materials,59,83.81,-0.05,0.398,1.36,0.016,0.05,75.81,41.36,33.39,31.3,13.27,AVOID - Poor risk-adjusted score
GSK,GSK plc,United Kingdom,Healthcare,Drug Manufacturers - General,59,64.01,-0.024,0.361,0.69,0.011,0.05,340.14,40.77,23.08,22.38,13.25,AVOID - Poor risk-adjusted score
TROW,"T. Rowe Price Group, Inc.",United States,Financial Services,Asset Management,59,81.67,-0.062,0.45,1.56,0.019,0.02,100.69,41.94,36.79,33.98,13.25,AVOID - Poor risk-adjusted score
TRV,"The Travelers Companies, Inc.",United States,Financial Services,Insurance - Property & Casualty,59,66.37,0.138,0.662,2.89,0.043,0.07,304.02,66.89,43.93,51.21,13.18,AVOID - Poor risk-adjusted score
UMC,United Microelectronics Corporation,Taiwan,Technology,Semiconductors,59,53.48,-0.029,0.447,0.75,0.014,0.05,532.02,43.05,23.92,23.04,13.18,AVOID - Poor risk-adjusted score
GNRC,Generac Holdings Inc.,United States,Industrials,Specialty Industrial Machinery,59,62.23,0.182,0.783,3.5,0.056,0.1,374.68,69.94,48.73,59.1,13.14,AVOID - Poor risk-adjusted score
QFIN,"Qfin Holdings, Inc.",China,Financial Services,Credit Services,59,72.47,-0.131,0.763,2.55,0.035,0.19,211.29,53.16,55.26,46.55,13.13,AVOID - Poor risk-adjusted score
EQR,Equity Residential,United States,Real Estate,REIT - Residential,59,54.19,-0.093,0.762,1.81,0.033,0.1,521.2,51.6,41.31,36.61,13.04,AVOID - Poor risk-adjusted score
RDN,Radian Group Inc.,United States,Financial Services,Insurance - Specialty,59,64.67,-0.109,0.736,2.17,0.034,0.14,330.49,51.48,47.58,41.24,13.02,AVOID - Poor risk-adjusted score
BLDR,"Builders FirstSource, Inc.",United States,Industrials,Building Products & Equipment,59,40.64,0.102,0.829,1.92,0.047,0.02,759.78,70.51,33.7,37.93,13.01,AVOID - Poor risk-adjusted score
BC,Brunswick Corporation,United States,Consumer Cyclical,Recreational Vehicles,59,39.43,0.075,0.746,1.47,0.037,0.09,777.36,70.38,29.42,32.13,13.0,AVOID - Poor risk-adjusted score
WEC,"WEC Energy Group, Inc.",United States,Utilities,Utilities - Regulated Electric,59,50.35,-0.039,0.519,0.91,0.018,0.03,586.71,44.45,26.13,24.87,12.99,AVOID - Poor risk-adjusted score
ETR,Entergy Corporation,United States,Utilities,Utilities - Regulated Electric,59,50.53,0.046,0.508,1.09,0.022,0.07,583.83,64.47,25.67,27.13,12.98,AVOID - Poor risk-adjusted score
HUM,Humana Inc.,United States,Healthcare,Healthcare Plans,59,51.68,0.096,0.673,2.0,0.039,0.19,562.29,70.1,34.77,38.89,12.95,AVOID - Poor risk-adjusted score
WELL,Welltower Inc.,United States,Real Estate,REIT - Healthcare Facilities,59,72.18,0.033,0.337,0.96,0.013,0.1,213.05,40.84,24.3,25.28,12.93,AVOID - Poor risk-adjusted score
EDU,New Oriental Education & Technology Group Inc.,China,Consumer Defensive,Education & Training Services,59,73.43,-0.107,0.654,2.25,0.031,0.05,197.9,47.61,48.06,41.79,12.87,AVOID - Poor risk-adjusted score
OVV,Ovintiv Inc.,United States,Energy,Oil & Gas E&P,59,49.42,-0.055,0.614,1.2,0.024,0.03,602.05,46.66,30.32,28.24,12.83,AVOID - Poor risk-adjusted score
ALB,Albemarle Corporation,United States,Basic Materials,Specialty Chemicals,59,43.26,0.137,0.884,2.47,0.057,0.05,717.53,71.83,38.23,44.52,12.82,AVOID - Poor risk-adjusted score
CBT,Cabot Corporation,United States,Basic Materials,Specialty Chemicals,59,50.31,0.068,0.59,1.51,0.03,0.05,588.92,65.72,29.67,32.17,12.81,AVOID - Poor risk-adjusted score
OGE,OGE Energy Corp.,United States,Utilities,Utilities - Regulated Electric,59,49.06,-0.073,0.712,1.48,0.03,0.1,609.42,50.41,34.94,31.77,12.8,AVOID - Poor risk-adjusted score
CZR,"Caesars Entertainment, Inc.",United States,Consumer Cyclical,Resorts & Casinos,59,35.67,-0.016,0.508,0.39,0.011,0.09,827.98,45.87,18.12,17.75,12.75,AVOID - Poor risk-adjusted score
CRK,"Comstock Resources, Inc.",United States,Energy,Oil & Gas E&P,59,58.17,-0.133,0.889,2.41,0.041,0.17,450.61,55.99,51.73,43.41,12.73,AVOID - Poor risk-adjusted score
IRM,Iron Mountain Incorporated,United States,Real Estate,REIT - Specialty,59,50.12,-0.071,0.686,1.47,0.029,0.16,590.95,50.76,34.38,31.35,12.71,AVOID - Poor risk-adjusted score
CNX,CNX Resources Corporation,United States,Energy,Oil & Gas E&P,59,55.14,0.146,0.757,2.87,0.052,0.05,504.47,68.54,41.74,49.06,12.69,AVOID - Poor risk-adjusted score
CMI,Cummins Inc.,United States,Industrials,Specialty Industrial Machinery,59,57.99,0.183,0.805,3.46,0.06,0.1,451.17,70.25,46.69,56.66,12.69,AVOID - Poor risk-adjusted score
NTCT,"NetScout Systems, Inc.",United States,Technology,Software - Infrastructure,59,77.25,-0.03,0.322,0.89,0.012,0.07,149.22,39.88,24.85,23.93,12.65,AVOID - Poor risk-adjusted score
