ticker,CompanyName,Country,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
VRT,Vertiv Holdings Co,United States,Industrials,Electrical Equipment & Parts,63,79.0,0.081,0.577,1.94,0.025,0.03,130.94,65.49,45.55,50.1,17.04,AVOID - Poor risk-adjusted score
CHRW,"C.H. Robinson Worldwide, Inc.",United States,Industrials,Integrated Freight & Logistics,63,55.39,0.102,0.828,2.03,0.037,0.02,500.0,71.52,45.89,51.59,17.04,AVOID - Poor risk-adjusted score
PHG,Koninklijke Philips N.V.,Netherlands,Healthcare,Medical Devices,63,46.75,0.054,0.735,1.15,0.025,0.11,657.51,71.84,34.35,36.67,17.04,AVOID - Poor risk-adjusted score
LIN,Linde plc,United Kingdom,Basic Materials,Specialty Chemicals,63,68.03,-0.038,0.516,0.96,0.014,0.16,274.03,47.28,35.09,33.42,17.01,AVOID - Poor risk-adjusted score
BWA,BorgWarner Inc.,United States,Consumer Cyclical,Auto Parts,63,52.11,0.101,0.864,1.98,0.038,0.16,553.02,75.36,45.04,50.62,17.0,AVOID - Poor risk-adjusted score
CIEN,Ciena Corporation,United States,Technology,Communication Equipment,63,77.29,0.097,0.632,2.22,0.029,0.19,151.03,69.98,48.88,54.7,17.0,AVOID - Poor risk-adjusted score
ACGL,Arch Capital Group Ltd.,Bermuda,Financial Services,Insurance - Diversified,63,75.45,0.105,0.663,2.34,0.031,0.03,173.05,67.44,50.05,56.46,16.9,AVOID - Poor risk-adjusted score
PDD,PDD Holdings Inc.,Ireland,Consumer Cyclical,Internet Retail,63,84.36,0.105,0.608,2.46,0.029,0.13,72.02,67.92,51.33,57.94,16.76,AVOID - Poor risk-adjusted score
ANF,Abercrombie & Fitch Co.,United States,Consumer Cyclical,Apparel Retail,63,60.03,0.106,0.783,2.17,0.036,0.11,414.41,72.14,47.02,53.08,16.75,AVOID - Poor risk-adjusted score
SPXC,"SPX Technologies, Inc.",United States,Industrials,Building Products & Equipment,63,69.47,0.046,0.498,1.19,0.017,0.08,252.46,44.85,34.63,36.62,16.73,AVOID - Poor risk-adjusted score
NVDA,NVIDIA Corporation,United States,Technology,Semiconductors,63,100.81,0.039,0.349,1.21,0.012,0.11,2.08,41.52,35.16,36.88,16.69,AVOID - Poor risk-adjusted score
ANET,Arista Networks Inc,United States,Technology,Computer Hardware,63,51.08,0.112,0.902,2.14,0.042,0.27,574.48,78.37,46.08,52.34,16.69,AVOID - Poor risk-adjusted score
T,AT&T Inc.,United States,Communication Services,Telecom Services,63,55.59,-0.068,0.784,1.39,0.025,0.08,494.9,52.63,43.59,39.93,16.68,AVOID - Poor risk-adjusted score
AYI,Acuity Inc.,United States,Industrials,Electrical Equipment & Parts,63,71.84,0.124,0.732,2.63,0.037,0.1,219.41,70.23,52.57,60.44,16.67,AVOID - Poor risk-adjusted score
CL,Colgate-Palmolive Company,United States,Consumer Defensive,Household & Personal Products,63,65.01,-0.084,0.779,1.73,0.027,0.29,323.68,56.51,50.61,45.38,16.64,AVOID - Poor risk-adjusted score
NTAP,"NetApp, Inc.",United States,Technology,Software - Infrastructure,63,70.8,0.056,0.528,1.41,0.02,0.21,232.02,68.04,37.38,39.99,16.61,AVOID - Poor risk-adjusted score
FOXF,Fox Factory Holding Corp.,United States,Consumer Cyclical,Auto Parts,63,39.58,0.054,0.818,1.08,0.027,0.02,775.78,72.13,32.37,34.54,16.6,AVOID - Poor risk-adjusted score
BRK-B,Berkshire Hathaway Inc.,United States,Financial Services,Insurance - Diversified,63,76.03,0.033,0.404,0.94,0.012,0.29,166.0,46.7,30.73,31.98,16.51,AVOID - Poor risk-adjusted score
LVS,Las Vegas Sands Corp.,United States,Consumer Cyclical,Resorts & Casinos,63,61.37,0.15,0.888,2.89,0.047,0.18,387.48,75.47,54.5,64.26,16.5,AVOID - Poor risk-adjusted score
MKSI,MKS Inc.,United States,Technology,Scientific & Technical Instruments,63,49.57,0.051,0.668,1.14,0.023,0.03,602.86,68.39,33.11,35.22,16.47,AVOID - Poor risk-adjusted score
NOK,Nokia Oyj,Finland,Technology,Communication Equipment,63,59.69,-0.082,0.816,1.66,0.028,0.1,425.21,53.65,48.73,43.78,16.47,AVOID - Poor risk-adjusted score
X,Unknown,Unknown,Unknown,Unknown,51,45.1,-0.034,0.623,0.64,0.014,0.04,692.1,48.07,28.08,26.89,16.42,AVOID - Poor risk-adjusted score
PDCO,Unknown,Unknown,Unknown,Unknown,7,47.11,-0.099,0.507,0.28,0.006,0.0,644.71,44.61,23.86,20.97,16.41,AVOID - Poor risk-adjusted score
EEFT,"Euronet Worldwide, Inc.",United States,Technology,Software - Infrastructure,63,53.55,-0.064,0.77,1.32,0.025,0.27,532.11,56.11,41.22,37.97,16.38,AVOID - Poor risk-adjusted score
FIVE,"Five Below, Inc.",United States,Consumer Cyclical,Specialty Retail,63,59.87,0.101,0.757,2.11,0.035,0.23,418.13,73.7,45.3,50.89,16.38,AVOID - Poor risk-adjusted score
MKC,"McCormick & Company, Incorporated",United States,Consumer Defensive,Packaged Foods,63,53.5,-0.072,0.82,1.45,0.027,0.11,533.62,54.15,43.86,39.96,16.34,AVOID - Poor risk-adjusted score
CEG,Constellation Energy Corporation,United States,Utilities,Utilities - Renewable,63,68.29,0.158,0.835,3.15,0.046,0.11,273.27,72.7,57.03,67.76,16.33,AVOID - Poor risk-adjusted score
PK,Park Hotels & Resorts Inc.,United States,Real Estate,REIT - Hotel & Motel,63,35.52,0.031,0.731,0.65,0.018,0.19,828.76,73.97,25.96,26.95,16.33,AVOID - Poor risk-adjusted score
FLS,Flowserve Corporation,United States,Industrials,Specialty Industrial Machinery,63,54.7,0.065,0.674,1.44,0.026,0.02,510.13,67.9,36.86,39.83,16.31,AVOID - Poor risk-adjusted score
ADP,"Automatic Data Processing, Inc.",United States,Technology,Software - Application,63,76.97,-0.107,0.782,2.21,0.029,0.1,153.3,52.54,60.22,52.32,16.31,AVOID - Poor risk-adjusted score
EA,Electronic Arts Inc.,United States,Communication Services,Electronic Gaming & Multimedia,63,79.61,-0.044,0.469,1.17,0.015,0.03,123.52,43.25,37.35,35.31,16.3,AVOID - Poor risk-adjusted score
KMI,"Kinder Morgan, Inc.",United States,Energy,Oil & Gas Midstream,63,52.56,-0.042,0.636,0.95,0.018,0.03,547.97,47.93,33.43,31.7,16.29,AVOID - Poor risk-adjusted score
CTAS,Cintas Corporation,United States,Industrials,Specialty Business Services,63,76.73,-0.034,0.429,0.94,0.012,0.19,156.17,45.53,32.94,31.55,16.28,AVOID - Poor risk-adjusted score
AMBA,"Ambarella, Inc.",United States,Technology,Semiconductor Equipment & Materials,63,50.22,0.059,0.692,1.3,0.026,0.06,590.6,69.47,34.76,37.32,16.24,AVOID - Poor risk-adjusted score
ABT,Abbott Laboratories,United States,Healthcare,Medical Devices,63,77.4,-0.039,0.451,1.05,0.014,0.03,148.35,42.83,34.94,33.25,16.23,AVOID - Poor risk-adjusted score
GTM,ZoomInfo Technologies Inc.,United States,Technology,Software - Application,39,62.1,-0.037,0.446,0.63,0.01,0.16,373.05,45.52,27.68,26.39,16.19,AVOID - Poor risk-adjusted score
LDOS,"Leidos Holdings, Inc.",United States,Technology,Information Technology Services,63,51.22,0.083,0.772,1.71,0.033,0.05,570.98,70.78,39.52,43.55,16.08,AVOID - Poor risk-adjusted score
SFM,"Sprouts Farmers Market, Inc.",United States,Consumer Defensive,Grocery Stores,63,67.75,-0.114,0.879,2.21,0.033,0.19,277.62,56.96,59.53,51.26,15.95,AVOID - Poor risk-adjusted score
TMO,Thermo Fisher Scientific Inc.,United States,Healthcare,Diagnostics & Research,63,61.28,0.041,0.504,1.04,0.017,0.05,391.97,64.39,30.87,32.43,15.9,AVOID - Poor risk-adjusted score
CBOE,"Cboe Global Markets, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,63,81.62,-0.044,0.45,1.19,0.015,0.03,101.94,42.7,36.75,34.75,15.89,AVOID - Poor risk-adjusted score
EXPD,"Expeditors International of Washington, Inc.",United States,Industrials,Integrated Freight & Logistics,63,77.3,-0.08,0.641,1.81,0.023,0.02,149.49,47.19,49.52,44.64,15.86,AVOID - Poor risk-adjusted score
O,Realty Income Corporation,United States,Real Estate,REIT - Retail,63,61.08,-0.048,0.587,1.13,0.018,0.06,395.52,47.05,35.84,33.72,15.83,AVOID - Poor risk-adjusted score
MTH,Meritage Homes Corporation,United States,Consumer Cyclical,Residential Construction,63,50.66,0.087,0.782,1.79,0.035,0.05,582.43,70.9,39.62,43.85,15.74,AVOID - Poor risk-adjusted score
HALO,"Halozyme Therapeutics, Inc.",United States,Healthcare,Biotechnology,63,78.35,0.028,0.359,0.86,0.011,0.32,137.08,46.14,28.16,29.16,15.7,AVOID - Poor risk-adjusted score
EFX,Equifax Inc.,United States,Industrials,Consulting Services,63,62.46,-0.037,0.51,0.95,0.015,0.13,369.35,46.37,31.87,30.39,15.62,AVOID - Poor risk-adjusted score
TTEK,"Tetra Tech, Inc.",United States,Industrials,Engineering & Construction,63,53.67,0.092,0.763,1.92,0.036,0.03,526.95,69.95,40.95,45.59,15.6,AVOID - Poor risk-adjusted score
PSA,Public Storage,United States,Real Estate,REIT - Industrial,63,63.26,-0.086,0.768,1.79,0.028,0.16,355.87,53.43,48.56,43.41,15.58,AVOID - Poor risk-adjusted score
ROL,"Rollins, Inc.",United States,Consumer Cyclical,Personal Services,63,73.62,-0.031,0.41,0.87,0.012,0.23,194.25,45.62,30.15,29.0,15.51,AVOID - Poor risk-adjusted score
Z,"Zillow Group, Inc.",United States,Communication Services,Internet Content & Information,63,45.21,0.091,0.858,1.78,0.039,0.16,685.24,75.02,38.79,43.13,15.49,AVOID - Poor risk-adjusted score
BLD,TopBuild Corp.,United States,Industrials,Engineering & Construction,63,65.48,0.191,0.901,3.66,0.056,0.08,319.06,73.04,58.98,72.1,15.46,AVOID - Poor risk-adjusted score
GLW,Corning Incorporated,United States,Technology,Electronic Components,63,64.07,0.105,0.698,2.27,0.036,0.13,341.32,69.98,44.74,50.46,15.41,AVOID - Poor risk-adjusted score
NVST,Envista Holdings Corporation,United States,Healthcare,Medical Instruments & Supplies,63,59.97,0.156,0.873,3.04,0.051,0.1,415.43,73.06,52.38,62.12,15.37,AVOID - Poor risk-adjusted score
SNDR,"Schneider National, Inc.",United States,Industrials,Trucking,63,54.43,0.062,0.633,1.41,0.026,0.08,515.16,68.0,34.44,37.08,15.37,AVOID - Poor risk-adjusted score
RPM,RPM International Inc.,United States,Basic Materials,Specialty Chemicals,63,57.34,0.102,0.748,2.15,0.037,0.02,464.7,69.03,42.91,48.28,15.34,AVOID - Poor risk-adjusted score
DHI,"D.R. Horton, Inc.",United States,Consumer Cyclical,Residential Construction,63,62.3,0.082,0.639,1.87,0.03,0.08,370.32,67.8,39.83,43.87,15.3,AVOID - Poor risk-adjusted score
HSY,The Hershey Company,United States,Consumer Defensive,Confectioners,63,58.75,0.073,0.637,1.67,0.028,0.15,439.11,69.16,37.4,40.78,15.29,AVOID - Poor risk-adjusted score
CWST,"Casella Waste Systems, Inc.",United States,Industrials,Waste Management,63,60.08,-0.112,0.921,2.13,0.035,0.29,417.63,59.88,55.31,47.74,15.25,AVOID - Poor risk-adjusted score
TT,Trane Technologies plc,Ireland,Industrials,Building Products & Equipment,63,72.11,-0.078,0.645,1.76,0.024,0.19,214.84,50.78,46.52,42.04,15.21,AVOID - Poor risk-adjusted score
NOW,"ServiceNow, Inc.",United States,Technology,Software - Application,63,86.49,-0.146,0.834,2.92,0.034,0.26,51.59,56.8,72.1,59.47,15.19,AVOID - Poor risk-adjusted score
MOMO,Hello Group Inc.,China,Communication Services,Internet Content & Information,63,55.36,-0.019,0.428,0.53,0.009,0.02,499.7,42.21,23.68,23.12,15.16,AVOID - Poor risk-adjusted score
MNSO,MINISO Group Holding Limited,China,Consumer Cyclical,Specialty Retail,63,61.2,0.044,0.499,1.13,0.018,0.03,393.76,43.77,30.53,32.2,15.12,AVOID - Poor risk-adjusted score
FOUR,"Shift4 Payments, Inc.",United States,Technology,Software - Infrastructure,63,57.7,0.094,0.709,2.02,0.035,0.05,459.19,68.73,40.91,45.61,15.09,AVOID - Poor risk-adjusted score
ALGM,"Allegro MicroSystems, Inc.",United States,Technology,Semiconductors,63,69.53,0.161,0.783,3.3,0.047,0.0,254.84,68.74,54.43,64.81,15.06,AVOID - Poor risk-adjusted score
HLIT,Harmonic Inc.,United States,Technology,Communication Equipment,63,65.03,-0.072,0.659,1.62,0.025,0.06,322.02,48.56,42.84,39.01,14.88,AVOID - Poor risk-adjusted score
EPR,EPR Properties,United States,Real Estate,REIT - Specialty,63,55.61,-0.083,0.802,1.69,0.03,0.16,494.37,54.24,44.6,40.01,14.85,AVOID - Poor risk-adjusted score
ENOV,Enovis Corporation,United States,Healthcare,Medical Devices,63,41.85,-0.044,0.726,0.94,0.022,0.13,742.59,52.11,30.38,28.71,14.79,AVOID - Poor risk-adjusted score
INCY,Incyte Corporation,United States,Healthcare,Biotechnology,63,90.3,0.252,0.789,5.16,0.057,0.02,32.92,68.27,71.22,91.09,14.79,AVOID - Poor risk-adjusted score
ALGN,"Align Technology, Inc.",United States,Healthcare,Medical Instruments & Supplies,63,78.85,-0.085,0.618,1.96,0.025,0.13,132.65,48.65,48.76,43.67,14.77,AVOID - Poor risk-adjusted score
BAM,Brookfield Asset Management Ltd.,United States,Financial Services,Asset Management,63,83.36,-0.121,0.738,2.56,0.031,0.15,80.62,51.98,61.53,52.5,14.75,AVOID - Poor risk-adjusted score
EQIX,"Equinix, Inc.",United States,Real Estate,REIT - Specialty,63,59.31,-0.048,0.571,1.17,0.02,0.1,431.63,47.1,33.87,31.83,14.69,AVOID - Poor risk-adjusted score
ICE,"Intercontinental Exchange, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,63,65.99,-0.054,0.551,1.31,0.02,0.23,305.48,49.04,36.33,33.91,14.67,AVOID - Poor risk-adjusted score
WU,The Western Union Company,United States,Financial Services,Credit Services,63,37.97,-0.055,0.864,1.08,0.029,0.06,799.78,54.36,32.82,30.56,14.66,AVOID - Poor risk-adjusted score
UNP,Union Pacific Corporation,United States,Industrials,Railroads,63,59.27,-0.053,0.596,1.25,0.021,0.15,433.24,48.66,35.3,32.97,14.64,AVOID - Poor risk-adjusted score
BP,BP p.l.c.,United Kingdom,Energy,Oil & Gas Integrated,63,44.08,0.086,0.818,1.73,0.039,0.15,705.46,73.51,36.05,39.87,14.6,AVOID - Poor risk-adjusted score
HRB,"H&R Block, Inc.",United States,Consumer Cyclical,Personal Services,63,57.95,-0.065,0.667,1.44,0.025,0.1,457.1,49.46,38.63,35.54,14.59,AVOID - Poor risk-adjusted score
TEL,TE Connectivity plc,Ireland,Technology,Electronic Components,63,68.71,-0.036,0.442,0.99,0.014,0.02,263.89,42.14,30.37,29.0,14.58,AVOID - Poor risk-adjusted score
LEVI,Levi Strauss & Co.,United States,Consumer Cyclical,Apparel Manufacturing,63,59.97,0.098,0.684,2.16,0.036,0.19,416.63,70.81,41.04,45.98,14.57,AVOID - Poor risk-adjusted score
NBIX,"Neurocrine Biosciences, Inc.",United States,Healthcare,Drug Manufacturers - Specialty & Generic,63,84.84,0.245,0.804,4.96,0.058,0.06,75.54,69.57,68.23,86.82,14.57,AVOID - Poor risk-adjusted score
TOL,"Toll Brothers, Inc.",United States,Consumer Cyclical,Residential Construction,63,58.01,0.11,0.737,2.33,0.04,0.06,454.63,69.38,42.74,48.48,14.56,AVOID - Poor risk-adjusted score
AAON,"AAON, Inc.",United States,Industrials,Building Products & Equipment,63,60.02,-0.08,0.723,1.71,0.028,0.29,418.32,54.65,43.39,39.12,14.46,AVOID - Poor risk-adjusted score
TROW,"T. Rowe Price Group, Inc.",United States,Financial Services,Asset Management,63,81.54,-0.062,0.498,1.59,0.02,0.05,102.16,43.95,40.59,37.48,14.44,AVOID - Poor risk-adjusted score
RSG,"Republic Services, Inc.",United States,Industrials,Waste Management,63,59.05,-0.096,0.813,1.94,0.033,0.11,436.71,53.38,48.03,42.37,14.41,AVOID - Poor risk-adjusted score
TNL,Travel + Leisure Co.,United States,Consumer Cyclical,Travel Services,63,52.48,0.093,0.732,1.97,0.038,0.1,546.68,70.15,38.44,42.82,14.4,AVOID - Poor risk-adjusted score
ZS,"Zscaler, Inc.",United States,Technology,Software - Infrastructure,63,45.97,-0.064,0.788,1.32,0.029,0.1,672.56,52.71,36.23,33.34,14.37,AVOID - Poor risk-adjusted score
CNI,Canadian National Railway Company,Canada,Industrials,Railroads,63,55.52,-0.056,0.633,1.28,0.023,0.21,496.56,50.89,35.16,32.71,14.36,AVOID - Poor risk-adjusted score
IEX,IDEX Corporation,United States,Industrials,Specialty Industrial Machinery,63,65.72,-0.11,0.811,2.22,0.034,0.15,311.17,53.85,53.29,46.15,14.34,AVOID - Poor risk-adjusted score
FTNT,"Fortinet, Inc.",United States,Technology,Software - Infrastructure,63,90.63,-0.153,0.794,3.11,0.034,0.26,25.05,55.55,71.95,58.86,14.31,AVOID - Poor risk-adjusted score
HQY,"HealthEquity, Inc.",United States,Healthcare,Health Information Services,63,73.21,-0.038,0.422,1.06,0.015,0.13,199.9,43.79,30.91,29.45,14.27,AVOID - Poor risk-adjusted score
PG,The Procter & Gamble Company,United States,Consumer Defensive,Household & Personal Products,63,70.56,-0.064,0.559,1.55,0.022,0.11,236.98,46.84,39.47,36.34,14.23,AVOID - Poor risk-adjusted score
THO,"THOR Industries, Inc.",United States,Consumer Cyclical,Recreational Vehicles,63,51.41,0.065,0.634,1.48,0.029,0.27,567.76,71.6,32.57,35.19,14.16,AVOID - Poor risk-adjusted score
MCO,Moody's Corporation,United States,Financial Services,Financial Data & Stock Exchanges,63,73.13,-0.03,0.378,0.88,0.012,0.16,201.38,43.37,27.66,26.63,14.15,AVOID - Poor risk-adjusted score
MHK,"Mohawk Industries, Inc.",United States,Consumer Cyclical,"Furnishings, Fixtures & Appliances",63,49.18,0.131,0.88,2.55,0.052,0.23,614.33,75.73,43.27,50.13,14.14,AVOID - Poor risk-adjusted score
IBM,International Business Machines Corporation,United States,Technology,Information Technology Services,63,62.88,-0.103,0.794,2.09,0.033,0.03,362.27,51.14,49.93,43.67,14.12,AVOID - Poor risk-adjusted score
CZR,"Caesars Entertainment, Inc.",United States,Consumer Cyclical,Resorts & Casinos,63,35.63,-0.017,0.566,0.41,0.011,0.08,828.51,47.45,20.16,19.73,14.04,AVOID - Poor risk-adjusted score
EOG,"EOG Resources, Inc.",United States,Energy,Oil & Gas E&P,63,79.79,-0.028,0.342,0.88,0.011,0.06,121.86,40.45,27.29,26.33,14.02,AVOID - Poor risk-adjusted score
DXC,DXC Technology Company,United States,Technology,Information Technology Services,63,39.65,-0.063,0.855,1.23,0.031,0.05,775.51,53.5,33.89,31.26,14.01,AVOID - Poor risk-adjusted score
MGA,Magna International Inc.,Canada,Consumer Cyclical,Auto Parts,63,37.98,0.06,0.769,1.24,0.033,0.13,799.46,72.38,29.22,31.4,13.99,AVOID - Poor risk-adjusted score
TREE,"LendingTree, Inc.",United States,Financial Services,Financial Conglomerates,63,46.98,0.123,0.876,2.38,0.051,0.23,655.13,75.72,41.15,47.28,13.97,AVOID - Poor risk-adjusted score
TMUS,"T-Mobile US, Inc.",United States,Communication Services,Telecom Services,63,59.86,-0.04,0.499,1.04,0.017,0.03,420.43,43.9,29.9,28.4,13.95,AVOID - Poor risk-adjusted score
SPOT,Spotify Technology S.A.,Luxembourg,Communication Services,Internet Content & Information,63,86.22,-0.138,0.754,2.9,0.034,0.06,55.08,50.56,65.03,54.21,13.91,AVOID - Poor risk-adjusted score
UMC,United Microelectronics Corporation,Taiwan,Technology,Semiconductors,63,53.44,-0.028,0.467,0.74,0.014,0.05,533.0,43.59,24.97,24.1,13.83,AVOID - Poor risk-adjusted score
MRK,"Merck & Co., Inc.",United States,Healthcare,Drug Manufacturers - General,63,67.27,-0.032,0.411,0.92,0.014,0.0,285.52,40.96,27.65,26.53,13.81,AVOID - Poor risk-adjusted score
FRO,Frontline plc,Cyprus,Energy,Oil & Gas Midstream,63,48.22,0.037,0.527,0.94,0.019,0.05,628.43,64.83,25.4,26.58,13.73,AVOID - Poor risk-adjusted score
MSCI,MSCI Inc.,United States,Financial Services,Financial Data & Stock Exchanges,63,65.62,-0.095,0.718,2.05,0.031,0.11,311.63,50.67,47.1,41.58,13.64,AVOID - Poor risk-adjusted score
CHWY,"Chewy, Inc.",United States,Consumer Cyclical,Internet Retail,63,67.43,-0.051,0.497,1.31,0.019,0.11,283.22,45.23,33.53,31.41,13.59,AVOID - Poor risk-adjusted score
PGR,The Progressive Corporation,United States,Financial Services,Insurance - Property & Casualty,63,72.83,-0.097,0.666,2.15,0.03,0.24,205.75,51.86,48.5,42.76,13.57,AVOID - Poor risk-adjusted score
MHO,"M/I Homes, Inc.",United States,Consumer Cyclical,Residential Construction,63,62.12,0.053,0.489,1.39,0.022,0.23,374.4,46.95,30.38,32.4,13.56,AVOID - Poor risk-adjusted score
CBT,Cabot Corporation,United States,Basic Materials,Specialty Chemicals,63,50.43,0.067,0.626,1.53,0.03,0.0,586.95,65.73,31.55,34.16,13.48,AVOID - Poor risk-adjusted score
PLNT,"Planet Fitness, Inc.",United States,Consumer Cyclical,Leisure,63,73.7,-0.045,0.433,1.24,0.017,0.03,194.17,41.95,31.89,30.11,13.47,AVOID - Poor risk-adjusted score
HLF,Herbalife Ltd.,United States,Consumer Defensive,Packaged Foods,63,38.37,0.1,0.907,1.9,0.05,0.19,793.21,76.13,34.81,39.05,13.46,AVOID - Poor risk-adjusted score
OVV,Ovintiv Inc.,United States,Energy,Oil & Gas E&P,63,49.32,-0.055,0.653,1.24,0.025,0.0,604.14,47.09,32.23,30.02,13.41,AVOID - Poor risk-adjusted score
RGLD,"Royal Gold, Inc.",United States,Basic Materials,Gold,63,83.63,-0.046,0.394,1.32,0.016,0.05,77.3,41.21,32.97,31.1,13.39,AVOID - Poor risk-adjusted score
TDOC,"Teladoc Health, Inc.",United States,Healthcare,Health Information Services,63,48.84,0.111,0.788,2.28,0.047,0.15,620.35,71.87,38.47,43.68,13.33,AVOID - Poor risk-adjusted score
TER,"Teradyne, Inc.",United States,Technology,Semiconductor Equipment & Materials,63,83.76,-0.046,0.392,1.33,0.016,0.05,76.62,41.14,32.83,30.96,13.29,AVOID - Poor risk-adjusted score
QFIN,"Qfin Holdings, Inc.",China,Financial Services,Credit Services,63,72.27,-0.124,0.771,2.58,0.036,0.21,213.87,53.76,55.74,47.34,13.23,AVOID - Poor risk-adjusted score
BCE,BCE Inc.,Canada,Communication Services,Telecom Services,63,41.26,0.047,0.631,1.08,0.026,0.1,749.4,68.23,26.02,27.55,13.22,AVOID - Poor risk-adjusted score
BC,Brunswick Corporation,United States,Consumer Cyclical,Recreational Vehicles,63,39.55,0.072,0.766,1.5,0.038,0.08,775.6,70.79,30.28,32.98,13.2,AVOID - Poor risk-adjusted score
ENB,Enbridge Inc.,Canada,Energy,Oil & Gas Midstream,63,46.29,-0.042,0.601,1.0,0.022,0.18,667.1,49.41,27.8,26.33,13.19,AVOID - Poor risk-adjusted score
WEC,"WEC Energy Group, Inc.",United States,Utilities,Utilities - Regulated Electric,63,50.29,-0.037,0.53,0.93,0.018,0.03,587.95,44.69,26.63,25.4,13.19,AVOID - Poor risk-adjusted score
AMKR,"Amkor Technology, Inc.",United States,Technology,Semiconductor Equipment & Materials,63,49.87,0.068,0.624,1.56,0.031,0.08,598.02,67.22,31.14,33.76,13.18,AVOID - Poor risk-adjusted score
XOM,Exxon Mobil Corporation,United States,Energy,Oil & Gas Integrated,63,63.25,-0.07,0.601,1.64,0.026,0.06,355.78,46.73,38.0,34.72,13.17,AVOID - Poor risk-adjusted score
APTV,Aptiv PLC,Switzerland,Consumer Cyclical,Auto Parts,63,48.04,0.071,0.655,1.6,0.033,0.1,634.62,68.24,31.46,34.24,13.15,AVOID - Poor risk-adjusted score
HUM,Humana Inc.,United States,Healthcare,Healthcare Plans,63,51.88,0.096,0.7,2.09,0.04,0.18,559.27,70.52,36.31,40.6,13.14,AVOID - Poor risk-adjusted score
RVTY,"Revvity, Inc.",United States,Healthcare,Diagnostics & Research,63,62.02,-0.083,0.672,1.85,0.03,0.05,378.29,48.15,41.68,37.4,13.13,AVOID - Poor risk-adjusted score
PTEN,"Patterson-UTI Energy, Inc.",United States,Energy,Oil & Gas Drilling,63,39.02,-0.044,0.699,0.97,0.025,0.21,784.48,52.69,27.28,25.77,13.1,AVOID - Poor risk-adjusted score
RDN,Radian Group Inc.,United States,Financial Services,Insurance - Specialty,63,64.52,-0.103,0.74,2.18,0.034,0.13,333.16,51.39,47.74,41.7,13.09,AVOID - Poor risk-adjusted score
ORI,Old Republic International Corporation,United States,Financial Services,Insurance - Property & Casualty,63,69.08,0.054,0.441,1.49,0.022,0.06,257.21,42.37,30.47,32.53,13.06,AVOID - Poor risk-adjusted score
EBAY,eBay Inc.,United States,Consumer Cyclical,Internet Retail,63,71.96,-0.098,0.659,2.2,0.031,0.06,217.89,48.0,47.4,41.71,13.05,AVOID - Poor risk-adjusted score
WBD,"Warner Bros. Discovery, Inc.",United States,Communication Services,Entertainment,63,45.25,0.053,0.605,1.24,0.027,0.23,686.29,69.94,27.4,29.2,13.05,AVOID - Poor risk-adjusted score
ESI,Element Solutions Inc,United States,Basic Materials,Specialty Chemicals,63,59.18,0.039,0.434,1.07,0.018,0.03,432.17,41.86,25.69,26.94,13.02,AVOID - Poor risk-adjusted score
OGE,OGE Energy Corp.,United States,Utilities,Utilities - Regulated Electric,63,48.93,-0.073,0.739,1.53,0.031,0.13,612.22,51.61,36.15,32.91,12.98,AVOID - Poor risk-adjusted score
NI,NiSource Inc.,United States,Utilities,Utilities - Regulated Gas,63,52.79,-0.053,0.59,1.25,0.024,0.02,544.73,45.67,31.16,29.12,12.95,AVOID - Poor risk-adjusted score
URI,"United Rentals, Inc.",United States,Industrials,Rental & Leasing Services,63,60.0,0.028,0.378,0.81,0.014,0.15,416.41,42.89,22.69,23.47,12.94,AVOID - Poor risk-adjusted score
TRV,"The Travelers Companies, Inc.",United States,Financial Services,Insurance - Property & Casualty,63,66.52,0.127,0.65,2.86,0.043,0.1,301.46,67.15,43.26,49.89,12.94,AVOID - Poor risk-adjusted score
DVA,DaVita Inc.,United States,Healthcare,Medical Care Facilities,63,47.12,-0.041,0.569,0.98,0.021,0.13,649.75,47.58,26.83,25.47,12.86,AVOID - Poor risk-adjusted score
G,Genpact Limited,Bermuda,Technology,Information Technology Services,63,64.45,-0.059,0.533,1.48,0.023,0.15,332.79,46.61,34.38,31.85,12.85,AVOID - Poor risk-adjusted score
DKS,"DICK'S Sporting Goods, Inc.",United States,Consumer Cyclical,Specialty Retail,63,52.23,0.096,0.683,2.1,0.04,0.1,552.24,68.39,35.66,39.84,12.83,AVOID - Poor risk-adjusted score
PBR,Petróleo Brasileiro S.A. - Petrobras,Brazil,Energy,Oil & Gas Integrated,63,47.04,0.08,0.683,1.75,0.037,0.11,653.35,69.03,32.14,35.3,12.82,AVOID - Poor risk-adjusted score
VMC,Vulcan Materials Company,United States,Basic Materials,Building Materials,63,61.4,0.034,0.394,0.98,0.016,0.21,389.63,44.43,24.2,25.22,12.76,AVOID - Poor risk-adjusted score
GM,General Motors Company,United States,Consumer Cyclical,Auto Manufacturers,63,34.58,0.038,0.656,0.86,0.025,0.06,836.52,68.48,22.69,23.78,12.76,AVOID - Poor risk-adjusted score
CMI,Cummins Inc.,United States,Industrials,Specialty Industrial Machinery,63,58.32,0.18,0.828,3.59,0.062,0.06,444.87,69.96,48.26,58.42,12.73,AVOID - Poor risk-adjusted score
