ticker,CompanyName,Country,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
CHRW,"C.H. Robinson Worldwide, Inc.",United States,Industrials,Integrated Freight & Logistics,69,55.71,0.103,0.857,2.21,0.04,0.04,494.51,72.63,47.76,53.77,16.74,AVOID - Poor risk-adjusted score
BEN,"Franklin Resources, Inc.",United States,Financial Services,Asset Management,69,61.32,0.081,0.718,1.91,0.031,0.12,390.0,70.79,44.05,48.46,16.66,AVOID - Poor risk-adjusted score
CRUS,"Cirrus Logic, Inc.",United States,Technology,Semiconductors,69,85.02,-0.042,0.459,1.23,0.014,0.16,61.22,45.56,39.02,37.0,16.63,AVOID - Poor risk-adjusted score
PK,Park Hotels & Resorts Inc.,United States,Real Estate,REIT - Hotel & Motel,69,35.64,0.033,0.781,0.74,0.021,0.15,827.75,74.27,27.82,28.96,16.6,AVOID - Poor risk-adjusted score
TMO,Thermo Fisher Scientific Inc.,United States,Healthcare,Diagnostics & Research,69,61.38,0.039,0.533,1.07,0.017,0.01,390.23,64.55,32.71,34.31,16.6,AVOID - Poor risk-adjusted score
T,AT&T Inc.,United States,Communication Services,Telecom Services,69,55.41,-0.066,0.805,1.47,0.026,0.04,498.81,52.39,44.62,40.96,16.6,AVOID - Poor risk-adjusted score
CL,Colgate-Palmolive Company,United States,Consumer Defensive,Household & Personal Products,69,64.82,-0.079,0.784,1.77,0.027,0.26,326.91,56.08,50.81,45.88,16.59,AVOID - Poor risk-adjusted score
STX,Seagate Technology Holdings plc,Singapore,Technology,Computer Hardware,69,63.89,0.093,0.735,2.16,0.034,0.28,342.12,74.26,46.95,52.31,16.57,AVOID - Poor risk-adjusted score
AYI,Acuity Inc.,United States,Industrials,Electrical Equipment & Parts,69,72.08,0.114,0.734,2.64,0.037,0.15,216.36,71.29,52.9,60.23,16.54,AVOID - Poor risk-adjusted score
EEFT,"Euronet Worldwide, Inc.",United States,Technology,Software - Infrastructure,69,53.34,-0.065,0.821,1.43,0.027,0.29,536.41,57.81,43.77,40.23,16.52,AVOID - Poor risk-adjusted score
ADP,"Automatic Data Processing, Inc.",United States,Technology,Software - Application,69,76.7,-0.103,0.805,2.29,0.03,0.09,156.68,52.94,61.76,53.98,16.43,AVOID - Poor risk-adjusted score
X,Unknown,Unknown,Unknown,Unknown,51,45.1,-0.034,0.623,0.64,0.014,0.04,692.1,48.07,28.08,26.89,16.42,AVOID - Poor risk-adjusted score
PDCO,Unknown,Unknown,Unknown,Unknown,7,47.11,-0.099,0.507,0.28,0.006,0.0,644.71,44.61,23.86,20.97,16.41,AVOID - Poor risk-adjusted score
BWA,BorgWarner Inc.,United States,Consumer Cyclical,Auto Parts,69,52.3,0.092,0.842,1.99,0.038,0.15,550.93,74.4,44.04,48.99,16.4,AVOID - Poor risk-adjusted score
ROL,"Rollins, Inc.",United States,Consumer Cyclical,Personal Services,69,73.54,-0.029,0.435,0.88,0.012,0.19,195.26,45.67,31.97,30.81,16.37,AVOID - Poor risk-adjusted score
LDOS,"Leidos Holdings, Inc.",United States,Technology,Information Technology Services,69,51.45,0.081,0.808,1.81,0.035,0.06,567.93,71.91,41.58,45.76,16.31,AVOID - Poor risk-adjusted score
MKC,"McCormick & Company, Incorporated",United States,Consumer Defensive,Packaged Foods,69,53.32,-0.07,0.838,1.51,0.028,0.1,537.35,54.38,44.7,40.86,16.26,AVOID - Poor risk-adjusted score
LIN,Linde plc,United Kingdom,Basic Materials,Specialty Chemicals,69,67.97,-0.034,0.488,0.96,0.014,0.12,274.96,45.57,33.15,31.76,16.2,AVOID - Poor risk-adjusted score
FUTU,Futu Holdings Limited,Hong Kong,Financial Services,Capital Markets,69,47.69,0.053,0.716,1.25,0.026,0.13,640.14,71.51,34.15,36.4,16.19,AVOID - Poor risk-adjusted score
TROW,"T. Rowe Price Group, Inc.",United States,Financial Services,Asset Management,69,81.28,-0.068,0.598,1.75,0.022,0.07,105.06,47.26,48.63,44.53,16.17,AVOID - Poor risk-adjusted score
ZD,"Ziff Davis, Inc.",United States,Communication Services,Advertising Agencies,69,57.78,0.057,0.632,1.42,0.025,0.07,457.46,67.97,36.51,39.09,16.14,AVOID - Poor risk-adjusted score
CEG,Constellation Energy Corporation,United States,Utilities,Utilities - Renewable,69,68.63,0.147,0.838,3.21,0.047,0.1,268.09,72.53,57.51,67.65,16.08,AVOID - Poor risk-adjusted score
ANET,Arista Networks Inc,United States,Technology,Computer Hardware,69,51.27,0.1,0.874,2.14,0.042,0.22,571.96,76.47,44.82,50.32,16.04,AVOID - Poor risk-adjusted score
GLW,Corning Incorporated,United States,Technology,Electronic Components,69,64.4,0.106,0.751,2.43,0.038,0.18,335.94,72.29,48.35,54.58,15.93,AVOID - Poor risk-adjusted score
DHI,"D.R. Horton, Inc.",United States,Consumer Cyclical,Residential Construction,69,62.53,0.081,0.682,1.95,0.031,0.04,365.83,68.24,42.68,46.94,15.9,AVOID - Poor risk-adjusted score
AU,AngloGold Ashanti plc,United States,Basic Materials,Gold,69,86.1,0.044,0.412,1.36,0.016,0.07,51.52,42.27,35.51,37.44,15.89,AVOID - Poor risk-adjusted score
NUE,Nucor Corporation,United States,Basic Materials,Steel,69,55.08,0.098,0.813,2.17,0.039,0.03,506.26,71.05,44.8,50.2,15.84,AVOID - Poor risk-adjusted score
CZR,"Caesars Entertainment, Inc.",United States,Consumer Cyclical,Resorts & Casinos,69,35.56,-0.018,0.659,0.45,0.013,0.1,829.25,50.56,23.42,22.89,15.83,AVOID - Poor risk-adjusted score
VRT,Vertiv Holdings Co,United States,Industrials,Electrical Equipment & Parts,69,79.09,0.069,0.531,1.88,0.024,0.06,130.19,64.73,42.01,45.59,15.81,AVOID - Poor risk-adjusted score
CIEN,Ciena Corporation,United States,Technology,Communication Equipment,69,77.93,0.125,0.7,2.98,0.038,0.24,144.1,71.9,54.58,62.85,15.8,AVOID - Poor risk-adjusted score
MTH,Meritage Homes Corporation,United States,Consumer Cyclical,Residential Construction,69,50.92,0.086,0.813,1.9,0.037,0.04,578.7,71.55,41.41,45.8,15.79,AVOID - Poor risk-adjusted score
MNSO,MINISO Group Holding Limited,China,Consumer Cyclical,Specialty Retail,69,61.31,0.042,0.525,1.15,0.019,0.03,392.0,64.45,32.17,33.85,15.73,AVOID - Poor risk-adjusted score
MHO,"M/I Homes, Inc.",United States,Consumer Cyclical,Residential Construction,69,62.38,0.061,0.602,1.57,0.025,0.21,369.38,69.65,37.52,40.36,15.72,AVOID - Poor risk-adjusted score
TTEK,"Tetra Tech, Inc.",United States,Industrials,Engineering & Construction,69,53.92,0.091,0.793,2.03,0.038,0.03,523.16,70.62,42.75,47.51,15.7,AVOID - Poor risk-adjusted score
HSY,The Hershey Company,United States,Consumer Defensive,Confectioners,69,58.94,0.071,0.668,1.73,0.029,0.1,435.72,69.17,39.39,42.86,15.68,AVOID - Poor risk-adjusted score
CRL,"Charles River Laboratories International, Inc.",United States,Healthcare,Diagnostics & Research,69,45.79,0.039,0.643,0.97,0.021,0.15,676.77,70.12,29.45,30.88,15.68,AVOID - Poor risk-adjusted score
ALGN,"Align Technology, Inc.",United States,Healthcare,Medical Instruments & Supplies,69,78.63,-0.083,0.668,2.01,0.026,0.18,135.45,51.01,52.52,47.18,15.67,AVOID - Poor risk-adjusted score
EA,Electronic Arts Inc.,United States,Communication Services,Electronic Gaming & Multimedia,69,79.55,-0.038,0.443,1.14,0.014,0.03,124.23,42.44,35.24,33.56,15.65,AVOID - Poor risk-adjusted score
GFS,GLOBALFOUNDRIES Inc.,United States,Technology,Semiconductors,69,68.14,-0.016,0.356,0.52,0.008,0.16,273.65,43.16,24.28,23.8,15.64,AVOID - Poor risk-adjusted score
ABT,Abbott Laboratories,United States,Healthcare,Medical Devices,69,77.34,-0.034,0.427,1.03,0.013,0.0,149.09,41.49,33.05,31.66,15.6,AVOID - Poor risk-adjusted score
TT,Trane Technologies plc,Ireland,Industrials,Building Products & Equipment,69,71.94,-0.073,0.661,1.78,0.025,0.18,216.97,50.87,47.52,43.25,15.54,AVOID - Poor risk-adjusted score
PSA,Public Storage,United States,Real Estate,REIT - Industrial,69,63.07,-0.08,0.771,1.82,0.029,0.18,359.54,53.77,48.64,43.81,15.51,AVOID - Poor risk-adjusted score
ENPH,"Enphase Energy, Inc.",United States,Technology,Solar,69,62.52,-0.029,0.475,0.85,0.014,0.01,368.78,43.19,29.71,28.62,15.47,AVOID - Poor risk-adjusted score
EXPD,"Expeditors International of Washington, Inc.",United States,Industrials,Integrated Freight & Logistics,69,77.19,-0.07,0.608,1.78,0.023,0.04,151.12,46.81,46.93,42.87,15.41,AVOID - Poor risk-adjusted score
ESI,Element Solutions Inc,United States,Basic Materials,Specialty Chemicals,69,59.38,0.045,0.546,1.22,0.021,0.03,428.65,64.92,32.44,34.28,15.41,AVOID - Poor risk-adjusted score
TMUS,"T-Mobile US, Inc.",United States,Communication Services,Telecom Services,69,59.74,-0.04,0.562,1.07,0.018,0.06,422.96,46.23,33.55,31.86,15.37,AVOID - Poor risk-adjusted score
LVS,Las Vegas Sands Corp.,United States,Consumer Cyclical,Resorts & Casinos,69,61.57,0.13,0.83,2.85,0.046,0.1,383.55,72.33,51.1,59.14,15.37,AVOID - Poor risk-adjusted score
RPM,RPM International Inc.,United States,Basic Materials,Specialty Chemicals,69,57.57,0.096,0.76,2.19,0.038,0.01,460.65,69.29,43.76,48.92,15.32,AVOID - Poor risk-adjusted score
UNP,Union Pacific Corporation,United States,Industrials,Railroads,69,59.12,-0.052,0.637,1.3,0.022,0.1,436.29,48.97,37.66,35.22,15.29,AVOID - Poor risk-adjusted score
FIVE,"Five Below, Inc.",United States,Consumer Cyclical,Specialty Retail,69,59.99,0.087,0.701,2.06,0.034,0.24,416.19,72.32,42.07,46.56,15.22,AVOID - Poor risk-adjusted score
ICE,"Intercontinental Exchange, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,69,65.88,-0.05,0.569,1.32,0.02,0.19,306.84,48.91,37.51,35.19,15.19,AVOID - Poor risk-adjusted score
NOW,"ServiceNow, Inc.",United States,Technology,Software - Application,69,86.23,-0.132,0.818,2.91,0.034,0.21,54.46,55.27,70.51,59.26,15.15,AVOID - Poor risk-adjusted score
MO,"Altria Group, Inc.",United States,Consumer Defensive,Tobacco,69,62.03,-0.031,0.477,0.88,0.014,0.01,378.25,43.2,29.62,28.49,15.14,AVOID - Poor risk-adjusted score
NVST,Envista Holdings Corporation,United States,Healthcare,Medical Instruments & Supplies,69,60.33,0.147,0.879,3.12,0.052,0.07,408.46,72.65,53.01,62.33,15.12,AVOID - Poor risk-adjusted score
PLNT,"Planet Fitness, Inc.",United States,Consumer Cyclical,Leisure,69,73.39,-0.059,0.568,1.56,0.021,0.03,198.28,45.5,41.67,38.62,15.09,AVOID - Poor risk-adjusted score
ORI,Old Republic International Corporation,United States,Financial Services,Insurance - Property & Casualty,69,69.26,0.056,0.518,1.55,0.022,0.03,254.54,63.89,35.86,38.34,15.06,AVOID - Poor risk-adjusted score
Z,"Zillow Group, Inc.",United States,Communication Services,Internet Content & Information,69,45.37,0.081,0.83,1.78,0.039,0.12,682.45,73.33,37.65,41.43,14.91,AVOID - Poor risk-adjusted score
VMC,Vulcan Materials Company,United States,Basic Materials,Building Materials,69,61.53,0.036,0.469,1.03,0.017,0.19,387.28,46.22,28.87,30.16,14.82,AVOID - Poor risk-adjusted score
SFM,"Sprouts Farmers Market, Inc.",United States,Consumer Defensive,Grocery Stores,69,67.34,-0.12,0.904,2.51,0.037,0.21,284.84,57.5,60.85,52.0,14.81,AVOID - Poor risk-adjusted score
BLD,TopBuild Corp.,United States,Industrials,Engineering & Construction,69,65.82,0.172,0.872,3.66,0.056,0.04,313.48,71.48,57.41,69.03,14.8,AVOID - Poor risk-adjusted score
UI,Ubiquiti Inc.,United States,Technology,Communication Equipment,69,83.19,0.074,0.503,2.09,0.025,0.01,84.84,62.87,41.83,45.68,14.79,AVOID - Poor risk-adjusted score
FOXF,Fox Factory Holding Corp.,United States,Consumer Cyclical,Auto Parts,69,39.63,0.045,0.725,1.06,0.027,0.1,775.36,71.15,28.75,30.37,14.76,AVOID - Poor risk-adjusted score
KMI,"Kinder Morgan, Inc.",United States,Energy,Oil & Gas Midstream,69,52.51,-0.035,0.567,0.93,0.018,0.0,549.68,45.23,29.76,28.46,14.75,AVOID - Poor risk-adjusted score
DBX,"Dropbox, Inc.",United States,Technology,Software - Infrastructure,69,62.33,-0.047,0.563,1.24,0.02,0.0,372.51,44.88,35.06,33.02,14.72,AVOID - Poor risk-adjusted score
BAM,Brookfield Asset Management Ltd.,United States,Financial Services,Asset Management,69,82.93,-0.126,0.796,2.81,0.034,0.13,85.39,53.16,66.05,56.0,14.71,AVOID - Poor risk-adjusted score
THO,"THOR Industries, Inc.",United States,Consumer Cyclical,Recreational Vehicles,69,51.57,0.063,0.667,1.53,0.03,0.25,565.78,72.05,34.41,37.09,14.67,AVOID - Poor risk-adjusted score
ALGM,"Allegro MicroSystems, Inc.",United States,Technology,Semiconductors,69,69.8,0.144,0.767,3.28,0.047,0.01,250.72,68.6,53.52,62.77,14.67,AVOID - Poor risk-adjusted score
FRO,Frontline plc,Cyprus,Energy,Oil & Gas Midstream,69,48.46,0.047,0.626,1.19,0.025,0.04,624.58,67.2,30.34,32.14,14.64,AVOID - Poor risk-adjusted score
TOL,"Toll Brothers, Inc.",United States,Consumer Cyclical,Residential Construction,69,58.27,0.104,0.754,2.39,0.041,0.03,449.97,69.11,43.96,49.56,14.61,AVOID - Poor risk-adjusted score
WU,The Western Union Company,United States,Financial Services,Credit Services,69,37.82,-0.054,0.888,1.15,0.03,0.0,801.97,53.6,33.58,31.31,14.57,AVOID - Poor risk-adjusted score
INCY,Incyte Corporation,United States,Healthcare,Biotechnology,69,90.79,0.23,0.785,5.18,0.057,0.01,30.67,68.16,71.31,89.84,14.55,AVOID - Poor risk-adjusted score
BP,BP p.l.c.,United Kingdom,Energy,Oil & Gas Integrated,69,44.3,0.083,0.833,1.81,0.041,0.13,701.55,73.57,36.91,40.68,14.5,AVOID - Poor risk-adjusted score
NBIX,"Neurocrine Biosciences, Inc.",United States,Healthcare,Drug Manufacturers - Specialty & Generic,69,85.39,0.23,0.817,5.06,0.059,0.06,71.0,69.76,69.77,87.85,14.5,AVOID - Poor risk-adjusted score
FTNT,"Fortinet, Inc.",United States,Technology,Software - Infrastructure,69,90.26,-0.145,0.814,3.2,0.035,0.21,27.32,54.99,73.46,60.72,14.47,AVOID - Poor risk-adjusted score
CWST,"Casella Waste Systems, Inc.",United States,Industrials,Waste Management,69,59.72,-0.114,0.939,2.34,0.039,0.29,424.33,60.13,56.06,48.3,14.47,AVOID - Poor risk-adjusted score
BURL,"Burlington Stores, Inc.",United States,Consumer Cyclical,Apparel Retail,69,52.63,0.048,0.584,1.26,0.024,0.12,546.14,67.48,30.74,32.6,14.41,AVOID - Poor risk-adjusted score
ENOV,Enovis Corporation,United States,Healthcare,Medical Devices,69,41.78,-0.039,0.697,0.92,0.022,0.06,743.84,49.88,29.14,27.73,14.41,AVOID - Poor risk-adjusted score
JD,"JD.com, Inc.",China,Consumer Cyclical,Internet Retail,69,49.44,0.047,0.606,1.21,0.025,0.12,605.86,68.09,29.97,31.74,14.34,AVOID - Poor risk-adjusted score
HRB,"H&R Block, Inc.",United States,Consumer Cyclical,Personal Services,69,57.84,-0.057,0.645,1.42,0.025,0.09,459.2,48.66,37.32,34.66,14.3,AVOID - Poor risk-adjusted score
AXTA,Axalta Coating Systems Ltd.,United States,Basic Materials,Specialty Chemicals,69,48.49,0.03,0.517,0.82,0.017,0.13,623.58,66.46,25.05,25.97,14.29,AVOID - Poor risk-adjusted score
IEX,IDEX Corporation,United States,Industrials,Specialty Industrial Machinery,69,65.45,-0.105,0.828,2.31,0.035,0.13,316.12,53.97,54.21,47.23,14.28,AVOID - Poor risk-adjusted score
CNI,Canadian National Railway Company,Canada,Industrials,Railroads,69,55.42,-0.051,0.626,1.28,0.023,0.19,499.22,50.29,34.69,32.49,14.23,AVOID - Poor risk-adjusted score
RSG,"Republic Services, Inc.",United States,Industrials,Waste Management,69,58.88,-0.087,0.798,1.95,0.033,0.09,440.28,52.39,46.97,41.92,14.21,AVOID - Poor risk-adjusted score
LEVI,Levi Strauss & Co.,United States,Consumer Cyclical,Apparel Manufacturing,69,60.13,0.088,0.667,2.14,0.036,0.18,413.9,69.98,40.1,44.43,14.16,AVOID - Poor risk-adjusted score
G,Genpact Limited,Bermuda,Technology,Information Technology Services,69,64.25,-0.061,0.612,1.56,0.024,0.16,336.96,49.15,39.3,36.3,14.16,AVOID - Poor risk-adjusted score
SNDR,"Schneider National, Inc.",United States,Industrials,Trucking,69,54.5,0.053,0.578,1.38,0.025,0.13,514.26,67.47,31.52,33.58,14.13,AVOID - Poor risk-adjusted score
AGI,Alamos Gold Inc.,Canada,Basic Materials,Gold,69,83.95,0.045,0.387,1.43,0.017,0.09,75.36,41.67,32.49,34.29,14.13,AVOID - Poor risk-adjusted score
MRK,"Merck & Co., Inc.",United States,Healthcare,Drug Manufacturers - General,69,67.2,-0.03,0.42,0.93,0.014,0.0,286.41,41.22,28.23,27.17,14.1,AVOID - Poor risk-adjusted score
TNL,Travel + Leisure Co.,United States,Consumer Cyclical,Travel Services,69,52.65,0.084,0.722,1.98,0.038,0.12,544.83,70.26,38.01,41.97,14.09,AVOID - Poor risk-adjusted score
SPOT,Spotify Technology S.A.,Luxembourg,Communication Services,Internet Content & Information,69,85.95,-0.127,0.756,2.91,0.034,0.09,58.2,51.07,64.99,55.01,14.08,AVOID - Poor risk-adjusted score
MGA,Magna International Inc.,Canada,Consumer Cyclical,Auto Parts,69,38.14,0.058,0.793,1.31,0.034,0.13,797.43,73.02,30.25,32.45,14.07,AVOID - Poor risk-adjusted score
DVA,DaVita Inc.,United States,Healthcare,Medical Care Facilities,69,46.93,-0.046,0.669,1.12,0.024,0.18,653.32,51.23,31.41,29.62,13.99,AVOID - Poor risk-adjusted score
AAON,"AAON, Inc.",United States,Industrials,Building Products & Equipment,69,59.89,-0.07,0.687,1.69,0.028,0.24,420.78,52.51,41.18,37.59,13.97,AVOID - Poor risk-adjusted score
DXC,DXC Technology Company,United States,Technology,Information Technology Services,69,39.5,-0.059,0.864,1.27,0.032,0.01,778.14,53.01,34.13,31.62,13.96,AVOID - Poor risk-adjusted score
APTV,Aptiv PLC,Switzerland,Consumer Cyclical,Auto Parts,69,48.32,0.076,0.733,1.78,0.037,0.07,629.74,69.78,35.41,38.75,13.95,AVOID - Poor risk-adjusted score
KEYS,"Keysight Technologies, Inc.",United States,Technology,Scientific & Technical Instruments,69,83.49,-0.081,0.578,2.13,0.025,0.0,79.29,44.79,48.26,43.43,13.89,AVOID - Poor risk-adjusted score
MHK,"Mohawk Industries, Inc.",United States,Consumer Cyclical,"Furnishings, Fixtures & Appliances",69,49.53,0.127,0.894,2.68,0.054,0.21,608.41,75.52,44.29,51.12,13.87,AVOID - Poor risk-adjusted score
HLIT,Harmonic Inc.,United States,Technology,Communication Equipment,69,64.96,-0.061,0.592,1.57,0.024,0.1,322.81,47.41,38.46,35.57,13.85,AVOID - Poor risk-adjusted score
ZS,"Zscaler, Inc.",United States,Technology,Software - Infrastructure,69,45.86,-0.058,0.757,1.33,0.029,0.12,674.59,52.16,34.7,32.21,13.84,AVOID - Poor risk-adjusted score
AMKR,"Amkor Technology, Inc.",United States,Technology,Semiconductor Equipment & Materials,69,50.14,0.073,0.694,1.74,0.035,0.13,593.91,69.98,34.78,37.91,13.82,AVOID - Poor risk-adjusted score
TREE,"LendingTree, Inc.",United States,Financial Services,Financial Conglomerates,69,47.33,0.121,0.9,2.54,0.054,0.21,648.99,75.73,42.58,48.84,13.78,AVOID - Poor risk-adjusted score
CBT,Cabot Corporation,United States,Basic Materials,Specialty Chemicals,69,50.59,0.064,0.649,1.58,0.031,0.0,584.8,66.37,32.85,35.45,13.76,AVOID - Poor risk-adjusted score
O,Realty Income Corporation,United States,Real Estate,REIT - Retail,69,61.04,-0.039,0.498,1.11,0.018,0.03,396.61,43.72,30.41,28.92,13.73,AVOID - Poor risk-adjusted score
IBM,International Business Machines Corporation,United States,Technology,Information Technology Services,69,62.73,-0.09,0.754,2.07,0.033,0.03,365.41,49.92,47.32,42.08,13.72,AVOID - Poor risk-adjusted score
OVV,Ovintiv Inc.,United States,Energy,Oil & Gas E&P,69,49.19,-0.052,0.671,1.26,0.026,0.03,606.71,48.16,33.02,30.89,13.68,AVOID - Poor risk-adjusted score
NOK,Nokia Oyj,Finland,Technology,Communication Equipment,69,59.67,-0.064,0.646,1.59,0.027,0.03,425.55,47.3,38.54,35.47,13.68,AVOID - Poor risk-adjusted score
ROKU,"Roku, Inc.",United States,Communication Services,Entertainment,69,85.21,0.015,0.25,0.6,0.007,0.04,60.43,37.69,21.34,21.74,13.56,AVOID - Poor risk-adjusted score
AAPL,Apple Inc.,United States,Technology,Consumer Electronics,69,72.9,0.03,0.356,0.99,0.014,0.0,204.33,39.32,25.97,26.94,13.51,AVOID - Poor risk-adjusted score
PGR,The Progressive Corporation,United States,Financial Services,Insurance - Property & Casualty,69,72.67,-0.086,0.651,2.13,0.029,0.22,207.67,51.02,47.32,42.3,13.51,AVOID - Poor risk-adjusted score
MSCI,MSCI Inc.,United States,Financial Services,Financial Data & Stock Exchanges,69,65.46,-0.086,0.7,2.04,0.031,0.1,314.26,49.95,45.83,41.0,13.5,AVOID - Poor risk-adjusted score
NI,NiSource Inc.,United States,Utilities,Utilities - Regulated Gas,69,52.67,-0.05,0.619,1.27,0.024,0.01,547.54,46.48,32.63,30.6,13.5,AVOID - Poor risk-adjusted score
TEL,TE Connectivity plc,Ireland,Technology,Electronic Components,69,68.67,-0.031,0.399,0.97,0.014,0.04,264.68,41.45,27.42,26.37,13.41,AVOID - Poor risk-adjusted score
LULU,lululemon athletica inc.,Canada,Consumer Cyclical,Apparel Retail,69,81.61,-0.037,0.379,1.2,0.015,0.22,101.48,44.3,30.9,29.47,13.4,AVOID - Poor risk-adjusted score
MSM,"MSC Industrial Direct Co., Inc.",United States,Industrials,Industrial Distribution,69,59.33,0.048,0.503,1.36,0.023,0.06,428.96,63.96,29.83,31.62,13.39,AVOID - Poor risk-adjusted score
EBAY,eBay Inc.,United States,Consumer Cyclical,Internet Retail,69,71.59,-0.104,0.735,2.43,0.034,0.06,223.45,49.83,52.59,45.88,13.38,AVOID - Poor risk-adjusted score
QFIN,"Qfin Holdings, Inc.",China,Financial Services,Credit Services,69,72.0,-0.116,0.783,2.62,0.036,0.19,217.77,53.67,56.36,48.39,13.37,AVOID - Poor risk-adjusted score
AWK,"American Water Works Company, Inc.",United States,Utilities,Utilities - Regulated Water,69,52.16,-0.04,0.558,1.08,0.021,0.0,556.0,44.69,29.12,27.66,13.33,AVOID - Poor risk-adjusted score
HUM,Humana Inc.,United States,Healthcare,Healthcare Plans,69,52.11,0.092,0.723,2.15,0.041,0.16,556.13,70.8,37.66,41.89,13.32,AVOID - Poor risk-adjusted score
RVTY,"Revvity, Inc.",United States,Healthcare,Diagnostics & Research,69,61.84,-0.077,0.68,1.86,0.03,0.01,381.78,47.69,42.06,38.06,13.3,AVOID - Poor risk-adjusted score
DCI,"Donaldson Company, Inc.",United States,Industrials,Specialty Industrial Machinery,69,67.06,0.039,0.417,1.21,0.018,0.04,290.58,41.59,27.98,29.34,13.29,AVOID - Poor risk-adjusted score
DKS,"DICK'S Sporting Goods, Inc.",United States,Consumer Cyclical,Specialty Retail,69,52.56,0.099,0.742,2.29,0.044,0.09,547.01,69.67,39.01,43.75,13.29,AVOID - Poor risk-adjusted score
MDLZ,"Mondelez International, Inc.",United States,Consumer Defensive,Confectioners,69,49.12,0.038,0.527,1.04,0.021,0.0,611.99,63.69,25.89,27.12,13.27,AVOID - Poor risk-adjusted score
UMC,United Microelectronics Corporation,Taiwan,Technology,Semiconductors,69,53.39,-0.025,0.443,0.73,0.014,0.03,534.64,42.51,23.67,22.95,13.24,AVOID - Poor risk-adjusted score
HWM,Howmet Aerospace Inc.,United States,Industrials,Aerospace & Defense,69,76.37,-0.037,0.394,1.17,0.015,0.0,161.29,40.29,30.09,28.71,13.23,AVOID - Poor risk-adjusted score
HLF,Herbalife Ltd.,United States,Consumer Defensive,Packaged Foods,69,38.65,0.098,0.925,2.03,0.053,0.18,789.19,76.03,35.76,40.06,13.21,AVOID - Poor risk-adjusted score
BC,Brunswick Corporation,United States,Consumer Cyclical,Recreational Vehicles,69,39.71,0.068,0.776,1.54,0.039,0.07,773.46,70.9,30.84,33.43,13.18,AVOID - Poor risk-adjusted score
OGE,OGE Energy Corp.,United States,Utilities,Utilities - Regulated Electric,69,48.75,-0.069,0.76,1.58,0.032,0.12,615.99,51.9,37.03,33.87,13.14,AVOID - Poor risk-adjusted score
TRI,Thomson Reuters Corporation,Canada,Industrials,Specialty Business Services,69,68.31,-0.077,0.621,1.93,0.028,0.15,269.06,48.74,42.42,38.41,13.09,AVOID - Poor risk-adjusted score
CPRI,Capri Holdings Limited,United Kingdom,Consumer Cyclical,Luxury Goods,69,33.3,0.042,0.737,0.98,0.029,0.01,846.72,69.47,24.55,25.85,13.05,AVOID - Poor risk-adjusted score
PTEN,"Patterson-UTI Energy, Inc.",United States,Energy,Oil & Gas Drilling,69,38.84,-0.048,0.751,1.1,0.028,0.22,787.41,54.1,29.17,27.43,13.05,AVOID - Poor risk-adjusted score
GM,General Motors Company,United States,Consumer Cyclical,Auto Manufacturers,69,34.68,0.037,0.681,0.89,0.026,0.06,836.07,69.04,23.63,24.72,13.05,AVOID - Poor risk-adjusted score
TDOC,"Teladoc Health, Inc.",United States,Healthcare,Health Information Services,69,49.03,0.1,0.773,2.26,0.046,0.13,617.04,71.22,37.91,42.55,13.04,AVOID - Poor risk-adjusted score
PBR,Petróleo Brasileiro S.A. - Petrobras,Brazil,Energy,Oil & Gas Integrated,69,47.42,0.09,0.758,2.06,0.044,0.13,646.72,71.03,35.94,39.93,13.03,AVOID - Poor risk-adjusted score
RDN,Radian Group Inc.,United States,Financial Services,Insurance - Specialty,69,64.34,-0.093,0.727,2.18,0.034,0.15,336.81,51.36,46.77,41.41,13.03,AVOID - Poor risk-adjusted score
TER,"Teradyne, Inc.",United States,Technology,Semiconductor Equipment & Materials,69,83.7,-0.04,0.376,1.3,0.016,0.01,77.99,40.03,31.49,29.92,13.0,AVOID - Poor risk-adjusted score
KRC,Kilroy Realty Corporation,United States,Real Estate,REIT - Office,69,53.47,0.09,0.689,2.16,0.04,0.16,531.19,69.87,36.85,40.93,12.95,AVOID - Poor risk-adjusted score
EQIX,"Equinix, Inc.",United States,Real Estate,REIT - Specialty,69,59.28,-0.04,0.489,1.13,0.019,0.04,432.45,43.64,28.97,27.54,12.94,AVOID - Poor risk-adjusted score
MCO,Moody's Corporation,United States,Financial Services,Financial Data & Stock Exchanges,69,73.09,-0.026,0.344,0.88,0.012,0.15,201.87,42.06,25.15,24.33,12.94,AVOID - Poor risk-adjusted score
UAA,"Under Armour, Inc.",United States,Consumer Cyclical,Apparel Manufacturing,69,46.57,-0.055,0.687,1.31,0.028,0.18,659.62,51.34,32.02,29.85,12.92,AVOID - Poor risk-adjusted score
EPR,EPR Properties,United States,Real Estate,REIT - Specialty,69,55.56,-0.067,0.667,1.64,0.029,0.12,495.62,49.41,37.04,33.96,12.88,AVOID - Poor risk-adjusted score
SOLV,Solventum Corporation,United States,Healthcare,Medical Instruments & Supplies,69,48.32,-0.064,0.724,1.51,0.031,0.15,623.75,51.53,34.97,32.18,12.83,AVOID - Poor risk-adjusted score
