ticker,CompanyName,Country,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
LPX,Louisiana-Pacific Corporation,United States,Industrials,Building Products & Equipment,60,72.04,-0.07,0.647,1.51,0.021,0.05,215.37,48.35,46.63,42.6,17.0,AVOID - Poor risk-adjusted score
BF-B,Brown-Forman Corporation,United States,Consumer Defensive,Beverages - Wineries & Distilleries,60,62.81,0.06,0.594,1.36,0.022,0.15,360.67,68.7,37.29,40.08,16.99,AVOID - Poor risk-adjusted score
LVS,Las Vegas Sands Corp.,United States,Consumer Cyclical,Resorts & Casinos,60,61.23,0.159,0.905,2.89,0.047,0.17,390.25,75.81,55.41,65.88,16.92,AVOID - Poor risk-adjusted score
PHG,Koninklijke Philips N.V.,Netherlands,Healthcare,Medical Devices,60,46.69,0.056,0.727,1.15,0.025,0.07,658.85,70.71,33.94,36.32,16.92,AVOID - Poor risk-adjusted score
VRTX,Vertex Pharmaceuticals Incorporated,United States,Healthcare,Biotechnology,60,86.64,0.154,0.692,3.2,0.037,0.07,53.72,68.43,59.97,70.95,16.91,AVOID - Poor risk-adjusted score
ANET,Arista Networks Inc,United States,Technology,Computer Hardware,60,50.95,0.115,0.901,2.1,0.041,0.27,576.45,78.33,45.9,52.34,16.87,AVOID - Poor risk-adjusted score
T,AT&T Inc.,United States,Communication Services,Telecom Services,60,55.72,-0.064,0.751,1.29,0.023,0.1,492.3,52.25,41.85,38.51,16.84,AVOID - Poor risk-adjusted score
STX,Seagate Technology Holdings plc,Singapore,Technology,Computer Hardware,60,63.34,0.077,0.644,1.65,0.026,0.27,351.37,72.13,40.79,44.65,16.83,AVOID - Poor risk-adjusted score
ZD,"Ziff Davis, Inc.",United States,Communication Services,Advertising Agencies,60,57.61,0.067,0.655,1.44,0.025,0.03,460.38,67.84,37.75,40.9,16.77,AVOID - Poor risk-adjusted score
ROKU,"Roku, Inc.",United States,Communication Services,Entertainment,60,85.18,0.02,0.31,0.62,0.007,0.0,59.92,38.57,26.4,27.06,16.72,AVOID - Poor risk-adjusted score
TCOM,Trip.com Group Limited,Singapore,Consumer Cyclical,Travel Services,60,65.53,0.043,0.498,1.06,0.016,0.08,315.15,45.02,32.63,34.39,16.7,AVOID - Poor risk-adjusted score
FSS,Federal Signal Corporation,United States,Industrials,Pollution & Treatment Controls,60,70.96,0.07,0.564,1.61,0.023,0.0,229.83,64.66,40.04,43.49,16.68,AVOID - Poor risk-adjusted score
ACGL,Arch Capital Group Ltd.,Bermuda,Financial Services,Insurance - Diversified,60,75.33,0.109,0.652,2.34,0.031,0.02,174.5,66.8,49.11,55.64,16.67,AVOID - Poor risk-adjusted score
FIVE,"Five Below, Inc.",United States,Consumer Cyclical,Specialty Retail,60,59.77,0.106,0.766,2.11,0.035,0.25,419.9,74.53,45.77,51.72,16.65,AVOID - Poor risk-adjusted score
AYI,Acuity Inc.,United States,Industrials,Electrical Equipment & Parts,60,71.7,0.128,0.725,2.61,0.036,0.12,221.23,70.48,51.98,60.04,16.63,AVOID - Poor risk-adjusted score
EFX,Equifax Inc.,United States,Industrials,Consulting Services,60,62.48,-0.04,0.546,0.95,0.015,0.15,368.82,47.9,34.09,32.37,16.61,AVOID - Poor risk-adjusted score
OHI,"Omega Healthcare Investors, Inc.",United States,Real Estate,REIT - Healthcare Facilities,60,61.3,0.053,0.565,1.23,0.02,0.1,391.47,66.97,34.61,36.9,16.56,AVOID - Poor risk-adjusted score
MO,"Altria Group, Inc.",United States,Consumer Defensive,Tobacco,60,62.12,-0.037,0.525,0.88,0.014,0.07,376.1,45.69,32.62,31.12,16.52,AVOID - Poor risk-adjusted score
FOXF,Fox Factory Holding Corp.,United States,Consumer Cyclical,Auto Parts,60,39.5,0.054,0.799,1.05,0.027,0.02,776.9,71.65,31.56,33.68,16.44,AVOID - Poor risk-adjusted score
CL,Colgate-Palmolive Company,United States,Consumer Defensive,Household & Personal Products,60,65.12,-0.084,0.755,1.68,0.026,0.29,321.62,55.84,49.2,44.08,16.43,AVOID - Poor risk-adjusted score
X,Unknown,Unknown,Unknown,Unknown,51,45.1,-0.034,0.623,0.64,0.014,0.04,692.1,48.07,28.08,26.89,16.42,AVOID - Poor risk-adjusted score
PDCO,Unknown,Unknown,Unknown,Unknown,7,47.11,-0.099,0.507,0.28,0.006,0.0,644.71,44.61,23.86,20.97,16.41,AVOID - Poor risk-adjusted score
CEG,Constellation Energy Corporation,United States,Utilities,Utilities - Renewable,60,68.1,0.163,0.827,3.1,0.045,0.1,276.33,72.3,56.33,67.19,16.4,AVOID - Poor risk-adjusted score
O,Realty Income Corporation,United States,Real Estate,REIT - Retail,60,61.11,-0.051,0.61,1.13,0.019,0.05,394.75,47.46,37.29,34.92,16.36,AVOID - Poor risk-adjusted score
AMBA,"Ambarella, Inc.",United States,Technology,Semiconductor Equipment & Materials,60,50.07,0.053,0.652,1.13,0.023,0.05,593.08,68.33,32.64,34.78,16.35,AVOID - Poor risk-adjusted score
SFM,"Sprouts Farmers Market, Inc.",United States,Consumer Defensive,Grocery Stores,60,67.94,-0.112,0.86,2.09,0.031,0.19,274.68,56.44,58.41,50.44,16.31,AVOID - Poor risk-adjusted score
MKC,"McCormick & Company, Incorporated",United States,Consumer Defensive,Packaged Foods,60,53.59,-0.074,0.809,1.42,0.026,0.07,531.88,52.98,43.36,39.4,16.28,AVOID - Poor risk-adjusted score
PK,Park Hotels & Resorts Inc.,United States,Real Estate,REIT - Hotel & Motel,60,35.45,0.028,0.699,0.58,0.016,0.19,829.32,73.07,24.78,25.65,16.26,AVOID - Poor risk-adjusted score
ADP,"Automatic Data Processing, Inc.",United States,Technology,Software - Application,60,77.1,-0.11,0.771,2.17,0.028,0.08,151.55,52.01,59.43,51.46,16.24,AVOID - Poor risk-adjusted score
EEFT,"Euronet Worldwide, Inc.",United States,Technology,Software - Infrastructure,60,53.66,-0.062,0.735,1.24,0.023,0.27,529.87,55.15,39.42,36.41,16.23,AVOID - Poor risk-adjusted score
GWRE,"Guidewire Software, Inc.",United States,Technology,Software - Application,60,82.7,-0.055,0.492,1.35,0.016,0.17,89.85,46.53,40.72,37.96,16.18,AVOID - Poor risk-adjusted score
TMO,Thermo Fisher Scientific Inc.,United States,Healthcare,Diagnostics & Research,60,61.25,0.044,0.514,1.06,0.017,0.0,392.48,63.71,31.5,33.22,16.16,AVOID - Poor risk-adjusted score
FOUR,"Shift4 Payments, Inc.",United States,Technology,Software - Infrastructure,60,57.66,0.104,0.761,2.06,0.036,0.03,459.85,69.92,43.86,49.43,16.14,AVOID - Poor risk-adjusted score
LDOS,"Leidos Holdings, Inc.",United States,Technology,Information Technology Services,60,51.12,0.085,0.765,1.69,0.033,0.07,572.42,70.99,39.09,43.19,16.06,AVOID - Poor risk-adjusted score
PDD,PDD Holdings Inc.,Ireland,Consumer Cyclical,Internet Retail,60,84.1,0.094,0.547,2.2,0.026,0.12,74.22,66.18,46.01,51.31,16.05,AVOID - Poor risk-adjusted score
CASY,"Casey's General Stores, Inc.",United States,Consumer Cyclical,Specialty Retail,60,54.83,-0.072,0.775,1.42,0.026,0.07,508.33,52.04,42.52,38.73,16.03,AVOID - Poor risk-adjusted score
PEP,"PepsiCo, Inc.",United States,Consumer Defensive,Beverages - Non-Alcoholic,60,52.48,0.039,0.554,0.92,0.017,0.1,547.72,66.91,29.08,30.51,15.93,AVOID - Poor risk-adjusted score
EME,"EMCOR Group, Inc.",United States,Industrials,Engineering & Construction,60,75.8,0.058,0.477,1.44,0.019,0.02,169.27,42.75,36.16,38.74,15.86,AVOID - Poor risk-adjusted score
MKSI,MKS Inc.,United States,Technology,Scientific & Technical Instruments,60,49.49,0.051,0.631,1.1,0.022,0.05,604.1,67.71,31.21,33.18,15.76,AVOID - Poor risk-adjusted score
CWST,"Casella Waste Systems, Inc.",United States,Industrials,Waste Management,60,60.26,-0.111,0.908,2.01,0.033,0.25,414.2,59.0,54.74,47.35,15.72,AVOID - Poor risk-adjusted score
LIN,Linde plc,United Kingdom,Basic Materials,Specialty Chemicals,60,68.09,-0.037,0.469,0.94,0.014,0.2,273.17,46.75,31.93,30.45,15.68,AVOID - Poor risk-adjusted score
EXPD,"Expeditors International of Washington, Inc.",United States,Industrials,Integrated Freight & Logistics,60,77.39,-0.083,0.634,1.81,0.023,0.0,148.43,46.68,49.07,44.03,15.67,AVOID - Poor risk-adjusted score
FLS,Flowserve Corporation,United States,Industrials,Specialty Industrial Machinery,60,54.59,0.064,0.634,1.38,0.025,0.0,511.88,66.48,34.61,37.34,15.66,AVOID - Poor risk-adjusted score
MTH,Meritage Homes Corporation,United States,Consumer Cyclical,Residential Construction,60,50.5,0.083,0.75,1.67,0.033,0.07,585.05,70.55,37.87,41.75,15.66,AVOID - Poor risk-adjusted score
NTAP,"NetApp, Inc.",United States,Technology,Software - Infrastructure,60,70.62,0.046,0.457,1.18,0.017,0.17,234.43,45.44,32.3,34.16,15.65,AVOID - Poor risk-adjusted score
BLD,TopBuild Corp.,United States,Industrials,Engineering & Construction,60,65.25,0.197,0.899,3.6,0.055,0.1,322.87,73.47,58.64,72.02,15.65,AVOID - Poor risk-adjusted score
ENOV,Enovis Corporation,United States,Healthcare,Medical Devices,60,41.88,-0.047,0.768,0.94,0.022,0.12,742.07,53.17,32.16,30.27,15.63,AVOID - Poor risk-adjusted score
KMI,"Kinder Morgan, Inc.",United States,Energy,Oil & Gas Midstream,60,52.63,-0.041,0.599,0.92,0.017,0.05,546.47,47.24,31.51,29.9,15.6,AVOID - Poor risk-adjusted score
PSA,Public Storage,United States,Real Estate,REIT - Industrial,60,63.35,-0.09,0.767,1.78,0.028,0.15,354.1,53.27,48.62,43.25,15.58,AVOID - Poor risk-adjusted score
TT,Trane Technologies plc,Ireland,Industrials,Building Products & Equipment,60,72.17,-0.084,0.67,1.78,0.025,0.19,214.13,51.34,48.32,43.31,15.56,AVOID - Poor risk-adjusted score
Z,"Zillow Group, Inc.",United States,Communication Services,Internet Content & Information,60,45.1,0.093,0.849,1.75,0.039,0.15,687.6,74.65,38.29,42.66,15.53,AVOID - Poor risk-adjusted score
TTEK,"Tetra Tech, Inc.",United States,Industrials,Engineering & Construction,60,53.54,0.093,0.744,1.87,0.035,0.02,528.98,69.16,39.83,44.38,15.46,AVOID - Poor risk-adjusted score
NVST,Envista Holdings Corporation,United States,Healthcare,Medical Instruments & Supplies,60,59.76,0.158,0.86,2.95,0.049,0.12,419.75,73.24,51.42,61.1,15.45,AVOID - Poor risk-adjusted score
EA,Electronic Arts Inc.,United States,Communication Services,Electronic Gaming & Multimedia,60,79.67,-0.045,0.443,1.16,0.015,0.02,122.82,42.18,35.31,33.34,15.41,AVOID - Poor risk-adjusted score
RPM,RPM International Inc.,United States,Basic Materials,Specialty Chemicals,60,57.23,0.106,0.743,2.14,0.037,0.0,466.77,68.55,42.51,48.03,15.3,AVOID - Poor risk-adjusted score
HLIT,Harmonic Inc.,United States,Technology,Communication Equipment,60,65.08,-0.079,0.686,1.65,0.025,0.08,321.45,49.74,44.64,40.3,15.22,AVOID - Poor risk-adjusted score
CTAS,Cintas Corporation,United States,Industrials,Specialty Business Services,60,76.78,-0.033,0.395,0.91,0.012,0.19,155.48,44.39,30.32,29.07,15.2,AVOID - Poor risk-adjusted score
ALGM,"Allegro MicroSystems, Inc.",United States,Technology,Semiconductors,60,69.37,0.169,0.786,3.3,0.048,0.02,257.18,69.15,54.5,65.37,15.2,AVOID - Poor risk-adjusted score
HSY,The Hershey Company,United States,Consumer Defensive,Confectioners,60,58.67,0.077,0.632,1.67,0.029,0.1,440.52,68.15,37.1,40.62,15.19,AVOID - Poor risk-adjusted score
NOW,"ServiceNow, Inc.",United States,Technology,Software - Application,60,86.64,-0.154,0.838,2.91,0.034,0.25,50.03,56.87,72.61,59.31,15.18,AVOID - Poor risk-adjusted score
GLW,Corning Incorporated,United States,Technology,Electronic Components,60,63.94,0.107,0.681,2.25,0.035,0.12,343.73,69.27,43.52,49.22,15.13,AVOID - Poor risk-adjusted score
EPR,EPR Properties,United States,Real Estate,REIT - Specialty,60,55.69,-0.088,0.811,1.68,0.03,0.15,492.63,54.37,45.18,40.32,15.03,AVOID - Poor risk-adjusted score
SNDR,"Schneider National, Inc.",United States,Industrials,Trucking,60,54.36,0.063,0.614,1.4,0.026,0.07,516.35,67.2,33.38,36.0,15.0,AVOID - Poor risk-adjusted score
HRB,"H&R Block, Inc.",United States,Consumer Cyclical,Personal Services,60,58.0,-0.069,0.689,1.45,0.025,0.12,456.18,50.55,39.96,36.53,14.94,AVOID - Poor risk-adjusted score
ABT,Abbott Laboratories,United States,Healthcare,Medical Devices,60,77.46,-0.039,0.413,1.04,0.013,0.02,147.52,41.38,31.97,30.43,14.93,AVOID - Poor risk-adjusted score
BRK-B,Berkshire Hathaway Inc.,United States,Financial Services,Insurance - Diversified,60,75.98,0.032,0.363,0.93,0.012,0.25,166.62,44.76,27.59,28.7,14.9,AVOID - Poor risk-adjusted score
ZS,"Zscaler, Inc.",United States,Technology,Software - Infrastructure,60,46.01,-0.07,0.828,1.34,0.029,0.12,671.9,54.3,38.1,34.78,14.87,AVOID - Poor risk-adjusted score
ROL,"Rollins, Inc.",United States,Consumer Cyclical,Personal Services,60,73.66,-0.031,0.389,0.86,0.012,0.25,193.68,45.59,28.66,27.55,14.83,AVOID - Poor risk-adjusted score
INCY,Incyte Corporation,United States,Healthcare,Biotechnology,60,90.0,0.26,0.779,5.11,0.057,0.03,34.22,68.38,70.13,90.18,14.77,AVOID - Poor risk-adjusted score
DHI,"D.R. Horton, Inc.",United States,Consumer Cyclical,Residential Construction,60,62.13,0.077,0.592,1.74,0.028,0.07,373.58,66.31,36.78,40.3,14.7,AVOID - Poor risk-adjusted score
BAM,Brookfield Asset Management Ltd.,United States,Financial Services,Asset Management,60,83.58,-0.116,0.698,2.41,0.029,0.14,78.03,50.78,58.37,50.12,14.69,AVOID - Poor risk-adjusted score
WU,The Western Union Company,United States,Financial Services,Credit Services,60,38.05,-0.056,0.851,1.05,0.028,0.05,798.6,53.79,32.38,30.13,14.69,AVOID - Poor risk-adjusted score
AAON,"AAON, Inc.",United States,Industrials,Building Products & Equipment,60,60.09,-0.085,0.739,1.71,0.028,0.32,417.05,55.76,44.4,39.76,14.66,AVOID - Poor risk-adjusted score
PATH,UiPath Inc.,United States,Technology,Software - Infrastructure,60,40.51,-0.051,0.777,1.01,0.025,0.1,762.02,52.86,31.49,29.47,14.66,AVOID - Poor risk-adjusted score
LEVI,Levi Strauss & Co.,United States,Consumer Cyclical,Apparel Manufacturing,60,59.87,0.104,0.687,2.17,0.036,0.22,418.3,71.41,41.15,46.36,14.64,AVOID - Poor risk-adjusted score
EQIX,"Equinix, Inc.",United States,Real Estate,REIT - Specialty,60,59.38,-0.049,0.56,1.14,0.019,0.08,430.38,46.58,33.26,31.22,14.6,AVOID - Poor risk-adjusted score
BP,BP p.l.c.,United Kingdom,Energy,Oil & Gas Integrated,60,43.98,0.089,0.81,1.71,0.039,0.1,707.23,72.46,35.64,39.54,14.58,AVOID - Poor risk-adjusted score
CNI,Canadian National Railway Company,Canada,Industrials,Railroads,60,55.57,-0.059,0.645,1.28,0.023,0.2,495.57,51.1,35.82,33.18,14.55,AVOID - Poor risk-adjusted score
NBIX,"Neurocrine Biosciences, Inc.",United States,Healthcare,Drug Manufacturers - Specialty & Generic,60,84.53,0.25,0.791,4.88,0.058,0.08,78.23,69.65,66.83,85.38,14.53,AVOID - Poor risk-adjusted score
CNM,"Core & Main, Inc.",United States,Industrials,Industrial Distribution,60,58.82,0.028,0.418,0.76,0.013,0.07,439.57,42.61,24.57,25.44,14.49,AVOID - Poor risk-adjusted score
ICE,"Intercontinental Exchange, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,60,66.08,-0.053,0.53,1.26,0.019,0.22,304.23,48.39,35.0,32.7,14.48,AVOID - Poor risk-adjusted score
RSG,"Republic Services, Inc.",United States,Industrials,Waste Management,60,59.17,-0.1,0.811,1.91,0.032,0.1,434.73,53.14,48.01,42.15,14.46,AVOID - Poor risk-adjusted score
TNL,Travel + Leisure Co.,United States,Consumer Cyclical,Travel Services,60,52.37,0.097,0.729,1.96,0.037,0.08,548.32,69.84,38.2,42.73,14.44,AVOID - Poor risk-adjusted score
MSFT,Microsoft Corporation,United States,Technology,Software - Infrastructure,60,86.54,0.028,0.305,0.89,0.01,0.08,46.63,39.81,26.38,27.31,14.43,AVOID - Poor risk-adjusted score
IEX,IDEX Corporation,United States,Industrials,Specialty Industrial Machinery,60,65.87,-0.111,0.795,2.15,0.033,0.14,308.48,53.3,52.39,45.31,14.37,AVOID - Poor risk-adjusted score
UNP,Union Pacific Corporation,United States,Industrials,Railroads,60,59.34,-0.053,0.575,1.22,0.021,0.14,431.88,47.89,34.1,31.83,14.33,AVOID - Poor risk-adjusted score
MHK,"Mohawk Industries, Inc.",United States,Consumer Cyclical,"Furnishings, Fixtures & Appliances",60,48.97,0.129,0.863,2.41,0.049,0.25,618.25,76.06,42.27,48.88,14.32,AVOID - Poor risk-adjusted score
NVDA,NVIDIA Corporation,United States,Technology,Semiconductors,60,100.73,0.037,0.297,1.19,0.012,0.14,2.13,40.45,29.95,31.35,14.32,AVOID - Poor risk-adjusted score
CBOE,"Cboe Global Markets, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,60,81.72,-0.041,0.393,1.13,0.014,0.05,100.88,41.43,32.13,30.49,14.3,AVOID - Poor risk-adjusted score
TOL,"Toll Brothers, Inc.",United States,Consumer Cyclical,Residential Construction,60,57.83,0.109,0.705,2.24,0.039,0.05,458.07,68.3,40.79,46.19,14.26,AVOID - Poor risk-adjusted score
FTNT,"Fortinet, Inc.",United States,Technology,Software - Infrastructure,60,90.84,-0.154,0.772,3.03,0.033,0.29,23.73,55.59,70.15,57.29,14.22,AVOID - Poor risk-adjusted score
MNSO,MINISO Group Holding Limited,China,Consumer Cyclical,Specialty Retail,60,61.12,0.043,0.462,1.09,0.018,0.02,395.33,42.4,28.21,29.71,14.22,AVOID - Poor risk-adjusted score
ALGN,"Align Technology, Inc.",United States,Healthcare,Medical Instruments & Supplies,60,78.97,-0.086,0.591,1.94,0.025,0.08,131.37,46.96,46.64,41.71,14.21,AVOID - Poor risk-adjusted score
MCO,Moody's Corporation,United States,Financial Services,Financial Data & Stock Exchanges,60,73.16,-0.031,0.38,0.88,0.012,0.19,201.02,43.92,27.78,26.69,14.2,AVOID - Poor risk-adjusted score
IBM,International Business Machines Corporation,United States,Technology,Information Technology Services,60,62.98,-0.109,0.804,2.1,0.033,0.02,360.38,51.12,50.61,43.9,14.17,AVOID - Poor risk-adjusted score
PG,The Procter & Gamble Company,United States,Consumer Defensive,Household & Personal Products,60,70.61,-0.068,0.563,1.57,0.022,0.1,236.28,46.7,39.76,36.41,14.16,AVOID - Poor risk-adjusted score
TREE,"LendingTree, Inc.",United States,Financial Services,Financial Conglomerates,60,46.78,0.12,0.857,2.25,0.048,0.22,658.9,75.3,40.07,45.92,14.13,AVOID - Poor risk-adjusted score
MGA,Magna International Inc.,Canada,Consumer Cyclical,Auto Parts,60,37.88,0.059,0.75,1.18,0.031,0.12,800.87,71.77,28.42,30.5,14.0,AVOID - Poor risk-adjusted score
DXC,DXC Technology Company,United States,Technology,Information Technology Services,60,39.73,-0.064,0.843,1.2,0.03,0.03,773.88,52.93,33.48,30.83,13.99,AVOID - Poor risk-adjusted score
SPOT,Spotify Technology S.A.,Luxembourg,Communication Services,Internet Content & Information,60,86.36,-0.145,0.754,2.9,0.034,0.08,53.6,50.96,65.13,53.79,13.81,AVOID - Poor risk-adjusted score
TEL,TE Connectivity plc,Ireland,Technology,Electronic Components,60,68.76,-0.037,0.418,0.99,0.014,0.0,263.22,41.09,28.73,27.4,13.77,AVOID - Poor risk-adjusted score
HLF,Herbalife Ltd.,United States,Consumer Defensive,Packaged Foods,60,38.2,0.098,0.896,1.78,0.047,0.22,795.78,76.62,34.23,38.32,13.76,AVOID - Poor risk-adjusted score
JOYY,JOYY Inc.,Singapore,Communication Services,Internet Content & Information,60,80.03,-0.032,0.346,0.94,0.012,0.02,119.05,39.54,27.69,26.58,13.68,AVOID - Poor risk-adjusted score
THO,"THOR Industries, Inc.",United States,Consumer Cyclical,Recreational Vehicles,60,51.28,0.062,0.593,1.4,0.027,0.27,569.8,70.49,30.42,32.76,13.67,AVOID - Poor risk-adjusted score
MOMO,Hello Group Inc.,China,Communication Services,Internet Content & Information,60,55.39,-0.018,0.381,0.51,0.009,0.03,498.95,41.19,21.13,20.64,13.63,AVOID - Poor risk-adjusted score
MSCI,MSCI Inc.,United States,Financial Services,Financial Data & Stock Exchanges,60,65.73,-0.099,0.711,2.03,0.031,0.14,309.82,50.94,46.72,41.06,13.54,AVOID - Poor risk-adjusted score
PGR,The Progressive Corporation,United States,Financial Services,Insurance - Property & Casualty,60,72.93,-0.102,0.67,2.16,0.03,0.27,204.57,52.56,48.85,42.75,13.54,AVOID - Poor risk-adjusted score
BCE,BCE Inc.,Canada,Communication Services,Telecom Services,60,41.23,0.051,0.648,1.1,0.027,0.12,749.97,69.15,26.72,28.42,13.54,AVOID - Poor risk-adjusted score
TROW,"T. Rowe Price Group, Inc.",United States,Financial Services,Asset Management,60,81.64,-0.061,0.459,1.56,0.019,0.0,101.02,41.86,37.49,34.64,13.51,AVOID - Poor risk-adjusted score
XOM,Exxon Mobil Corporation,United States,Energy,Oil & Gas Integrated,60,63.3,-0.076,0.627,1.66,0.026,0.05,355.1,47.2,39.69,35.96,13.5,AVOID - Poor risk-adjusted score
PTEN,"Patterson-UTI Energy, Inc.",United States,Energy,Oil & Gas Drilling,60,39.14,-0.039,0.663,0.83,0.021,0.2,782.72,51.83,25.95,24.68,13.46,AVOID - Poor risk-adjusted score
CHWY,"Chewy, Inc.",United States,Consumer Cyclical,Internet Retail,60,67.51,-0.05,0.478,1.26,0.019,0.07,282.15,43.82,32.25,30.23,13.36,AVOID - Poor risk-adjusted score
UMC,United Microelectronics Corporation,Taiwan,Technology,Semiconductors,60,53.47,-0.029,0.453,0.75,0.014,0.07,532.27,43.54,24.2,23.32,13.35,AVOID - Poor risk-adjusted score
TDOC,"Teladoc Health, Inc.",United States,Healthcare,Health Information Services,60,48.71,0.115,0.782,2.26,0.046,0.17,622.57,72.21,38.09,43.43,13.33,AVOID - Poor risk-adjusted score
WEC,"WEC Energy Group, Inc.",United States,Utilities,Utilities - Regulated Electric,60,50.33,-0.039,0.535,0.92,0.018,0.05,587.08,45.22,26.9,25.6,13.32,AVOID - Poor risk-adjusted score
WMT,Walmart Inc.,United States,Consumer Defensive,Discount Stores,60,61.9,-0.025,0.375,0.7,0.011,0.12,379.45,42.5,23.22,22.5,13.26,AVOID - Poor risk-adjusted score
QFIN,"Qfin Holdings, Inc.",China,Financial Services,Credit Services,60,72.41,-0.13,0.769,2.56,0.035,0.2,212.0,53.6,55.69,46.96,13.18,AVOID - Poor risk-adjusted score
CZR,"Caesars Entertainment, Inc.",United States,Consumer Cyclical,Resorts & Casinos,60,35.66,-0.017,0.526,0.4,0.011,0.07,828.07,46.02,18.76,18.37,13.15,AVOID - Poor risk-adjusted score
TER,"Teradyne, Inc.",United States,Technology,Semiconductor Equipment & Materials,60,83.8,-0.049,0.392,1.35,0.016,0.07,75.98,41.5,32.83,30.84,13.13,AVOID - Poor risk-adjusted score
HUM,Humana Inc.,United States,Healthcare,Healthcare Plans,60,51.75,0.098,0.688,2.04,0.04,0.17,561.2,70.09,35.61,39.89,13.1,AVOID - Poor risk-adjusted score
TRV,"The Travelers Companies, Inc.",United States,Financial Services,Insurance - Property & Casualty,60,66.41,0.135,0.657,2.88,0.043,0.08,303.4,67.09,43.66,50.74,13.09,AVOID - Poor risk-adjusted score
RDN,Radian Group Inc.,United States,Financial Services,Insurance - Specialty,60,64.63,-0.108,0.742,2.18,0.034,0.15,331.27,51.95,47.97,41.62,13.09,AVOID - Poor risk-adjusted score
GSK,GSK plc,United Kingdom,Healthcare,Drug Manufacturers - General,60,64.0,-0.024,0.355,0.68,0.011,0.03,340.1,40.25,22.7,22.03,13.08,AVOID - Poor risk-adjusted score
BC,Brunswick Corporation,United States,Consumer Cyclical,Recreational Vehicles,60,39.46,0.074,0.753,1.48,0.037,0.1,776.87,70.86,29.7,32.42,13.08,AVOID - Poor risk-adjusted score
OVV,Ovintiv Inc.,United States,Energy,Oil & Gas E&P,60,49.39,-0.056,0.63,1.22,0.025,0.05,602.68,47.44,31.11,28.94,13.04,AVOID - Poor risk-adjusted score
EQR,Equity Residential,United States,Real Estate,REIT - Residential,60,54.17,-0.091,0.758,1.8,0.033,0.08,521.72,51.12,41.08,36.5,13.02,AVOID - Poor risk-adjusted score
CBT,Cabot Corporation,United States,Basic Materials,Specialty Chemicals,60,50.34,0.068,0.601,1.52,0.03,0.03,588.4,65.68,30.23,32.78,13.01,AVOID - Poor risk-adjusted score
GNRC,Generac Holdings Inc.,United States,Industrials,Specialty Industrial Machinery,60,62.26,0.177,0.772,3.48,0.056,0.12,373.73,69.94,48.07,58.05,12.95,AVOID - Poor risk-adjusted score
OGE,OGE Energy Corp.,United States,Utilities,Utilities - Regulated Electric,60,49.03,-0.073,0.721,1.49,0.03,0.12,610.1,50.96,35.36,32.16,12.9,AVOID - Poor risk-adjusted score
BLDR,"Builders FirstSource, Inc.",United States,Industrials,Building Products & Equipment,60,40.71,0.105,0.836,1.98,0.049,0.03,758.55,70.9,34.05,38.4,12.88,AVOID - Poor risk-adjusted score
EDU,New Oriental Education & Technology Group Inc.,China,Consumer Defensive,Education & Training Services,60,73.4,-0.104,0.651,2.24,0.031,0.05,198.23,47.5,47.8,41.7,12.87,AVOID - Poor risk-adjusted score
NI,NiSource Inc.,United States,Utilities,Utilities - Regulated Gas,60,52.85,-0.055,0.584,1.24,0.023,0.0,543.47,45.17,30.86,28.76,12.84,AVOID - Poor risk-adjusted score
ALB,Albemarle Corporation,United States,Basic Materials,Specialty Chemicals,60,43.32,0.135,0.885,2.49,0.057,0.03,716.53,71.5,38.36,44.6,12.79,AVOID - Poor risk-adjusted score
TMUS,"T-Mobile US, Inc.",United States,Communication Services,Telecom Services,60,59.93,-0.039,0.45,1.01,0.017,0.02,419.0,42.16,26.98,25.66,12.77,AVOID - Poor risk-adjusted score
RVTY,"Revvity, Inc.",United States,Healthcare,Diagnostics & Research,60,62.13,-0.084,0.645,1.82,0.029,0.0,376.1,46.43,40.07,35.91,12.76,AVOID - Poor risk-adjusted score
AMKR,"Amkor Technology, Inc.",United States,Technology,Semiconductor Equipment & Materials,60,49.79,0.069,0.602,1.55,0.031,0.07,599.35,66.3,29.96,32.53,12.76,AVOID - Poor risk-adjusted score
DLTR,"Dollar Tree, Inc.",United States,Consumer Defensive,Discount Stores,60,48.85,0.081,0.649,1.74,0.036,0.22,618.8,70.31,31.68,34.84,12.74,AVOID - Poor risk-adjusted score
URI,"United Rentals, Inc.",United States,Industrials,Rental & Leasing Services,60,59.98,0.029,0.372,0.82,0.014,0.2,416.97,43.87,22.34,23.15,12.71,AVOID - Poor risk-adjusted score
IRM,Iron Mountain Incorporated,United States,Real Estate,REIT - Specialty,60,50.1,-0.07,0.684,1.46,0.029,0.14,591.3,50.31,34.25,31.3,12.71,AVOID - Poor risk-adjusted score
CMI,Cummins Inc.,United States,Industrials,Specialty Industrial Machinery,60,58.07,0.182,0.811,3.49,0.06,0.08,449.63,70.01,47.09,57.09,12.71,AVOID - Poor risk-adjusted score
