ticker,CompanyName,Country,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
CGNX,Cognex Corporation,United States,Technology,Scientific & Technical Instruments,65,80.28,0.175,0.822,3.63,0.045,0.12,116.25,72.65,66.0,79.6,17.2,AVOID - Poor risk-adjusted score
PHG,Koninklijke Philips N.V.,Netherlands,Healthcare,Medical Devices,65,46.79,0.053,0.741,1.16,0.025,0.11,656.55,71.95,34.68,36.96,17.14,AVOID - Poor risk-adjusted score
ZD,"Ziff Davis, Inc.",United States,Communication Services,Advertising Agencies,65,57.73,0.063,0.673,1.45,0.025,0.08,457.92,69.23,38.83,41.89,17.09,AVOID - Poor risk-adjusted score
CHRW,"C.H. Robinson Worldwide, Inc.",United States,Industrials,Integrated Freight & Logistics,65,55.48,0.1,0.837,2.06,0.037,0.02,498.42,71.72,46.45,52.16,17.05,AVOID - Poor risk-adjusted score
ACGL,Arch Capital Group Ltd.,Bermuda,Financial Services,Insurance - Diversified,65,75.53,0.103,0.672,2.35,0.031,0.0,172.0,67.04,50.72,57.08,17.05,AVOID - Poor risk-adjusted score
CBOE,"Cboe Global Markets, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,65,81.56,-0.046,0.491,1.23,0.015,0.0,102.58,43.23,40.06,37.78,16.97,AVOID - Poor risk-adjusted score
BEN,"Franklin Resources, Inc.",United States,Financial Services,Asset Management,65,61.21,0.087,0.728,1.91,0.031,0.16,391.86,71.85,44.57,49.33,16.97,AVOID - Poor risk-adjusted score
NUE,Nucor Corporation,United States,Basic Materials,Steel,65,54.99,0.109,0.869,2.19,0.04,0.06,507.52,73.32,47.77,54.11,16.95,AVOID - Poor risk-adjusted score
NTAP,"NetApp, Inc.",United States,Technology,Software - Infrastructure,65,70.93,0.063,0.567,1.56,0.022,0.2,230.34,68.88,40.23,43.35,16.95,AVOID - Poor risk-adjusted score
MKSI,MKS Inc.,United States,Technology,Scientific & Technical Instruments,65,49.64,0.053,0.697,1.19,0.024,0.03,601.68,69.14,34.6,36.87,16.86,AVOID - Poor risk-adjusted score
SKYW,"SkyWest, Inc.",United States,Industrials,Airlines,65,57.21,0.058,0.645,1.35,0.024,0.06,470.15,68.25,36.91,39.55,16.84,AVOID - Poor risk-adjusted score
ANF,Abercrombie & Fitch Co.,United States,Consumer Cyclical,Apparel Retail,65,60.16,0.107,0.801,2.25,0.037,0.08,411.75,71.86,48.19,54.49,16.79,AVOID - Poor risk-adjusted score
BWA,BorgWarner Inc.,United States,Consumer Cyclical,Auto Parts,65,52.17,0.097,0.855,1.97,0.038,0.19,552.18,75.6,44.59,49.91,16.78,AVOID - Poor risk-adjusted score
EA,Electronic Arts Inc.,United States,Communication Services,Electronic Gaming & Multimedia,65,79.57,-0.043,0.482,1.16,0.015,0.03,123.8,43.63,38.38,36.32,16.78,AVOID - Poor risk-adjusted score
CL,Colgate-Palmolive Company,United States,Consumer Defensive,Household & Personal Products,65,64.93,-0.083,0.79,1.75,0.027,0.28,324.75,56.63,51.29,46.05,16.74,AVOID - Poor risk-adjusted score
FLS,Flowserve Corporation,United States,Industrials,Specialty Industrial Machinery,65,54.77,0.066,0.698,1.48,0.027,0.02,508.94,68.56,38.25,41.37,16.69,AVOID - Poor risk-adjusted score
T,AT&T Inc.,United States,Communication Services,Telecom Services,65,55.51,-0.069,0.803,1.44,0.026,0.08,496.43,53.05,44.57,40.76,16.68,AVOID - Poor risk-adjusted score
ABT,Abbott Laboratories,United States,Healthcare,Medical Devices,65,77.37,-0.038,0.462,1.05,0.014,0.0,148.62,42.52,35.77,34.09,16.67,AVOID - Poor risk-adjusted score
PK,Park Hotels & Resorts Inc.,United States,Real Estate,REIT - Hotel & Motel,65,35.56,0.031,0.755,0.68,0.019,0.19,828.37,74.48,26.83,27.87,16.63,AVOID - Poor risk-adjusted score
ROL,"Rollins, Inc.",United States,Consumer Cyclical,Personal Services,65,73.58,-0.031,0.44,0.88,0.012,0.2,194.68,46.07,32.4,31.14,16.56,AVOID - Poor risk-adjusted score
AYI,Acuity Inc.,United States,Industrials,Electrical Equipment & Parts,65,71.91,0.119,0.727,2.62,0.036,0.12,218.37,70.68,52.31,59.87,16.55,AVOID - Poor risk-adjusted score
EEFT,"Euronet Worldwide, Inc.",United States,Technology,Software - Infrastructure,65,53.48,-0.064,0.788,1.36,0.025,0.27,533.4,56.42,42.15,38.8,16.48,AVOID - Poor risk-adjusted score
FOXF,Fox Factory Holding Corp.,United States,Consumer Cyclical,Auto Parts,65,39.61,0.052,0.813,1.08,0.027,0.05,775.28,72.59,32.19,34.27,16.47,AVOID - Poor risk-adjusted score
ANET,Arista Networks Inc,United States,Technology,Computer Hardware,65,51.15,0.108,0.893,2.14,0.042,0.23,573.43,77.3,45.69,51.7,16.47,AVOID - Poor risk-adjusted score
AMBA,"Ambarella, Inc.",United States,Technology,Semiconductor Equipment & Materials,65,50.31,0.062,0.719,1.37,0.027,0.03,589.12,69.49,36.19,38.97,16.45,AVOID - Poor risk-adjusted score
X,Unknown,Unknown,Unknown,Unknown,51,45.1,-0.034,0.623,0.64,0.014,0.04,692.1,48.07,28.08,26.89,16.42,AVOID - Poor risk-adjusted score
PDCO,Unknown,Unknown,Unknown,Unknown,7,47.11,-0.099,0.507,0.28,0.006,0.0,644.71,44.61,23.86,20.97,16.41,AVOID - Poor risk-adjusted score
KMI,"Kinder Morgan, Inc.",United States,Energy,Oil & Gas Midstream,65,52.53,-0.04,0.639,0.94,0.018,0.0,548.58,47.37,33.56,31.88,16.39,AVOID - Poor risk-adjusted score
ADP,"Automatic Data Processing, Inc.",United States,Technology,Software - Application,65,76.87,-0.107,0.795,2.24,0.029,0.09,154.43,52.81,61.13,53.16,16.39,AVOID - Poor risk-adjusted score
MKC,"McCormick & Company, Incorporated",United States,Consumer Defensive,Packaged Foods,65,53.43,-0.071,0.831,1.47,0.028,0.11,534.82,54.36,44.4,40.48,16.38,AVOID - Poor risk-adjusted score
VRT,Vertiv Holdings Co,United States,Industrials,Electrical Equipment & Parts,65,79.02,0.076,0.55,1.91,0.024,0.03,130.66,64.7,43.44,47.5,16.3,AVOID - Poor risk-adjusted score
CEG,Constellation Energy Corporation,United States,Utilities,Utilities - Renewable,65,68.41,0.154,0.837,3.17,0.046,0.11,271.4,72.66,57.24,67.77,16.26,AVOID - Poor risk-adjusted score
LVS,Las Vegas Sands Corp.,United States,Consumer Cyclical,Resorts & Casinos,65,61.45,0.144,0.875,2.89,0.047,0.14,385.63,74.37,53.8,63.09,16.22,AVOID - Poor risk-adjusted score
LDOS,"Leidos Holdings, Inc.",United States,Technology,Information Technology Services,65,51.3,0.082,0.786,1.74,0.034,0.06,569.86,71.44,40.32,44.4,16.21,AVOID - Poor risk-adjusted score
CIEN,Ciena Corporation,United States,Technology,Communication Equipment,65,77.51,0.109,0.65,2.53,0.033,0.22,148.55,70.63,50.41,57.09,16.19,AVOID - Poor risk-adjusted score
ROKU,"Roku, Inc.",United States,Communication Services,Entertainment,65,85.21,0.018,0.298,0.62,0.007,0.05,60.05,39.17,25.43,26.0,16.06,AVOID - Poor risk-adjusted score
EXPD,"Expeditors International of Washington, Inc.",United States,Industrials,Integrated Freight & Logistics,65,77.24,-0.078,0.647,1.81,0.023,0.05,150.2,47.99,49.96,45.16,16.05,AVOID - Poor risk-adjusted score
NOK,Nokia Oyj,Finland,Technology,Communication Equipment,65,59.66,-0.077,0.785,1.64,0.027,0.09,425.49,52.67,46.81,42.34,16.04,AVOID - Poor risk-adjusted score
TMO,Thermo Fisher Scientific Inc.,United States,Healthcare,Diagnostics & Research,65,61.3,0.039,0.506,1.03,0.017,0.05,391.42,64.42,30.99,32.51,15.99,AVOID - Poor risk-adjusted score
O,Realty Income Corporation,United States,Real Estate,REIT - Retail,65,61.05,-0.046,0.589,1.12,0.018,0.03,395.98,46.44,35.93,33.87,15.94,AVOID - Poor risk-adjusted score
MTH,Meritage Homes Corporation,United States,Consumer Cyclical,Residential Construction,65,50.75,0.087,0.797,1.82,0.036,0.05,581.11,71.26,40.45,44.77,15.86,AVOID - Poor risk-adjusted score
SFM,"Sprouts Farmers Market, Inc.",United States,Consumer Defensive,Grocery Stores,65,67.64,-0.114,0.889,2.27,0.034,0.19,279.34,57.04,60.1,51.74,15.8,AVOID - Poor risk-adjusted score
DHI,"D.R. Horton, Inc.",United States,Consumer Cyclical,Residential Construction,65,62.39,0.083,0.665,1.91,0.031,0.08,368.43,68.44,41.47,45.71,15.71,AVOID - Poor risk-adjusted score
PSA,Public Storage,United States,Real Estate,REIT - Industrial,65,63.19,-0.085,0.778,1.81,0.029,0.16,357.11,53.59,49.13,44.0,15.68,AVOID - Poor risk-adjusted score
EFX,Equifax Inc.,United States,Industrials,Consulting Services,65,62.44,-0.036,0.509,0.94,0.015,0.12,369.83,46.27,31.79,30.38,15.67,AVOID - Poor risk-adjusted score
TTEK,"Tetra Tech, Inc.",United States,Industrials,Engineering & Construction,65,53.74,0.09,0.769,1.93,0.036,0.0,525.85,69.48,41.34,45.93,15.66,AVOID - Poor risk-adjusted score
AMZN,"Amazon.com, Inc.",United States,Consumer Cyclical,Internet Retail,65,80.1,0.011,0.269,0.4,0.005,0.0,119.22,37.57,21.54,21.83,15.64,AVOID - Poor risk-adjusted score
FIVE,"Five Below, Inc.",United States,Consumer Cyclical,Specialty Retail,65,59.89,0.094,0.721,2.08,0.035,0.19,417.55,71.92,43.21,48.21,15.64,AVOID - Poor risk-adjusted score
GLW,Corning Incorporated,United States,Technology,Electronic Components,65,64.17,0.104,0.715,2.31,0.036,0.16,339.54,70.98,45.89,51.73,15.63,AVOID - Poor risk-adjusted score
SPXC,"SPX Technologies, Inc.",United States,Industrials,Building Products & Equipment,65,69.48,0.042,0.463,1.17,0.017,0.05,252.17,43.14,32.17,33.87,15.6,AVOID - Poor risk-adjusted score
TT,Trane Technologies plc,Ireland,Industrials,Building Products & Equipment,65,72.05,-0.077,0.658,1.78,0.025,0.22,215.55,51.66,47.43,42.93,15.46,AVOID - Poor risk-adjusted score
Z,"Zillow Group, Inc.",United States,Communication Services,Internet Content & Information,65,45.28,0.089,0.858,1.8,0.04,0.16,683.85,74.9,38.85,43.09,15.42,AVOID - Poor risk-adjusted score
RPM,RPM International Inc.,United States,Basic Materials,Specialty Chemicals,65,57.41,0.099,0.752,2.15,0.037,0.02,463.22,69.11,43.16,48.42,15.36,AVOID - Poor risk-adjusted score
BLD,TopBuild Corp.,United States,Industrials,Engineering & Construction,65,65.62,0.186,0.898,3.68,0.056,0.08,316.68,72.88,58.91,71.7,15.31,AVOID - Poor risk-adjusted score
NVST,Envista Holdings Corporation,United States,Healthcare,Medical Instruments & Supplies,65,60.1,0.153,0.877,3.07,0.051,0.06,412.82,72.43,52.68,62.32,15.3,AVOID - Poor risk-adjusted score
HSY,The Hershey Company,United States,Consumer Defensive,Confectioners,65,58.79,0.071,0.636,1.66,0.028,0.11,438.22,68.43,37.37,40.63,15.28,AVOID - Poor risk-adjusted score
NOW,"ServiceNow, Inc.",United States,Technology,Software - Application,65,86.4,-0.142,0.83,2.92,0.034,0.22,52.46,55.9,71.73,59.52,15.19,AVOID - Poor risk-adjusted score
TROW,"T. Rowe Price Group, Inc.",United States,Financial Services,Asset Management,65,81.45,-0.065,0.539,1.66,0.02,0.08,103.12,45.68,43.87,40.34,15.16,AVOID - Poor risk-adjusted score
SNDR,"Schneider National, Inc.",United States,Industrials,Trucking,65,54.46,0.059,0.62,1.4,0.026,0.11,514.58,68.22,33.77,36.23,15.1,AVOID - Poor risk-adjusted score
ALGN,"Align Technology, Inc.",United States,Healthcare,Medical Instruments & Supplies,65,78.78,-0.084,0.636,1.98,0.025,0.16,133.45,49.7,50.12,44.93,15.1,AVOID - Poor risk-adjusted score
UNP,Union Pacific Corporation,United States,Industrials,Railroads,65,59.2,-0.054,0.626,1.29,0.022,0.14,434.45,49.41,37.06,34.56,15.1,AVOID - Poor risk-adjusted score
ICE,"Intercontinental Exchange, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,65,65.95,-0.053,0.568,1.32,0.02,0.22,305.86,49.41,37.44,34.98,15.09,AVOID - Poor risk-adjusted score
MNSO,MINISO Group Holding Limited,China,Consumer Cyclical,Specialty Retail,65,61.22,0.042,0.496,1.12,0.018,0.03,393.28,43.68,30.38,31.97,15.08,AVOID - Poor risk-adjusted score
CWST,"Casella Waste Systems, Inc.",United States,Industrials,Waste Management,65,59.96,-0.113,0.928,2.2,0.037,0.28,419.75,59.79,55.62,47.97,14.99,AVOID - Poor risk-adjusted score
ALGM,"Allegro MicroSystems, Inc.",United States,Technology,Semiconductors,65,69.62,0.155,0.778,3.3,0.047,0.02,253.29,68.91,54.15,64.14,14.93,AVOID - Poor risk-adjusted score
EQIX,"Equinix, Inc.",United States,Real Estate,REIT - Specialty,65,59.28,-0.047,0.575,1.16,0.02,0.06,432.15,46.54,34.09,32.1,14.85,AVOID - Poor risk-adjusted score
TEL,TE Connectivity plc,Ireland,Technology,Electronic Components,65,68.69,-0.035,0.448,0.98,0.014,0.02,264.26,42.32,30.76,29.42,14.84,AVOID - Poor risk-adjusted score
ENOV,Enovis Corporation,United States,Healthcare,Medical Devices,65,41.82,-0.043,0.725,0.94,0.022,0.09,743.02,51.38,30.32,28.71,14.8,AVOID - Poor risk-adjusted score
MCO,Moody's Corporation,United States,Financial Services,Financial Data & Stock Exchanges,65,73.11,-0.029,0.394,0.88,0.012,0.12,201.63,43.11,28.79,27.73,14.75,AVOID - Poor risk-adjusted score
INCY,Incyte Corporation,United States,Healthcare,Biotechnology,65,90.48,0.246,0.791,5.18,0.057,0.02,32.12,68.32,71.59,91.16,14.75,AVOID - Poor risk-adjusted score
CZR,"Caesars Entertainment, Inc.",United States,Consumer Cyclical,Resorts & Casinos,65,35.61,-0.017,0.6,0.42,0.012,0.11,828.72,49.0,21.36,20.89,14.72,AVOID - Poor risk-adjusted score
BAM,Brookfield Asset Management Ltd.,United States,Financial Services,Asset Management,65,83.2,-0.124,0.761,2.66,0.032,0.14,82.26,52.45,63.33,53.83,14.7,AVOID - Poor risk-adjusted score
HRB,"H&R Block, Inc.",United States,Consumer Cyclical,Personal Services,65,57.9,-0.063,0.67,1.44,0.025,0.09,457.86,49.49,38.79,35.78,14.69,AVOID - Poor risk-adjusted score
HLIT,Harmonic Inc.,United States,Technology,Communication Equipment,65,65.0,-0.069,0.643,1.61,0.025,0.08,322.29,48.38,41.79,38.24,14.68,AVOID - Poor risk-adjusted score
TOL,"Toll Brothers, Inc.",United States,Consumer Cyclical,Residential Construction,65,58.1,0.108,0.747,2.35,0.04,0.06,452.83,69.62,43.41,49.14,14.67,AVOID - Poor risk-adjusted score
TMUS,"T-Mobile US, Inc.",United States,Communication Services,Telecom Services,65,59.81,-0.041,0.532,1.06,0.018,0.03,421.34,44.81,31.81,30.18,14.67,AVOID - Poor risk-adjusted score
CNI,Canadian National Railway Company,Canada,Industrials,Railroads,65,55.47,-0.055,0.649,1.29,0.023,0.2,497.58,51.22,36.03,33.55,14.66,AVOID - Poor risk-adjusted score
WU,The Western Union Company,United States,Financial Services,Credit Services,65,37.92,-0.055,0.875,1.11,0.029,0.03,800.57,53.94,33.17,30.89,14.62,AVOID - Poor risk-adjusted score
AAON,"AAON, Inc.",United States,Industrials,Building Products & Equipment,65,59.95,-0.078,0.731,1.71,0.029,0.28,419.38,54.69,43.82,39.59,14.59,AVOID - Poor risk-adjusted score
BP,BP p.l.c.,United Kingdom,Energy,Oil & Gas Integrated,65,44.15,0.084,0.821,1.74,0.039,0.11,704.23,72.87,36.24,40.0,14.59,AVOID - Poor risk-adjusted score
NBIX,"Neurocrine Biosciences, Inc.",United States,Healthcare,Drug Manufacturers - Specialty & Generic,65,85.04,0.24,0.81,5.0,0.059,0.06,73.91,69.67,68.88,87.37,14.57,AVOID - Poor risk-adjusted score
EOG,"EOG Resources, Inc.",United States,Energy,Oil & Gas E&P,65,79.77,-0.028,0.353,0.87,0.011,0.03,122.02,40.14,28.2,27.22,14.54,AVOID - Poor risk-adjusted score
EPR,EPR Properties,United States,Real Estate,REIT - Specialty,65,55.58,-0.079,0.773,1.68,0.03,0.12,494.91,52.67,42.96,38.8,14.5,AVOID - Poor risk-adjusted score
RSG,"Republic Services, Inc.",United States,Industrials,Waste Management,65,58.98,-0.094,0.819,1.96,0.033,0.09,438.14,53.14,48.33,42.73,14.45,AVOID - Poor risk-adjusted score
FRO,Frontline plc,Cyprus,Energy,Oil & Gas Midstream,65,48.28,0.04,0.568,0.99,0.021,0.02,627.23,65.3,27.44,28.81,14.44,AVOID - Poor risk-adjusted score
MHO,"M/I Homes, Inc.",United States,Consumer Cyclical,Residential Construction,65,62.22,0.057,0.533,1.47,0.024,0.22,372.42,68.01,33.17,35.52,14.4,AVOID - Poor risk-adjusted score
FTNT,"Fortinet, Inc.",United States,Technology,Software - Infrastructure,65,90.5,-0.15,0.803,3.15,0.035,0.25,25.78,55.62,72.69,59.63,14.38,AVOID - Poor risk-adjusted score
UMC,United Microelectronics Corporation,Taiwan,Technology,Semiconductors,65,53.41,-0.028,0.486,0.74,0.014,0.05,533.63,44.13,25.97,25.08,14.37,AVOID - Poor risk-adjusted score
THO,"THOR Industries, Inc.",United States,Consumer Cyclical,Recreational Vehicles,65,51.46,0.064,0.645,1.5,0.029,0.27,567.0,71.76,33.21,35.85,14.35,AVOID - Poor risk-adjusted score
IEX,IDEX Corporation,United States,Industrials,Specialty Industrial Machinery,65,65.61,-0.109,0.823,2.26,0.034,0.14,312.91,54.07,54.03,46.82,14.35,AVOID - Poor risk-adjusted score
FOUR,"Shift4 Payments, Inc.",United States,Technology,Software - Infrastructure,65,57.72,0.087,0.667,1.99,0.035,0.05,458.88,67.5,38.52,42.63,14.24,AVOID - Poor risk-adjusted score
TNL,Travel + Leisure Co.,United States,Consumer Cyclical,Travel Services,65,52.52,0.089,0.724,1.96,0.037,0.12,545.98,70.48,38.02,42.18,14.24,AVOID - Poor risk-adjusted score
MRK,"Merck & Co., Inc.",United States,Healthcare,Drug Manufacturers - General,65,67.24,-0.032,0.423,0.92,0.014,0.0,285.8,41.33,28.46,27.33,14.22,AVOID - Poor risk-adjusted score
PG,The Procter & Gamble Company,United States,Consumer Defensive,Household & Personal Products,65,70.52,-0.061,0.554,1.54,0.022,0.08,237.22,46.0,39.07,36.1,14.21,AVOID - Poor risk-adjusted score
PLNT,"Planet Fitness, Inc.",United States,Consumer Cyclical,Leisure,65,73.6,-0.05,0.483,1.36,0.018,0.03,195.43,43.28,35.57,33.35,14.15,AVOID - Poor risk-adjusted score
IBM,International Business Machines Corporation,United States,Technology,Information Technology Services,65,62.82,-0.099,0.792,2.09,0.033,0.0,363.45,50.42,49.73,43.68,14.13,AVOID - Poor risk-adjusted score
ZS,"Zscaler, Inc.",United States,Technology,Software - Infrastructure,65,45.94,-0.061,0.766,1.31,0.028,0.09,672.97,52.01,35.2,32.54,14.1,AVOID - Poor risk-adjusted score
MGA,Magna International Inc.,Canada,Consumer Cyclical,Auto Parts,65,38.03,0.059,0.778,1.26,0.033,0.12,798.8,72.54,29.58,31.75,14.08,AVOID - Poor risk-adjusted score
DECK,Deckers Outdoor Corporation,United States,Consumer Cyclical,Footwear & Accessories,65,85.36,0.016,0.256,0.59,0.007,0.05,58.83,37.94,21.89,22.32,14.07,AVOID - Poor risk-adjusted score
LEVI,Levi Strauss & Co.,United States,Consumer Cyclical,Apparel Manufacturing,65,60.0,0.092,0.659,2.13,0.036,0.16,415.98,69.35,39.55,44.03,14.07,AVOID - Poor risk-adjusted score
RGLD,"Royal Gold, Inc.",United States,Basic Materials,Gold,65,83.59,-0.045,0.415,1.33,0.016,0.05,77.92,41.79,34.66,32.7,14.06,AVOID - Poor risk-adjusted score
MHK,"Mohawk Industries, Inc.",United States,Consumer Cyclical,"Furnishings, Fixtures & Appliances",65,49.32,0.132,0.889,2.63,0.053,0.22,611.8,75.73,43.87,50.85,14.03,AVOID - Poor risk-adjusted score
DXC,DXC Technology Company,United States,Technology,Information Technology Services,65,39.59,-0.062,0.86,1.25,0.031,0.02,776.38,52.96,34.05,31.45,14.0,AVOID - Poor risk-adjusted score
SPOT,Spotify Technology S.A.,Luxembourg,Communication Services,Internet Content & Information,65,86.12,-0.135,0.759,2.91,0.034,0.06,56.11,50.63,65.33,54.71,14.0,AVOID - Poor risk-adjusted score
ESI,Element Solutions Inc,United States,Basic Materials,Specialty Chemicals,65,59.24,0.04,0.471,1.09,0.018,0.03,431.06,42.9,27.88,29.27,13.98,AVOID - Poor risk-adjusted score
TREE,"LendingTree, Inc.",United States,Financial Services,Financial Conglomerates,65,47.1,0.122,0.885,2.44,0.052,0.19,652.92,75.12,41.69,47.87,13.92,AVOID - Poor risk-adjusted score
TER,"Teradyne, Inc.",United States,Technology,Semiconductor Equipment & Materials,65,83.72,-0.045,0.409,1.33,0.016,0.02,77.22,40.98,34.21,32.28,13.86,AVOID - Poor risk-adjusted score
MSCI,MSCI Inc.,United States,Financial Services,Financial Data & Stock Exchanges,65,65.56,-0.093,0.723,2.05,0.031,0.08,312.65,50.12,47.39,41.97,13.74,AVOID - Poor risk-adjusted score
PGR,The Progressive Corporation,United States,Financial Services,Insurance - Property & Casualty,65,72.77,-0.094,0.671,2.15,0.03,0.23,206.45,51.87,48.85,43.22,13.71,AVOID - Poor risk-adjusted score
CBT,Cabot Corporation,United States,Basic Materials,Specialty Chemicals,65,50.48,0.065,0.635,1.54,0.03,0.0,586.17,66.02,32.08,34.67,13.67,AVOID - Poor risk-adjusted score
GFS,GLOBALFOUNDRIES Inc.,United States,Technology,Semiconductors,65,68.18,-0.015,0.31,0.52,0.008,0.17,272.97,41.97,21.12,20.71,13.64,AVOID - Poor risk-adjusted score
ORI,Old Republic International Corporation,United States,Financial Services,Insurance - Property & Casualty,65,69.13,0.054,0.461,1.49,0.022,0.06,256.26,42.91,31.85,33.99,13.63,AVOID - Poor risk-adjusted score
OVV,Ovintiv Inc.,United States,Energy,Oil & Gas E&P,65,49.27,-0.054,0.667,1.25,0.025,0.03,604.98,48.11,32.88,30.65,13.63,AVOID - Poor risk-adjusted score
WEC,"WEC Energy Group, Inc.",United States,Utilities,Utilities - Regulated Electric,65,50.26,-0.037,0.546,0.93,0.018,0.03,588.62,45.16,27.44,26.19,13.58,AVOID - Poor risk-adjusted score
ENB,Enbridge Inc.,Canada,Energy,Oil & Gas Midstream,65,46.26,-0.042,0.616,1.0,0.022,0.17,667.65,49.75,28.49,27.0,13.48,AVOID - Poor risk-adjusted score
VMC,Vulcan Materials Company,United States,Basic Materials,Building Materials,65,61.43,0.034,0.416,0.98,0.016,0.2,388.82,44.96,25.58,26.65,13.47,AVOID - Poor risk-adjusted score
APTV,Aptiv PLC,Switzerland,Consumer Cyclical,Auto Parts,65,48.14,0.074,0.685,1.67,0.035,0.06,632.82,68.32,32.97,35.97,13.46,AVOID - Poor risk-adjusted score
AMKR,"Amkor Technology, Inc.",United States,Technology,Semiconductor Equipment & Materials,65,49.93,0.067,0.639,1.57,0.031,0.11,597.05,68.2,31.89,34.53,13.44,AVOID - Poor risk-adjusted score
G,Genpact Limited,Bermuda,Technology,Information Technology Services,65,64.38,-0.061,0.566,1.51,0.024,0.14,334.17,47.45,36.46,33.71,13.41,AVOID - Poor risk-adjusted score
HLF,Herbalife Ltd.,United States,Consumer Defensive,Packaged Foods,65,38.47,0.099,0.914,1.95,0.051,0.19,791.78,76.11,35.17,39.44,13.38,AVOID - Poor risk-adjusted score
RVTY,"Revvity, Inc.",United States,Healthcare,Diagnostics & Research,65,61.94,-0.083,0.688,1.87,0.03,0.05,379.57,48.55,42.6,38.27,13.35,AVOID - Poor risk-adjusted score
DVA,DaVita Inc.,United States,Healthcare,Medical Care Facilities,65,47.05,-0.043,0.607,1.03,0.022,0.16,650.88,49.14,28.55,27.03,13.33,AVOID - Poor risk-adjusted score
QFIN,"Qfin Holdings, Inc.",China,Financial Services,Credit Services,65,72.17,-0.122,0.78,2.6,0.036,0.2,215.18,53.86,56.29,47.94,13.32,AVOID - Poor risk-adjusted score
JD,"JD.com, Inc.",China,Consumer Cyclical,Internet Retail,65,49.28,0.041,0.53,1.06,0.022,0.12,608.0,66.25,26.13,27.47,13.31,AVOID - Poor risk-adjusted score
NI,NiSource Inc.,United States,Utilities,Utilities - Regulated Gas,65,52.74,-0.052,0.607,1.26,0.024,0.02,545.63,46.15,32.03,29.95,13.27,AVOID - Poor risk-adjusted score
BC,Brunswick Corporation,United States,Consumer Cyclical,Recreational Vehicles,65,39.6,0.07,0.771,1.5,0.038,0.08,774.82,70.88,30.51,33.17,13.24,AVOID - Poor risk-adjusted score
TDOC,"Teladoc Health, Inc.",United States,Healthcare,Health Information Services,65,48.91,0.107,0.783,2.27,0.046,0.11,619.08,71.03,38.29,43.3,13.23,AVOID - Poor risk-adjusted score
RDN,Radian Group Inc.,United States,Financial Services,Insurance - Specialty,65,64.44,-0.101,0.747,2.2,0.034,0.16,334.57,52.12,48.13,42.17,13.2,AVOID - Poor risk-adjusted score
EBAY,eBay Inc.,United States,Consumer Cyclical,Internet Retail,65,71.83,-0.101,0.688,2.29,0.032,0.06,219.83,48.71,49.43,43.32,13.18,AVOID - Poor risk-adjusted score
HUM,Humana Inc.,United States,Healthcare,Healthcare Plans,65,51.94,0.093,0.704,2.09,0.04,0.2,558.26,71.15,36.56,40.75,13.18,AVOID - Poor risk-adjusted score
OGE,OGE Energy Corp.,United States,Utilities,Utilities - Regulated Electric,65,48.86,-0.072,0.753,1.56,0.032,0.12,613.46,51.91,36.81,33.52,13.1,AVOID - Poor risk-adjusted score
DKS,"DICK'S Sporting Goods, Inc.",United States,Consumer Cyclical,Specialty Retail,65,52.34,0.096,0.704,2.15,0.041,0.09,550.46,68.88,36.84,41.19,13.07,AVOID - Poor risk-adjusted score
AWK,"American Water Works Company, Inc.",United States,Utilities,Utilities - Regulated Water,65,52.22,-0.043,0.549,1.08,0.021,0.03,554.57,45.02,28.67,27.14,13.04,AVOID - Poor risk-adjusted score
KEYS,"Keysight Technologies, Inc.",United States,Technology,Scientific & Technical Instruments,65,83.65,-0.081,0.532,2.08,0.025,0.03,76.98,44.1,44.49,40.06,13.01,AVOID - Poor risk-adjusted score
PTEN,"Patterson-UTI Energy, Inc.",United States,Energy,Oil & Gas Drilling,65,38.95,-0.047,0.724,1.04,0.027,0.2,785.58,53.1,28.18,26.53,13.01,AVOID - Poor risk-adjusted score
AXTA,Axalta Coating Systems Ltd.,United States,Basic Materials,Specialty Chemicals,65,48.43,0.029,0.465,0.8,0.016,0.08,624.37,43.85,22.5,23.32,12.96,AVOID - Poor risk-adjusted score
UI,Ubiquiti Inc.,United States,Technology,Communication Equipment,65,82.95,0.065,0.418,1.9,0.023,0.05,87.22,41.2,34.71,37.52,12.95,AVOID - Poor risk-adjusted score
PBR,Petróleo Brasileiro S.A. - Petrobras,Brazil,Energy,Oil & Gas Integrated,65,47.17,0.084,0.711,1.86,0.04,0.11,651.02,69.57,33.54,37.0,12.92,AVOID - Poor risk-adjusted score
AU,AngloGold Ashanti plc,United States,Basic Materials,Gold,65,85.93,0.035,0.314,1.18,0.014,0.09,52.69,39.9,26.94,28.13,12.88,AVOID - Poor risk-adjusted score
GM,General Motors Company,United States,Consumer Cyclical,Auto Manufacturers,65,34.6,0.037,0.66,0.86,0.025,0.06,836.43,68.57,22.86,23.92,12.84,AVOID - Poor risk-adjusted score
XOM,Exxon Mobil Corporation,United States,Energy,Oil & Gas Integrated,65,63.23,-0.065,0.577,1.62,0.026,0.06,355.92,46.0,36.47,33.51,12.82,AVOID - Poor risk-adjusted score
